,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
1,2020-09-21,Mon,Matchweek 2,Away,L 0–1,Sheffield Utd,Aston Villa,N,LM,28,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,2,0,9,15,60.0,0,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,155,79,4,66.7,5,5,100.0,0,2,0.0,0.1,0,0,0,0
2,2020-09-27,Sun,Matchweek 3,Home,L 0–1,Sheffield Utd,Leeds United,Y,CM,90,0,0,0,0,1,0,0,0,49,4,0,2,0.0,0.0,0.5,3,0,27,37,73.0,4,28,5,1,1,2,1,0,0,0,0,0,0,0,0,0,400,215,19,95.0,5,9,55.6,3,5,60.0,0.4,2,3,3,1
3,2020-10-04,Sun,Matchweek 4,Away,L 1–2,Sheffield Utd,Arsenal,Y,CM,62,0,0,0,0,0,0,0,0,31,0,1,2,0.0,0.0,0.0,1,0,16,24,66.7,3,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,227,109,7,77.8,3,5,60.0,3,6,50.0,0.0,1,3,2,1
5,2020-10-24,Sat,Matchweek 6,Away,L 1–2,Sheffield Utd,Liverpool,Y,WB,90,0,0,0,0,1,1,0,0,67,3,0,2,0.1,0.1,0.0,1,0,43,59,72.9,7,38,2,1,1,1,0,0,0,0,0,0,0,0,0,0,491,235,26,89.7,11,15,73.3,1,7,14.3,0.0,0,1,1,0
6,2020-10-31,Sat,Matchweek 7,Home,L 0–1,Sheffield Utd,Manchester City,Y,CM,54,0,0,0,0,0,0,0,0,29,1,0,0,0.0,0.0,0.0,0,0,15,24,62.5,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,45,11,73.3,3,4,75.0,0,4,0.0,0.0,0,0,0,0
7,2020-11-07,Sat,Matchweek 8,Away,L 1–4,Sheffield Utd,Chelsea,N,CM,29,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,1,0,8,10,80.0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,112,4,5,100.0,3,4,75.0,0,1,0.0,0.0,1,0,0,0
10,2020-12-06,Sun,Matchweek 11,Home,L 1–2,Sheffield Utd,Leicester City,N,LB,45,0,0,0,0,0,0,0,0,27,1,1,0,0.0,0.0,0.0,0,0,17,22,77.3,1,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,230,144,7,77.8,5,6,83.3,2,2,100.0,0.0,0,2,0,0
13,2020-12-20,Sun,Matchweek 14,Away,D 1–1,Sheffield Utd,Brighton,N,LM,21,0,0,0,0,0,0,1,0,6,0,1,0,0.0,0.0,0.3,1,0,1,4,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,5,1,100.0,0,1,0.0,0,2,0.0,0.0,1,0,0,0
14,2020-12-26,Sat,Matchweek 15,Home,L 0–1,Sheffield Utd,Everton,Y,CM,90,0,0,0,0,0,0,0,0,62,3,2,4,0.0,0.0,0.1,2,0,42,50,84.0,3,28,1,2,2,0,2,0,0,0,0,0,0,0,0,0,645,217,26,89.7,13,15,86.7,3,4,75.0,0.1,2,7,0,0
15,2020-12-29,Tue,Matchweek 16,Away,L 0–1,Sheffield Utd,Burnley,Y,"CM,WB",90,0,0,0,0,0,0,0,0,93,2,1,0,0.0,0.0,0.0,2,0,63,83,75.9,7,62,0,3,1,2,0,0,0,0,0,0,0,0,0,0,949,276,40,93.0,20,28,71.4,3,9,33.3,0.0,0,10,0,0
