,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-14,Mon,Matchweek 1,Home,L 1–3,Brighton,Chelsea,Y,"FW,CM,AM",90,26,42,61.9,428,124,17,23,73.9,3,7,42.9,4,7,57.1,0,0.2,0.3,2,4,2,1,2,Match Report
1,2020-09-20,Sun,Matchweek 2,Away,W 3–0,Brighton,Newcastle Utd,Y,"RW,LM,LW",90,15,30,50.0,279,84,6,10,60.0,7,12,58.3,2,6,33.3,1,0.7,0.3,3,1,3,1,4,Match Report
2,2020-09-26,Sat,Matchweek 3,Home,L 2–3,Brighton,Manchester Utd,Y,RW,90,26,41,63.4,520,110,11,13,84.6,10,14,71.4,4,9,44.4,0,0.1,0.1,2,4,3,0,7,Match Report
3,2020-10-03,Sat,Matchweek 4,Away,L 2–4,Brighton,Everton,Y,"AM,LW",90,36,47,76.6,568,127,19,24,79.2,12,12,100.0,3,3,100.0,0,0.1,0.2,1,2,3,0,8,Match Report
4,2020-10-18,Sun,Matchweek 5,Away,D 1–1,Brighton,Crystal Palace,Y,AM,77,22,29,75.9,519,101,8,8,100.0,7,9,77.8,6,6,100.0,0,0.2,0.2,2,0,0,0,3,Match Report
5,2020-10-26,Mon,Matchweek 6,Home,D 1–1,Brighton,West Brom,Y,"AM,FW",78,28,35,80.0,530,186,13,14,92.9,11,12,91.7,4,6,66.7,0,0.0,0.1,0,5,1,0,9,Match Report
6,2020-11-01,Sun,Matchweek 7,Away,L 1–2,Brighton,Tottenham,Y,FW,73,8,14,57.1,152,10,2,5,40.0,5,6,83.3,1,1,100.0,0,0.0,0.0,1,0,1,1,0,Match Report
8,2020-11-28,Sat,Matchweek 10,Home,D 1–1,Brighton,Liverpool,N,AM,65,13,19,68.4,235,34,6,8,75.0,5,7,71.4,2,4,50.0,0,0.0,0.0,0,0,0,0,2,Match Report
10,2020-12-13,Sun,Matchweek 12,Away,L 0–3,Brighton,Leicester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
11,2020-12-16,Wed,Matchweek 13,Away,D 0–0,Brighton,Fulham,Y,AM,78,24,40,60.0,566,110,10,17,58.8,2,4,50.0,10,13,76.9,0,0.2,0.4,3,2,1,1,1,Match Report
12,2020-12-20,Sun,Matchweek 14,Home,D 1–1,Brighton,Sheffield Utd,Y,"LM,AM",90,49,62,79.0,948,306,17,19,89.5,20,24,83.3,9,13,69.2,0,0.5,0.4,5,3,4,0,11,Match Report
13,2020-12-27,Sun,Matchweek 15,Away,D 2–2,Brighton,West Ham,Y,AM,90,38,47,80.9,509,121,21,25,84.0,13,15,86.7,2,3,66.7,0,0.2,0.1,3,1,0,0,1,Match Report
15,2021-01-02,Sat,Matchweek 17,Home,D 3–3,Brighton,Wolves,Y,AM,90,31,42,73.8,601,154,13,15,86.7,14,18,77.8,4,8,50.0,2,0.7,0.4,3,5,2,2,3,Match Report
16,2021-01-13,Wed,Matchweek 18,Away,L 0–1,Brighton,Manchester City,Y,"FW,AM",85,25,33,75.8,321,79,19,21,90.5,4,6,66.7,1,3,33.3,0,0.1,0.1,2,1,1,0,3,Match Report
17,2021-01-16,Sat,Matchweek 19,Away,W 1–0,Brighton,Leeds United,Y,"AM,RM",72,18,24,75.0,233,73,11,11,100.0,6,9,66.7,0,2,0.0,0,0.0,0.2,0,1,1,0,2,Match Report
18,2021-01-27,Wed,Matchweek 20,Home,D 0–0,Brighton,Fulham,Y,FW,90,27,39,69.2,384,80,15,18,83.3,9,10,90.0,1,4,25.0,0,0.1,0.5,2,0,1,0,4,Match Report
