,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2020-09-12,Sat,Matchweek 1,Away,W 3–0,Arsenal,Fulham,Y*,LW,90,1,0,0,0,3,2,1,0,35,0,0,0,0.2,0.2,0.1,3,0,20,30,66.7,2,27,4,2,1,1,0,0,1,0,0,0,0,0,0,0,245,33,16,88.9,4,7,57.1,0,2,0.0,0.0,1,1,1,0
1,2020-09-19,Sat,Matchweek 2,Home,W 2–1,Arsenal,West Ham,Y*,LW,90,0,1,0,0,1,1,0,0,36,1,0,0,0.0,0.0,0.4,3,1,26,32,81.3,3,21,3,1,1,3,0,0,0,0,1,0,0,0,0,0,454,100,11,91.7,10,13,76.9,3,5,60.0,0.4,3,4,0,0
2,2020-09-28,Mon,Matchweek 3,Away,L 1–3,Arsenal,Liverpool,Y*,LW,90,0,0,0,0,0,0,0,0,27,1,0,0,0.0,0.0,0.0,1,0,8,22,36.4,1,10,2,1,0,1,0,0,0,0,0,0,0,0,0,0,148,19,3,37.5,4,8,50.0,1,2,50.0,0.0,0,1,0,0
3,2020-10-04,Sun,Matchweek 4,Home,W 2–1,Arsenal,Sheffield Utd,Y*,"LW,FW",90,0,0,0,0,2,2,0,0,40,0,0,1,0.1,0.1,0.0,1,1,27,33,81.8,6,22,3,1,1,1,0,0,0,0,1,0,0,0,0,0,377,112,19,95.0,7,8,87.5,1,4,25.0,0.1,0,3,1,0
4,2020-10-17,Sat,Matchweek 5,Away,L 0–1,Arsenal,Manchester City,Y*,LW,90,0,0,0,0,0,0,0,0,24,0,0,2,0.0,0.0,0.5,3,0,11,16,68.8,3,15,1,1,0,2,0,0,1,0,0,0,0,0,0,0,168,70,6,75.0,5,5,100.0,0,2,0.0,0.4,2,1,2,1
5,2020-10-25,Sun,Matchweek 6,Home,L 0–1,Arsenal,Leicester City,Y*,"RW,LW,LM",90,0,0,0,0,2,0,0,0,36,2,0,1,0.1,0.1,0.1,3,0,20,24,83.3,0,22,1,0,0,3,0,0,0,0,0,0,0,0,0,0,224,29,16,94.1,3,5,60.0,1,1,100.0,0.0,1,1,1,1
6,2020-11-29,Sun,Matchweek 10,Home,L 1–2,Arsenal,Wolves,Y*,FW,90,0,0,0,0,5,1,0,0,22,0,0,0,0.7,0.7,0.0,0,0,8,13,61.5,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,23,5,71.4,2,5,40.0,1,1,100.0,0.0,0,1,1,0
7,2020-12-13,Sun,Matchweek 12,Home,L 0–1,Arsenal,Burnley,Y*,"FW,LM",90,0,0,0,0,4,2,0,0,37,1,0,0,0.2,0.2,0.1,3,0,25,30,83.3,4,24,3,0,0,3,0,0,0,0,0,0,0,0,0,0,366,80,13,100.0,10,13,76.9,1,2,50.0,0.1,1,2,2,0
8,2020-12-16,Wed,Matchweek 13,Home,D 1–1,Arsenal,Southampton,Y*,"LW,FW",90,1,0,0,0,1,1,0,0,37,0,1,1,0.3,0.3,0.1,1,0,17,27,63.0,2,23,4,0,0,1,0,0,0,0,0,0,0,0,0,0,228,47,12,75.0,5,9,55.6,0,2,0.0,0.1,1,0,0,0
10,2020-12-29,Tue,Matchweek 16,Away,W 1–0,Arsenal,Brighton,Y*,"FW,LW",90,0,0,0,0,3,1,0,0,33,0,0,0,0.6,0.6,0.0,1,0,19,22,86.4,5,17,4,2,1,1,0,0,0,0,0,0,0,0,0,0,319,91,9,90.0,7,8,87.5,2,2,100.0,0.0,0,2,1,0
11,2021-01-02,Sat,Matchweek 17,Away,W 4–0,Arsenal,West Brom,Y*,LW,90,0,0,0,0,3,1,0,0,57,0,0,1,0.8,0.8,0.0,3,1,35,45,77.8,7,36,8,1,1,3,0,0,0,0,1,0,0,0,0,0,557,116,21,87.5,11,15,73.3,3,4,75.0,0.0,0,2,2,0
12,2021-01-14,Thu,Matchweek 18,Home,D 0–0,Arsenal,Crystal Palace,Y*,LW,90,0,0,0,0,1,1,0,0,46,1,2,2,0.0,0.0,0.0,2,0,27,39,69.2,1,22,5,4,3,1,0,1,0,0,0,0,0,0,0,0,405,72,16,76.2,6,11,54.5,3,3,100.0,0.1,0,1,1,1
13,2021-01-18,Mon,Matchweek 19,Home,W 3–0,Arsenal,Newcastle Utd,Y*,LW,78,2,0,0,0,5,2,0,0,38,0,1,1,1.2,1.2,0.0,2,1,20,28,71.4,5,19,5,1,0,2,0,0,0,0,1,0,0,0,0,0,296,65,13,86.7,4,7,57.1,2,2,100.0,0.1,0,1,2,0
14,2021-02-14,Sun,Matchweek 24,Home,W 4–2,Arsenal,Leeds United,Y*,FW,90,3,0,1,1,4,2,0,0,35,0,0,1,1.9,1.1,0.1,3,0,16,25,64.0,4,20,2,1,0,3,0,0,0,0,0,0,0,0,0,0,281,56,8,80.0,5,10,50.0,3,3,100.0,0.1,2,1,1,0
17,2021-05-19,Wed,Matchweek 37,Away,W 3–1,Arsenal,Crystal Palace,Y*,FW,90,0,0,0,0,2,0,0,0,26,0,0,0,0.6,0.6,0.0,0,0,15,21,71.4,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,44,6,66.7,7,8,87.5,1,1,100.0,0.0,0,0,0,0
18,2021-05-23,Sun,Matchweek 38,Home,W 2–0,Arsenal,Brighton,Y*,FW,78,0,0,0,0,2,0,0,0,24,0,0,0,0.2,0.2,0.1,4,0,15,21,71.4,4,17,5,0,0,4,0,0,0,0,0,0,0,0,0,0,256,45,10,83.3,3,5,60.0,2,2,100.0,0.2,3,0,3,0
