,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2020-09-13,Sun,Matchweek 1,Home,L 0–1,Tottenham,Everton,N,AM,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
1,2020-09-20,Sun,Matchweek 2,Away,W 5–2,Tottenham,Southampton,N,FW,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2020-09-27,Sun,Matchweek 3,Home,D 1–1,Tottenham,Newcastle Utd,N,LW,45,4,3,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
4,2020-10-18,Sun,Matchweek 5,Home,D 3–3,Tottenham,West Ham,Y,RW,71,2,1,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
6,2020-11-21,Sat,Matchweek 9,Home,W 2–0,Tottenham,Manchester City,Y,LW,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2020-11-29,Sun,Matchweek 10,Away,D 0–0,Tottenham,Chelsea,Y,LW,88,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
8,2020-12-06,Sun,Matchweek 11,Home,W 2–0,Tottenham,Arsenal,Y,"RW,RM",89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
9,2020-12-13,Sun,Matchweek 12,Away,D 1–1,Tottenham,Crystal Palace,Y,RW,84,3,1,0,0,0,2,0,0,0,0,0,0,0,0,Match Report
10,2020-12-16,Wed,Matchweek 13,Away,L 1–2,Tottenham,Liverpool,Y,LM,75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
11,2020-12-20,Sun,Matchweek 14,Home,L 0–2,Tottenham,Leicester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2020-12-27,Sun,Matchweek 15,Away,D 1–1,Tottenham,Wolves,N,WB,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
13,2021-01-02,Sat,Matchweek 17,Home,W 3–0,Tottenham,Leeds United,Y,"RW,LW",90,5,4,0,0,0,1,0,1,0,0,0,0,1,0,Match Report
15,2021-01-17,Sun,Matchweek 19,Away,W 3–1,Tottenham,Sheffield Utd,Y,RW,86,4,2,0,0,1,1,0,2,1,0,0,1,0,0,Match Report
16,2021-01-28,Thu,Matchweek 20,Home,L 1–3,Tottenham,Liverpool,Y,"RW,LW",80,2,2,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
17,2021-01-31,Sun,Matchweek 21,Away,L 0–1,Tottenham,Brighton,Y,"AM,FW",90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
18,2021-02-04,Thu,Matchweek 22,Home,L 0–1,Tottenham,Chelsea,Y,AM,68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
19,2021-02-07,Sun,Matchweek 23,Home,W 2–0,Tottenham,West Brom,N,RW,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
20,2021-02-13,Sat,Matchweek 24,Away,L 0–3,Tottenham,Manchester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
22,2021-03-07,Sun,Matchweek 27,Home,W 4–1,Tottenham,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
24,2021-03-21,Sun,Matchweek 18,Away,W 2–0,Tottenham,Aston Villa,N,RM,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
