,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
2,2020-09-27,Sun,Matchweek 3,Away,W 1–0,Leeds United,Sheffield Utd,N,FW,44.0,23.0,30.0,76.7,332.0,56.0,12.0,13.0,92.3,6.0,8.0,75.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Match Report
3,2020-10-03,Sat,Matchweek 4,Home,D 1–1,Leeds United,Manchester City,N,CM,35.0,14.0,18.0,77.8,293.0,107.0,5.0,6.0,83.3,6.0,8.0,75.0,3.0,4.0,75.0,0.0,0.3,0.5,2.0,2.0,1.0,0.0,4.0,Match Report
4,2020-10-19,Mon,Matchweek 5,Home,L 0–1,Leeds United,Wolves,Y,CM,90.0,27.0,36.0,75.0,404.0,107.0,17.0,20.0,85.0,6.0,10.0,60.0,3.0,4.0,75.0,0.0,0.1,0.1,2.0,2.0,3.0,0.0,7.0,Match Report
5,2020-10-23,Fri,Matchweek 6,Away,W 3–0,Leeds United,Aston Villa,Y,FW,78.0,29.0,33.0,87.9,550.0,179.0,14.0,15.0,93.3,8.0,9.0,88.9,6.0,7.0,85.7,0.0,0.1,0.2,2.0,5.0,1.0,0.0,8.0,Match Report
9,2020-12-05,Sat,Matchweek 11,Away,L 1–3,Leeds United,Chelsea,N,FW,22.0,11.0,15.0,73.3,141.0,19.0,7.0,9.0,77.8,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,Match Report
10,2020-12-11,Fri,Matchweek 12,Home,L 1–2,Leeds United,West Ham,Y,CM,90.0,20.0,35.0,57.1,283.0,53.0,11.0,16.0,68.8,8.0,13.0,61.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Match Report
11,2020-12-16,Wed,Matchweek 13,Home,W 5–2,Leeds United,Newcastle Utd,Y,CM,81.0,36.0,46.0,78.3,648.0,198.0,17.0,19.0,89.5,14.0,17.0,82.4,5.0,9.0,55.6,0.0,0.1,0.1,3.0,10.0,1.0,0.0,9.0,Match Report
12,2020-12-20,Sun,Matchweek 14,Away,L 2–6,Leeds United,Manchester Utd,Y,CM,90.0,42.0,55.0,76.4,855.0,271.0,16.0,22.0,72.7,15.0,17.0,88.2,8.0,10.0,80.0,0.0,0.7,0.4,4.0,7.0,3.0,2.0,12.0,Match Report
13,2020-12-27,Sun,Matchweek 15,Home,W 1–0,Leeds United,Burnley,Y,AM,58.0,19.0,25.0,76.0,281.0,51.0,7.0,8.0,87.5,9.0,10.0,90.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,Match Report
14,2020-12-29,Tue,Matchweek 16,Away,W 5–0,Leeds United,West Brom,Y,CM,69.0,44.0,53.0,83.0,673.0,145.0,20.0,24.0,83.3,23.0,27.0,85.2,1.0,2.0,50.0,0.0,0.1,0.3,2.0,4.0,3.0,1.0,7.0,Match Report
15,2021-01-02,Sat,Matchweek 17,Away,L 0–3,Leeds United,Tottenham,Y,CM,64.0,28.0,34.0,82.4,347.0,104.0,16.0,18.0,88.9,7.0,8.0,87.5,2.0,4.0,50.0,0.0,0.1,0.1,2.0,2.0,1.0,0.0,5.0,Match Report
16,2021-01-16,Sat,Matchweek 19,Home,L 0–1,Leeds United,Brighton,Y,CM,61.0,11.0,16.0,68.8,122.0,8.0,9.0,10.0,90.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
17,2021-01-26,Tue,Matchweek 20,Away,W 2–1,Leeds United,Newcastle Utd,Y,CM,90.0,31.0,45.0,68.9,497.0,111.0,15.0,18.0,83.3,9.0,15.0,60.0,4.0,5.0,80.0,1.0,0.2,0.1,2.0,1.0,1.0,0.0,3.0,Match Report
27,2021-05-15,Sat,Matchweek 36,Away,W 4–0,Leeds United,Burnley,N,FW,33.0,8.0,10.0,80.0,120.0,9.0,4.0,4.0,100.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.1,0.0,2.0,0.0,0.0,0.0,1.0,Match Report
28,2021-05-18,Tue,Matchweek 37,Away,W 2–0,Leeds United,Southampton,Y,AM,77.0,28.0,39.0,71.8,415.0,166.0,15.0,16.0,93.8,7.0,11.0,63.6,3.0,4.0,75.0,1.0,0.8,0.5,4.0,2.0,4.0,0.0,7.0,Match Report
29,2021-05-23,Sun,Matchweek 38,Home,W 3–1,Leeds United,West Brom,Y,FW,45.0,6.0,8.0,75.0,79.0,1.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
