13,2020-12-19,Sat,Matchweek 14,Home,L 0–1,Southampton,Manchester City,Y,RM,90,0,0,0,0,1,1,0,0,41,3,1,1,0.0,0.0,0.2,3,0,20,29,69.0,2,27,5,1,0,Match Report
14,2020-12-26,Sat,Matchweek 15,Away,D 0–0,Southampton,Fulham,Y,LM,90,0,0,0,0,0,0,0,0,28,1,0,0,0.0,0.0,0.0,0,0,8,15,53.3,1,13,1,7,1,Match Report
15,2020-12-29,Tue,Matchweek 16,Home,D 0–0,Southampton,West Ham,Y,RM,90,0,0,0,0,2,1,0,0,38,0,0,0,0.0,0.0,0.2,3,0,23,28,82.1,4,32,4,1,0,Match Report
16,2021-01-04,Mon,Matchweek 17,Home,W 1–0,Southampton,Liverpool,Y,"LM,FW",81,0,0,0,0,1,0,0,0,34,1,3,1,0.0,0.0,0.0,0,0,13,21,61.9,0,16,2,2,2,Match Report
17,2021-01-16,Sat,Matchweek 19,Away,L 0–2,Southampton,Leicester City,Y,"FW,RM,LM",90,0,0,0,0,1,0,0,0,35,0,0,1,0.3,0.3,0.0,3,0,18,27,66.7,5,22,1,4,2,Match Report
18,2021-01-26,Tue,Matchweek 20,Home,L 1–3,Southampton,Arsenal,Y,RM,73,0,0,0,0,2,1,0,0,26,1,1,0,0.1,0.1,0.0,0,0,13,19,68.4,1,21,2,1,0,Match Report
19,2021-01-30,Sat,Matchweek 21,Home,L 0–1,Southampton,Aston Villa,Y,RM,64,0,0,0,0,0,0,0,0,29,0,0,2,0.0,0.0,0.0,1,0,16,19,84.2,2,14,1,5,0,Match Report
21,2021-04-04,Sun,Matchweek 30,Home,W 3–2,Southampton,Burnley,Y,"LM,AM",86,0,1,0,0,3,1,0,0,36,0,0,0,0.1,0.1,0.2,1,1,21,27,77.8,3,16,2,2,0,Match Report
22,2021-04-12,Mon,Matchweek 31,Away,L 0–3,Southampton,West Brom,Y,RM,75,0,0,0,0,1,0,0,0,25,1,2,0,0.0,0.0,0.0,1,0,13,18,72.2,2,21,2,3,1,Match Report
23,2021-04-21,Wed,Matchweek 29,Away,L 1–2,Southampton,Tottenham,Y,RM,66,0,0,0,0,1,0,0,0,25,2,0,0,0.0,0.0,0.0,0,0,10,17,58.8,2,12,3,1,0,Match Report
24,2021-04-30,Fri,Matchweek 34,Home,D 1–1,Southampton,Leicester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
25,2021-05-08,Sat,Matchweek 35,Away,L 0–2,Southampton,Liverpool,Y,RM,65,0,0,0,0,0,0,0,0,21,1,1,0,0.0,0.0,0.1,4,0,9,15,60.0,1,13,1,0,0,Match Report
26,2021-05-11,Tue,Matchweek 32,Home,W 3–1,Southampton,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
27,2021-05-15,Sat,Matchweek 36,Home,W 3–1,Southampton,Fulham,N,RM,15,1,0,0,0,1,1,0,0,7,0,0,0,0.1,0.1,0.0,0,0,5,5,100.0,0,4,0,0,0,Match Report
28,2021-05-18,Tue,Matchweek 37,Home,L 0–2,Southampton,Leeds United,Y,RM,77,0,0,0,0,0,0,0,0,32,2,1,5,0.0,0.0,0.0,1,0,14,21,66.7,1,12,2,1,1,Match Report
29,2021-05-23,Sun,Matchweek 38,Away,L 0–3,Southampton,West Ham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
