,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-20,Sun,Matchweek 2,Away,L 2–4,Burnley,Leicester City,Y,LM,90.0,25.0,29.0,86.2,377.0,93.0,15.0,16.0,93.8,7.0,7.0,100.0,2.0,3.0,66.7,1.0,0.1,0.1,2.0,2.0,1.0,1.0,1.0,Match Report
1,2020-09-26,Sat,Matchweek 3,Home,L 0–1,Burnley,Southampton,Y,LM,90.0,35.0,55.0,63.6,615.0,133.0,17.0,23.0,73.9,15.0,21.0,71.4,3.0,8.0,37.5,0.0,0.0,0.1,0.0,2.0,2.0,2.0,1.0,Match Report
2,2020-10-03,Sat,Matchweek 4,Away,L 1–3,Burnley,Newcastle Utd,Y,LM,90.0,43.0,57.0,75.4,858.0,244.0,17.0,21.0,81.0,14.0,17.0,82.4,9.0,12.0,75.0,0.0,0.1,0.1,2.0,3.0,1.0,1.0,3.0,Match Report
3,2020-10-19,Mon,Matchweek 5,Away,D 0–0,Burnley,West Brom,Y,LM,90.0,25.0,47.0,53.2,481.0,138.0,11.0,15.0,73.3,8.0,11.0,72.7,5.0,17.0,29.4,0.0,0.1,0.1,2.0,3.0,3.0,3.0,3.0,Match Report
4,2020-10-26,Mon,Matchweek 6,Home,L 0–1,Burnley,Tottenham,Y,LM,90.0,28.0,37.0,75.7,479.0,120.0,17.0,17.0,100.0,7.0,9.0,77.8,4.0,10.0,40.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,7.0,Match Report
5,2020-10-31,Sat,Matchweek 7,Home,L 0–3,Burnley,Chelsea,Y,"LM,FW",90.0,27.0,35.0,77.1,478.0,67.0,10.0,11.0,90.9,14.0,17.0,82.4,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Match Report
6,2020-11-06,Fri,Matchweek 8,Away,D 0–0,Burnley,Brighton,Y,LM,90.0,28.0,38.0,73.7,638.0,191.0,9.0,12.0,75.0,6.0,8.0,75.0,11.0,15.0,73.3,0.0,0.2,0.3,1.0,2.0,1.0,0.0,2.0,Match Report
7,2020-11-23,Mon,Matchweek 9,Home,W 1–0,Burnley,Crystal Palace,Y,LM,90.0,25.0,38.0,65.8,387.0,84.0,12.0,13.0,92.3,6.0,9.0,66.7,3.0,9.0,33.3,0.0,0.3,0.0,2.0,2.0,0.0,0.0,3.0,Match Report
8,2020-11-28,Sat,Matchweek 10,Away,L 0–5,Burnley,Manchester City,Y,"LM,FW",90.0,29.0,39.0,74.4,447.0,40.0,13.0,15.0,86.7,13.0,17.0,76.5,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Match Report
9,2020-12-05,Sat,Matchweek 11,Home,D 1–1,Burnley,Everton,Y,LM,90.0,30.0,40.0,75.0,591.0,106.0,14.0,15.0,93.3,10.0,11.0,90.9,5.0,12.0,41.7,0.0,0.5,0.4,2.0,1.0,1.0,0.0,3.0,Match Report
