,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
1,2020-09-20,Sun,Matchweek 2,Home,L 0–3,Newcastle Utd,Brighton,N,"LM,RW,RM",58,0,0,0,0,0,0,0,0,28,0,3,0,0.0,0.0,0.0,0,0,16,25,64.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,49,8,80.0,7,9,77.8,1,5,20.0,0.0,0,1,0,0
2,2020-10-03,Sat,Matchweek 4,Home,W 3–1,Newcastle Utd,Burnley,N,LM,18,0,0,0,0,1,0,0,0,13,0,0,0,0.0,0.0,0.0,1,1,7,11,63.6,1,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,91,21,5,71.4,2,3,66.7,0,1,0.0,0.0,0,0,0,0
3,2020-10-25,Sun,Matchweek 6,Away,D 1–1,Newcastle Utd,Wolves,Y,CM,77,0,0,0,0,0,0,0,0,29,2,0,0,0.0,0.0,0.0,0,0,18,27,66.7,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,252,19,11,84.6,7,9,77.8,0,3,0.0,0.0,0,0,0,0
4,2020-12-16,Wed,Matchweek 13,Away,L 2–5,Newcastle Utd,Leeds United,Y,LM,74,0,1,0,0,1,1,0,0,34,0,1,0,0.0,0.0,0.2,4,1,17,25,68.0,2,12,2,1,1,2,2,0,0,0,0,1,0,0,0,0,281,180,8,80.0,3,7,42.9,3,4,75.0,0.1,3,2,1,1
5,2020-12-19,Sat,Matchweek 14,Home,D 1–1,Newcastle Utd,Fulham,N,LM,12,0,0,0,0,0,0,0,0,14,0,1,0,0.0,0.0,0.0,0,0,11,13,84.6,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,3,6,100.0,5,6,83.3,0,1,0.0,0.0,0,0,0,0
6,2021-01-12,Tue,Matchweek 18,Away,L 0–1,Newcastle Utd,Sheffield Utd,Y,LM,44,0,0,0,0,0,0,2,1,17,0,0,0,0.0,0.0,0.1,1,0,9,15,60.0,0,11,2,0,0,0,1,0,0,0,0,0,0,0,0,0,120,25,6,75.0,1,3,33.3,1,2,50.0,0.0,1,0,0,0
7,2021-01-23,Sat,Matchweek 11,Away,L 0–2,Newcastle Utd,Aston Villa,N,RB,20,0,0,0,0,1,0,0,0,10,0,0,0,0.1,0.1,0.0,1,0,6,9,66.7,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86,42,4,100.0,2,3,66.7,0,2,0.0,0.0,0,2,0,0
8,2021-01-26,Tue,Matchweek 20,Home,L 1–2,Newcastle Utd,Leeds United,Y,"FW,LM,RM",76,0,0,0,0,2,0,0,0,29,0,0,0,0.1,0.1,0.1,1,0,16,22,72.7,3,15,1,1,0,0,1,0,0,0,0,0,0,0,0,0,263,67,8,80.0,6,6,100.0,2,6,33.3,0.0,2,0,0,0
9,2021-01-30,Sat,Matchweek 21,Away,W 2–0,Newcastle Utd,Everton,Y,FW,66,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.4,4,0,16,27,59.3,3,18,0,0,0,3,1,0,0,0,0,0,0,0,0,0,248,86,5,100.0,8,12,66.7,1,8,12.5,0.1,3,1,3,2
10,2021-02-02,Tue,Matchweek 22,Home,L 1–2,Newcastle Utd,Crystal Palace,Y,"FW,RB,WB",90,0,0,0,0,2,2,0,0,67,1,0,0,0.4,0.4,0.7,9,0,44,60,73.3,1,29,0,0,0,6,3,0,0,0,0,0,0,0,0,0,702,266,26,96.3,12,17,70.6,6,14,42.9,0.8,7,0,4,4
