,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-14,Mon,Matchweek 1,Away,W 2–0,Wolves,Sheffield Utd,Y,"FW,AM",75.0,19.0,27.0,70.4,436.0,117.0,6.0,8.0,75.0,5.0,9.0,55.6,7.0,9.0,77.8,1.0,0.3,0.1,1.0,1.0,3.0,1.0,3.0,Match Report
1,2020-09-21,Mon,Matchweek 2,Home,L 1–3,Wolves,Manchester City,Y,"FW,AM",90.0,20.0,25.0,80.0,291.0,67.0,13.0,15.0,86.7,5.0,6.0,83.3,1.0,2.0,50.0,1.0,0.1,0.1,2.0,0.0,1.0,1.0,1.0,Match Report
3,2020-10-04,Sun,Matchweek 4,Home,W 1–0,Wolves,Fulham,Y,FW,70.0,20.0,27.0,74.1,265.0,68.0,12.0,14.0,85.7,6.0,8.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,Match Report
4,2020-10-19,Mon,Matchweek 5,Away,W 1–0,Wolves,Leeds United,Y,FW,64.0,12.0,14.0,85.7,240.0,144.0,7.0,9.0,77.8,1.0,1.0,100.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,Match Report
5,2020-10-25,Sun,Matchweek 6,Home,D 1–1,Wolves,Newcastle Utd,Y,LW,67.0,28.0,39.0,71.8,433.0,58.0,17.0,22.0,77.3,10.0,15.0,66.7,1.0,1.0,100.0,0.0,0.1,0.1,2.0,4.0,0.0,0.0,2.0,Match Report
6,2020-10-30,Fri,Matchweek 7,Home,W 2–0,Wolves,Crystal Palace,Y,AM,75.0,33.0,43.0,76.7,541.0,132.0,17.0,19.0,89.5,10.0,14.0,71.4,3.0,5.0,60.0,0.0,0.1,0.2,1.0,2.0,0.0,0.0,3.0,Match Report
7,2020-11-08,Sun,Matchweek 8,Away,L 0–1,Wolves,Leicester City,Y,AM,59.0,11.0,14.0,78.6,164.0,40.0,7.0,7.0,100.0,1.0,3.0,33.3,2.0,2.0,100.0,0.0,0.1,0.2,2.0,1.0,1.0,0.0,2.0,Match Report
8,2020-11-23,Mon,Matchweek 9,Home,D 1–1,Wolves,Southampton,Y,"LW,FW",84.0,21.0,27.0,77.8,319.0,95.0,14.0,15.0,93.3,3.0,5.0,60.0,3.0,3.0,100.0,0.0,0.1,0.1,1.0,1.0,0.0,0.0,4.0,Match Report
9,2020-11-29,Sun,Matchweek 10,Away,W 2–1,Wolves,Arsenal,Y,AM,69.0,28.0,34.0,82.4,433.0,111.0,12.0,14.0,85.7,10.0,12.0,83.3,3.0,3.0,100.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,Match Report
10,2020-12-06,Sun,Matchweek 11,Away,L 0–4,Wolves,Liverpool,Y,FW,70.0,15.0,19.0,78.9,179.0,5.0,9.0,10.0,90.0,3.0,3.0,100.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
11,2020-12-12,Sat,Matchweek 12,Home,L 0–1,Wolves,Aston Villa,Y,AM,90.0,24.0,35.0,68.6,420.0,154.0,14.0,14.0,100.0,4.0,9.0,44.4,5.0,9.0,55.6,0.0,0.1,0.1,2.0,6.0,2.0,0.0,6.0,Match Report
12,2020-12-15,Tue,Matchweek 13,Home,W 2–1,Wolves,Chelsea,Y,AM,89.0,27.0,37.0,73.0,346.0,83.0,14.0,19.0,73.7,9.0,10.0,90.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,Match Report
