,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2020-09-13,Sun,Matchweek 1,Home,L 0–3,West Brom,Leicester City,Y,CB,90,0,0,0,0,0,0,0,0,54,0,2,1,0.0,0.0,0.0,0,0,34,44,77.3,4,25,0,0,0,Match Report
1,2020-09-19,Sat,Matchweek 2,Away,L 2–5,West Brom,Everton,Y,CB,90,0,0,0,0,0,0,0,0,34,1,1,3,0.0,0.0,0.0,0,0,21,23,91.3,2,12,1,0,0,Match Report
2,2020-09-26,Sat,Matchweek 3,Home,D 3–3,West Brom,Chelsea,Y,CB,90,1,0,0,0,1,1,0,0,24,0,0,2,0.3,0.3,0.0,1,0,8,9,88.9,1,4,0,0,0,Match Report
3,2020-10-04,Sun,Matchweek 4,Away,L 0–2,West Brom,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,41,0,2,1,0.0,0.0,0.0,0,0,19,30,63.3,0,8,0,0,0,Match Report
4,2020-10-19,Mon,Matchweek 5,Home,D 0–0,West Brom,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
5,2020-10-26,Mon,Matchweek 6,Away,D 1–1,West Brom,Brighton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
6,2020-11-02,Mon,Matchweek 7,Away,L 0–2,West Brom,Fulham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
7,2020-11-08,Sun,Matchweek 8,Home,L 0–1,West Brom,Tottenham,Y,CB,90,0,0,0,0,0,0,1,0,33,1,1,2,0.0,0.0,0.0,1,0,15,24,62.5,2,11,0,0,0,Match Report
8,2020-11-21,Sat,Matchweek 9,Away,L 0–1,West Brom,Manchester Utd,Y*,CB,90,0,0,0,0,1,0,0,0,65,0,3,4,0.1,0.1,0.0,0,0,43,54,79.6,2,25,0,0,0,Match Report
9,2020-11-28,Sat,Matchweek 10,Home,W 1–0,West Brom,Sheffield Utd,Y*,CB,90,0,0,0,0,3,2,0,0,49,1,0,0,0.5,0.5,0.0,2,0,33,39,84.6,0,16,0,0,0,Match Report
10,2020-12-06,Sun,Matchweek 11,Home,L 1–5,West Brom,Crystal Palace,Y*,CB,90,0,0,0,0,1,0,0,0,86,1,0,1,0.2,0.2,0.0,0,0,62,71,87.3,4,46,1,0,0,Match Report
12,2021-01-02,Sat,Matchweek 17,Home,L 0–4,West Brom,Arsenal,N,CB,25,0,0,0,0,0,0,0,0,8,1,1,0,0.0,0.0,0.0,0,0,4,6,66.7,0,2,0,0,0,Match Report
13,2021-01-16,Sat,Matchweek 19,Away,W 3–2,West Brom,Wolves,Y,CB,90,0,1,0,0,0,0,0,0,42,2,0,4,0.0,0.0,0.2,1,1,21,25,84.0,1,17,0,0,0,Match Report
14,2021-01-19,Tue,Matchweek 18,Away,L 1–2,West Brom,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,41,0,2,1,0.0,0.0,0.0,0,0,23,30,76.7,1,20,0,0,0,Match Report
15,2021-01-26,Tue,Matchweek 20,Home,L 0–5,West Brom,Manchester City,N,CB,45,0,0,0,0,0,0,0,0,17,1,0,3,0.0,0.0,0.0,0,0,6,8,75.0,1,3,0,0,0,Match Report
16,2021-01-30,Sat,Matchweek 21,Home,D 2–2,West Brom,Fulham,Y,CB,90,1,0,0,0,2,1,1,0,39,1,4,0,0.5,0.5,0.0,0,0,22,30,73.3,2,19,0,1,1,Match Report
17,2021-02-02,Tue,Matchweek 22,Away,L 1–2,West Brom,Sheffield Utd,Y,CB,90,0,0,0,0,0,0,0,0,45,2,1,3,0.0,0.0,0.0,0,0,14,25,56.0,1,10,0,0,0,Match Report
18,2021-02-07,Sun,Matchweek 23,Away,L 0–2,West Brom,Tottenham,Y*,CB,90,0,0,0,0,0,0,0,0,37,2,0,3,0.0,0.0,0.0,0,0,14,21,66.7,2,15,0,0,0,Match Report
19,2021-02-14,Sun,Matchweek 24,Home,D 1–1,West Brom,Manchester Utd,Y*,CB,90,0,0,0,0,0,0,1,0,32,0,3,3,0.0,0.0,0.4,1,0,22,24,91.7,1,10,0,0,0,Match Report
20,2021-02-20,Sat,Matchweek 25,Away,D 0–0,West Brom,Burnley,Y*,CB,90,0,0,0,0,0,0,0,0,44,2,2,0,0.0,0.0,0.0,0,0,23,33,69.7,1,13,0,0,0,Match Report
21,2021-02-27,Sat,Matchweek 26,Home,W 1–0,West Brom,Brighton,Y*,CB,90,1,0,0,0,1,1,0,0,27,0,2,1,0.3,0.3,0.0,0,0,10,16,62.5,0,6,0,0,0,Match Report
22,2021-03-04,Thu,Matchweek 29,Home,L 0–1,West Brom,Everton,Y*,CB,90,0,0,0,0,0,0,0,0,48,0,3,2,0.0,0.0,0.3,1,0,31,39,79.5,2,22,0,0,0,Match Report
23,2021-03-07,Sun,Matchweek 27,Home,D 0–0,West Brom,Newcastle Utd,Y*,CB,90,0,0,0,0,2,0,0,0,46,0,2,0,0.3,0.3,0.3,1,0,25,32,78.1,2,10,0,0,0,Match Report
24,2021-03-13,Sat,Matchweek 28,Away,L 0–1,West Brom,Crystal Palace,Y*,CB,90,0,0,0,0,0,0,0,0,57,1,0,1,0.0,0.0,0.0,0,0,37,47,78.7,4,27,0,0,0,Match Report
25,2021-04-03,Sat,Matchweek 30,Away,W 5–2,West Brom,Chelsea,Y*,CB,90,0,0,0,0,0,0,0,0,41,2,1,2,0.0,0.0,0.0,1,0,25,33,75.8,2,20,0,0,0,Match Report
26,2021-04-12,Mon,Matchweek 31,Home,W 3–0,West Brom,Southampton,Y*,CB,84,0,0,0,0,0,0,0,0,28,0,1,0,0.0,0.0,0.2,2,0,12,14,85.7,2,4,0,0,0,Match Report
