,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-19,Sat,Matchweek 2,Home,L 1–3,Manchester Utd,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,2020-09-26,Sat,Matchweek 3,Away,W 3–2,Manchester Utd,Brighton,Y,RB,90,38,43,88.4,404,189,29,30,96.7,6,7,85.7,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Match Report
2,2020-10-04,Sun,Matchweek 4,Home,L 1–6,Manchester Utd,Tottenham,Y,RB,90,46,52,88.5,552,262,35,36,97.2,8,10,80.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,Match Report
5,2020-11-01,Sun,Matchweek 7,Home,L 0–1,Manchester Utd,Arsenal,Y,RB,90,58,70,82.9,864,237,33,36,91.7,21,24,87.5,2,4,50.0,0,0.0,0.0,0,3,0,0,5,Match Report
6,2020-11-07,Sat,Matchweek 8,Away,W 3–1,Manchester Utd,Everton,Y,RB,90,33,38,86.8,362,135,28,30,93.3,4,4,100.0,0,2,0.0,0,0.0,0.0,0,1,0,0,3,Match Report
7,2020-11-21,Sat,Matchweek 9,Home,W 1–0,Manchester Utd,West Brom,Y,RB,90,63,78,80.8,785,216,47,53,88.7,16,19,84.2,0,4,0.0,0,0.1,0.0,1,5,0,0,4,Match Report
8,2020-11-29,Sun,Matchweek 10,Away,W 3–2,Manchester Utd,Southampton,Y,RB,90,36,48,75.0,529,226,23,27,85.2,10,13,76.9,3,4,75.0,0,0.1,0.1,1,2,1,1,3,Match Report
9,2020-12-05,Sat,Matchweek 11,Away,W 3–1,Manchester Utd,West Ham,Y,RB,90,52,65,80.0,658,228,34,36,94.4,14,18,77.8,1,3,33.3,0,0.0,0.0,1,2,0,0,4,Match Report
10,2020-12-12,Sat,Matchweek 12,Home,D 0–0,Manchester Utd,Manchester City,Y,RB,90,49,56,87.5,635,334,35,36,97.2,12,14,85.7,0,3,0.0,0,0.0,0.0,0,0,0,0,5,Match Report
11,2020-12-17,Thu,Matchweek 13,Away,W 3–2,Manchester Utd,Sheffield Utd,Y,RB,90,50,60,83.3,652,262,35,38,92.1,15,16,93.8,0,3,0.0,0,0.0,0.0,0,6,0,0,5,Match Report
14,2020-12-29,Tue,Matchweek 16,Home,W 1–0,Manchester Utd,Wolves,Y,RB,90,54,63,85.7,627,176,41,43,95.3,9,12,75.0,1,3,33.3,0,0.0,0.0,0,2,2,0,4,Match Report
16,2021-01-12,Tue,Matchweek 1,Away,W 1–0,Manchester Utd,Burnley,Y,RB,90,51,62,82.3,704,279,34,38,89.5,15,17,88.2,1,1,100.0,0,0.0,0.0,1,3,0,0,2,Match Report
17,2021-01-17,Sun,Matchweek 19,Away,D 0–0,Manchester Utd,Liverpool,Y,RB,90,32,41,78.0,378,194,22,24,91.7,6,7,85.7,1,5,20.0,0,0.0,0.0,0,0,0,0,2,Match Report
18,2021-01-20,Wed,Matchweek 18,Away,W 2–1,Manchester Utd,Fulham,Y,RB,90,81,95,85.3,1009,295,55,57,96.5,19,24,79.2,3,5,60.0,0,0.1,0.1,1,4,2,1,9,Match Report
19,2021-01-27,Wed,Matchweek 20,Home,L 1–2,Manchester Utd,Sheffield Utd,Y,RB,90,98,110,89.1,1361,479,63,69,91.3,31,32,96.9,2,5,40.0,0,0.1,0.1,3,6,3,0,13,Match Report
20,2021-01-30,Sat,Matchweek 21,Away,D 0–0,Manchester Utd,Arsenal,Y,RB,90,56,67,83.6,812,227,36,39,92.3,18,21,85.7,1,5,20.0,0,0.5,0.2,2,1,2,1,2,Match Report
21,2021-02-02,Tue,Matchweek 22,Home,W 9–0,Manchester Utd,Southampton,Y,RB,90,57,64,89.1,855,179,33,36,91.7,17,20,85.0,5,6,83.3,0,0.0,0.2,0,4,1,0,4,Match Report
23,2021-02-14,Sun,Matchweek 24,Away,D 1–1,Manchester Utd,West Brom,Y,RB,90,62,77,80.5,802,264,38,40,95.0,21,29,72.4,0,2,0.0,0,0.0,0.0,1,6,1,0,7,Match Report
