,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2020-09-21,Mon,Matchweek 2,Away,W 3–1,Manchester City,Wolves,Y*,DM,90,0,0,0,0,1,0,0,0,102,2,1,0,0.0,0.0,0.0,1,0,79,92,85.9,11,42,0,1,0,Match Report
1,2020-09-27,Sun,Matchweek 3,Home,L 2–5,Manchester City,Leicester City,Y*,DM,50,0,0,0,0,2,1,0,0,79,2,0,0,0.2,0.2,0.0,2,0,68,74,91.9,15,55,3,0,0,Match Report
2,2020-10-03,Sat,Matchweek 4,Away,D 1–1,Manchester City,Leeds United,N,RM,14,0,0,0,0,1,0,0,0,11,1,1,0,0.0,0.0,0.0,1,0,6,8,75.0,1,8,1,1,1,Match Report
3,2020-10-17,Sat,Matchweek 5,Home,W 1–0,Manchester City,Arsenal,N,FW,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,1,0,0,0,Match Report
5,2020-11-28,Sat,Matchweek 10,Home,W 5–0,Manchester City,Burnley,N,DM,45,0,0,0,0,1,0,0,0,44,1,0,0,0.1,0.1,0.0,2,0,36,41,87.8,4,23,2,0,0,Match Report
6,2020-12-05,Sat,Matchweek 11,Home,W 2–0,Manchester City,Fulham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
7,2020-12-12,Sat,Matchweek 12,Away,D 0–0,Manchester City,Manchester Utd,Y*,DM,90,0,0,0,0,2,0,1,0,64,2,2,0,0.1,0.1,0.0,2,0,49,57,86.0,6,51,5,1,1,Match Report
9,2020-12-19,Sat,Matchweek 14,Away,W 1–0,Manchester City,Southampton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
10,2020-12-26,Sat,Matchweek 15,Home,W 2–0,Manchester City,Newcastle Utd,N,DM,34,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,43,45,95.6,2,26,0,1,1,Match Report
11,2021-01-03,Sun,Matchweek 17,Away,W 3–1,Manchester City,Chelsea,N,LM,16,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,1,4,0,0,0,Match Report
