,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-12,Sat,Matchweek 1,Away,L 3–4,Leeds United,Liverpool,Y,CB,90,50,61,82.0,904,294,16,17,94.1,30,31,96.8,3,10,30.0,0,0.0,0.0,0,2,0,0,3,Match Report
1,2020-09-19,Sat,Matchweek 2,Home,W 4–3,Leeds United,Fulham,Y,CB,90,38,47,80.9,800,275,10,14,71.4,23,23,100.0,5,8,62.5,0,0.0,0.0,0,3,0,0,1,Match Report
2,2020-09-27,Sun,Matchweek 3,Away,W 1–0,Leeds United,Sheffield Utd,Y,CB,90,68,79,86.1,1575,475,6,8,75.0,44,48,91.7,15,17,88.2,0,0.0,0.0,0,3,1,0,3,Match Report
3,2020-10-03,Sat,Matchweek 4,Home,D 1–1,Leeds United,Manchester City,Y,CB,90,56,64,87.5,1032,293,23,23,100.0,29,30,96.7,3,10,30.0,0,0.0,0.0,0,0,0,0,0,Match Report
4,2020-10-19,Mon,Matchweek 5,Home,L 0–1,Leeds United,Wolves,Y,CB,90,66,71,93.0,1315,494,16,19,84.2,42,42,100.0,5,7,71.4,0,0.0,0.0,0,3,0,0,7,Match Report
5,2020-10-23,Fri,Matchweek 6,Away,W 3–0,Leeds United,Aston Villa,Y,CB,90,38,46,82.6,746,382,13,16,81.3,21,24,87.5,4,5,80.0,0,0.0,0.0,0,1,0,0,2,Match Report
6,2020-11-02,Mon,Matchweek 7,Home,L 1–4,Leeds United,Leicester City,Y,CB,90,76,86,88.4,1484,483,19,20,95.0,53,58,91.4,3,6,50.0,0,0.0,0.0,0,6,0,0,11,Match Report
7,2020-11-07,Sat,Matchweek 8,Away,L 1–4,Leeds United,Crystal Palace,Y,CB,90,88,101,87.1,1762,608,30,34,88.2,44,46,95.7,14,20,70.0,0,0.0,0.0,1,6,0,0,6,Match Report
8,2020-11-22,Sun,Matchweek 9,Home,D 0–0,Leeds United,Arsenal,Y,CB,90,66,75,88.0,1173,401,16,17,94.1,50,53,94.3,0,5,0.0,0,0.1,0.0,3,5,1,0,7,Match Report
9,2020-11-28,Sat,Matchweek 10,Away,W 1–0,Leeds United,Everton,Y,CB,90,41,47,87.2,833,239,8,9,88.9,29,32,90.6,4,6,66.7,0,0.0,0.0,0,0,0,0,0,Match Report
12,2021-03-13,Sat,Matchweek 28,Home,D 0–0,Leeds United,Chelsea,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
15,2021-04-10,Sat,Matchweek 31,Away,W 2–1,Leeds United,Manchester City,N,CB,28,5,7,71.4,139,74,2,3,66.7,1,2,50.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1,Match Report
16,2021-04-19,Mon,Matchweek 32,Home,D 1–1,Leeds United,Liverpool,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
17,2021-04-25,Sun,Matchweek 33,Home,D 0–0,Leeds United,Manchester Utd,N,DM,14,3,4,75.0,67,6,0,1,0.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Match Report
18,2021-05-01,Sat,Matchweek 34,Away,L 0–2,Leeds United,Brighton,Y,"DM,CB",90,34,43,79.1,600,168,16,19,84.2,14,18,77.8,3,5,60.0,0,0.0,0.0,0,2,1,0,5,Match Report
19,2021-05-08,Sat,Matchweek 35,Home,W 3–1,Leeds United,Tottenham,Y,DM,90,29,35,82.9,528,154,12,13,92.3,14,17,82.4,2,2,100.0,0,0.0,0.0,0,2,0,0,3,Match Report
