,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2020-09-20,Sun,Matchweek 2,Away,W 5–2,Tottenham,Southampton,N,LM,45,2,2,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
1,2020-09-27,Sun,Matchweek 3,Home,D 1–1,Tottenham,Newcastle Utd,Y,AM,76,6,3,1,0,1,1,0,0,0,0,0,0,0,0,Match Report
3,2020-10-26,Mon,Matchweek 6,Away,W 1–0,Tottenham,Burnley,N,AM,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
4,2020-11-01,Sun,Matchweek 7,Home,W 2–1,Tottenham,Brighton,N,AM,27,3,2,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2020-11-08,Sun,Matchweek 8,Away,W 1–0,Tottenham,West Brom,N,"CM,AM",27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
6,2020-11-21,Sat,Matchweek 9,Home,W 2–0,Tottenham,Manchester City,N,AM,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2020-11-29,Sun,Matchweek 10,Away,D 0–0,Tottenham,Chelsea,N,AM,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
8,2020-12-06,Sun,Matchweek 11,Home,W 2–0,Tottenham,Arsenal,Y,AM,71,1,1,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
9,2020-12-13,Sun,Matchweek 12,Away,D 1–1,Tottenham,Crystal Palace,N,"AM,RW",24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2020-12-16,Wed,Matchweek 13,Away,L 1–2,Tottenham,Liverpool,Y,CM,57,2,2,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
11,2020-12-20,Sun,Matchweek 14,Home,L 0–2,Tottenham,Leicester City,Y,"RW,AM",48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
13,2021-03-21,Sun,Matchweek 18,Away,W 2–0,Tottenham,Aston Villa,Y,RM,65,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
14,2021-04-04,Sun,Matchweek 30,Away,D 2–2,Tottenham,Newcastle Utd,Y,RM,87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
15,2021-04-11,Sun,Matchweek 31,Home,L 1–3,Tottenham,Manchester Utd,Y,"RM,AM",60,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
16,2021-04-16,Fri,Matchweek 32,Away,D 2–2,Tottenham,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
17,2021-04-21,Wed,Matchweek 29,Home,W 2–1,Tottenham,Southampton,Y,AM,78,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
18,2021-05-02,Sun,Matchweek 34,Home,W 4–0,Tottenham,Sheffield Utd,Y,DM,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
19,2021-05-08,Sat,Matchweek 35,Away,L 1–3,Tottenham,Leeds United,Y,DM,79,3,3,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
20,2021-05-16,Sun,Matchweek 36,Home,W 2–0,Tottenham,Wolves,Y,DM,68,3,1,0,0,0,1,1,0,0,0,0,0,0,0,Match Report
21,2021-05-19,Wed,Matchweek 37,Home,L 1–2,Tottenham,Aston Villa,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
