,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2020-09-14,Mon,Matchweek 1,Away,W 3–1,Chelsea,Brighton,Y,AM,90,0,0,0,0,1,0,0,0,55,4,0,2,0.0,0.0,0.1,3,1,34,40,85.0,2,28,2,4,2,3,0,0,0,0,1,0,0,0,0,0,434,115,21,95.5,11,14,78.6,1,2,50.0,0.0,2,1,2,1
1,2020-09-20,Sun,Matchweek 2,Home,L 0–2,Chelsea,Liverpool,Y,"RW,LM,RM",90,0,0,0,0,1,0,0,0,50,2,2,3,0.0,0.0,0.0,1,0,27,34,79.4,2,27,2,4,2,1,0,0,0,0,0,0,0,0,0,0,374,94,16,80.0,6,7,85.7,2,3,66.7,0.1,0,1,2,1
2,2020-09-26,Sat,Matchweek 3,Away,D 3–3,Chelsea,West Brom,Y,"RW,DM,CM",90,1,0,0,0,7,3,0,0,75,1,1,3,0.3,0.3,0.4,6,1,51,63,81.0,9,49,8,3,2,4,0,1,0,0,0,0,0,1,0,0,585,155,32,94.1,12,14,85.7,1,4,25.0,0.3,4,5,1,0
4,2020-10-17,Sat,Matchweek 5,Home,D 3–3,Chelsea,Southampton,Y,LW,71,0,0,0,0,1,0,0,0,34,1,0,0,0.2,0.2,0.1,2,0,14,20,70.0,3,18,0,1,0,2,0,0,0,0,0,0,0,0,0,0,160,65,8,80.0,5,5,100.0,0,1,0.0,0.0,2,0,2,0
5,2020-10-24,Sat,Matchweek 6,Away,D 0–0,Chelsea,Manchester Utd,N,AM,19,0,0,0,0,0,0,0,0,18,2,2,0,0.0,0.0,0.0,1,0,7,11,63.6,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,124,30,4,66.7,2,2,100.0,1,2,50.0,0.0,0,1,1,1
6,2020-10-31,Sat,Matchweek 7,Away,W 3–0,Chelsea,Burnley,Y,LM,90,0,1,0,0,3,2,0,0,97,3,1,1,0.1,0.1,0.2,2,0,74,83,89.2,12,52,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1176,364,35,94.6,21,22,95.5,8,9,88.9,0.1,3,9,1,0
7,2020-11-07,Sat,Matchweek 8,Home,W 4–1,Chelsea,Sheffield Utd,Y,LM,90,0,0,0,0,3,1,0,0,99,2,2,2,0.1,0.1,0.0,3,1,70,81,86.4,5,67,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1122,179,42,93.3,19,23,82.6,7,9,77.8,0.1,0,8,0,0
8,2020-11-21,Sat,Matchweek 9,Away,W 2–0,Chelsea,Newcastle Utd,Y,LM,90,0,0,0,0,2,0,0,0,86,2,0,0,0.3,0.3,0.1,6,0,70,77,90.9,5,51,7,1,1,3,2,1,0,0,0,0,0,0,0,0,923,194,35,97.2,15,17,88.2,6,7,85.7,0.1,3,10,1,0
9,2020-11-29,Sun,Matchweek 10,Home,D 0–0,Chelsea,Tottenham,Y,LM,90,0,0,0,0,2,1,1,0,76,1,0,0,0.1,0.1,0.0,3,0,61,71,85.9,10,51,4,3,3,2,0,1,0,0,0,0,0,0,0,0,964,188,27,96.4,22,25,88.0,6,9,66.7,0.1,1,4,1,0
10,2020-12-05,Sat,Matchweek 11,Home,W 3–1,Chelsea,Leeds United,Y,LM,90,0,1,0,0,2,1,0,0,60,3,2,1,0.2,0.2,0.7,10,2,33,47,70.2,7,32,4,4,2,3,6,0,0,0,0,1,0,1,0,0,563,245,17,77.3,7,12,58.3,7,9,77.8,0.4,7,0,2,0
