,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-12,Sat,Matchweek 1,Home,W 4–3,Liverpool,Leeds United,Y,LW,90.0,31.0,39.0,79.5,428.0,165.0,18.0,20.0,90.0,8.0,9.0,88.9,2.0,2.0,100.0,0.0,0.3,0.3,4.0,2.0,4.0,0.0,7.0,Match Report
2,2020-09-28,Mon,Matchweek 3,Home,W 3–1,Liverpool,Arsenal,Y,LW,79.0,35.0,39.0,89.7,437.0,138.0,27.0,28.0,96.4,6.0,8.0,75.0,1.0,1.0,100.0,0.0,0.1,0.1,2.0,4.0,2.0,0.0,6.0,Match Report
4,2020-10-17,Sat,Matchweek 5,Away,D 2–2,Liverpool,Everton,Y,"LW,FW",90.0,28.0,37.0,75.7,396.0,82.0,16.0,18.0,88.9,8.0,11.0,72.7,1.0,3.0,33.3,0.0,0.3,0.3,2.0,1.0,2.0,1.0,3.0,Match Report
6,2020-10-31,Sat,Matchweek 7,Home,W 2–1,Liverpool,West Ham,Y,"LW,RW,FW",90.0,34.0,41.0,82.9,465.0,54.0,20.0,21.0,95.2,8.0,11.0,72.7,2.0,2.0,100.0,0.0,0.1,0.1,2.0,0.0,1.0,0.0,2.0,Match Report
7,2020-11-08,Sun,Matchweek 8,Away,D 1–1,Liverpool,Manchester City,Y,LW,90.0,17.0,26.0,65.4,205.0,54.0,11.0,14.0,78.6,5.0,6.0,83.3,0.0,1.0,0.0,0.0,0.1,0.1,2.0,0.0,3.0,0.0,3.0,Match Report
10,2020-12-06,Sun,Matchweek 11,Home,W 4–0,Liverpool,Wolves,Y,LW,90.0,28.0,38.0,73.7,341.0,37.0,21.0,24.0,87.5,4.0,9.0,44.4,1.0,3.0,33.3,0.0,0.0,0.1,1.0,1.0,1.0,0.0,1.0,Match Report
12,2020-12-16,Wed,Matchweek 13,Home,W 2–1,Liverpool,Tottenham,Y,LW,90.0,34.0,44.0,77.3,494.0,81.0,23.0,28.0,82.1,8.0,10.0,80.0,2.0,4.0,50.0,0.0,0.1,0.2,2.0,2.0,3.0,0.0,4.0,Match Report
14,2020-12-27,Sun,Matchweek 15,Home,D 1–1,Liverpool,West Brom,Y,LW,90.0,29.0,43.0,67.4,473.0,88.0,17.0,22.0,77.3,7.0,9.0,77.8,4.0,6.0,66.7,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,Match Report
15,2020-12-30,Wed,Matchweek 16,Away,D 0–0,Liverpool,Newcastle Utd,Y,LW,90.0,32.0,44.0,72.7,452.0,107.0,24.0,30.0,80.0,5.0,8.0,62.5,3.0,3.0,100.0,0.0,0.1,0.1,1.0,2.0,2.0,1.0,3.0,Match Report
16,2021-01-04,Mon,Matchweek 17,Away,L 0–1,Liverpool,Southampton,Y,LW,90.0,22.0,37.0,59.5,267.0,93.0,12.0,15.0,80.0,7.0,11.0,63.6,0.0,1.0,0.0,0.0,0.3,0.3,2.0,1.0,4.0,0.0,6.0,Match Report
18,2021-01-21,Thu,Matchweek 18,Home,L 0–1,Liverpool,Burnley,Y,LW,90.0,33.0,41.0,80.5,496.0,112.0,21.0,25.0,84.0,8.0,11.0,72.7,3.0,3.0,100.0,0.0,0.4,0.2,9.0,1.0,9.0,0.0,10.0,Match Report
19,2021-01-28,Thu,Matchweek 20,Away,W 3–1,Liverpool,Tottenham,Y,LW,90.0,27.0,33.0,81.8,357.0,104.0,19.0,20.0,95.0,5.0,10.0,50.0,2.0,2.0,100.0,1.0,0.9,0.6,1.0,1.0,3.0,1.0,4.0,Match Report
21,2021-02-07,Sun,Matchweek 23,Home,L 1–4,Liverpool,Manchester City,Y,LW,90.0,20.0,25.0,80.0,320.0,49.0,13.0,16.0,81.3,2.0,4.0,50.0,4.0,4.0,100.0,0.0,0.1,0.0,1.0,1.0,2.0,0.0,4.0,Match Report
22,2021-02-13,Sat,Matchweek 24,Away,L 1–3,Liverpool,Leicester City,Y,LW,90.0,25.0,40.0,62.5,295.0,55.0,18.0,25.0,72.0,6.0,9.0,66.7,0.0,1.0,0.0,0.0,0.5,0.1,2.0,1.0,3.0,0.0,3.0,Match Report
23,2021-02-20,Sat,Matchweek 25,Home,L 0–2,Liverpool,Everton,Y,"LW,LM",90.0,23.0,31.0,74.2,322.0,66.0,12.0,13.0,92.3,9.0,11.0,81.8,1.0,1.0,100.0,0.0,0.0,0.1,1.0,4.0,2.0,1.0,2.0,Match Report
24,2021-02-28,Sun,Matchweek 26,Away,W 2–0,Liverpool,Sheffield Utd,Y,LW,90.0,23.0,32.0,71.9,435.0,89.0,7.0,8.0,87.5,10.0,11.0,90.9,4.0,6.0,66.7,0.0,0.4,0.0,2.0,0.0,0.0,0.0,2.0,Match Report
25,2021-03-04,Thu,Matchweek 29,Home,L 0–1,Liverpool,Chelsea,Y,"LW,RW",90.0,19.0,25.0,76.0,270.0,35.0,10.0,13.0,76.9,8.0,9.0,88.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,Match Report
26,2021-03-07,Sun,Matchweek 27,Home,L 0–1,Liverpool,Fulham,N,LM,29.0,8.0,12.0,66.7,188.0,44.0,2.0,4.0,50.0,5.0,5.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,Match Report
27,2021-03-15,Mon,Matchweek 28,Away,W 1–0,Liverpool,Wolves,Y,LW,90.0,20.0,27.0,74.1,386.0,76.0,6.0,9.0,66.7,10.0,11.0,90.9,3.0,3.0,100.0,1.0,0.1,0.1,2.0,1.0,1.0,0.0,4.0,Match Report
28,2021-04-03,Sat,Matchweek 30,Away,W 3–0,Liverpool,Arsenal,Y,LW,90.0,16.0,24.0,66.7,158.0,31.0,10.0,11.0,90.9,4.0,6.0,66.7,0.0,1.0,0.0,1.0,0.5,0.3,1.0,0.0,1.0,0.0,2.0,Match Report
30,2021-04-19,Mon,Matchweek 32,Away,D 1–1,Liverpool,Leeds United,Y,LW,70.0,18.0,20.0,90.0,277.0,67.0,9.0,10.0,90.0,7.0,7.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,Match Report
31,2021-04-24,Sat,Matchweek 33,Home,D 1–1,Liverpool,Newcastle Utd,Y,"LM,FW",90.0,37.0,46.0,80.4,557.0,153.0,22.0,27.0,81.5,13.0,15.0,86.7,2.0,2.0,100.0,0.0,0.4,0.2,3.0,4.0,2.0,0.0,5.0,Match Report
32,2021-05-08,Sat,Matchweek 35,Home,W 2–0,Liverpool,Southampton,Y,LW,89.0,30.0,40.0,75.0,403.0,117.0,19.0,20.0,95.0,9.0,13.0,69.2,1.0,2.0,50.0,0.0,0.7,0.1,3.0,2.0,0.0,0.0,4.0,Match Report
34,2021-05-16,Sun,Matchweek 36,Away,W 2–1,Liverpool,West Brom,Y,LW,90.0,38.0,44.0,86.4,531.0,110.0,22.0,24.0,91.7,12.0,13.0,92.3,2.0,3.0,66.7,1.0,0.1,0.2,2.0,1.0,4.0,0.0,5.0,Match Report
35,2021-05-19,Wed,Matchweek 37,Away,W 3–0,Liverpool,Burnley,Y,LW,89.0,29.0,35.0,82.9,389.0,86.0,17.0,18.0,94.4,8.0,9.0,88.9,1.0,3.0,33.3,1.0,0.3,0.7,4.0,0.0,3.0,0.0,4.0,Match Report
36,2021-05-23,Sun,Matchweek 38,Home,W 2–0,Liverpool,Crystal Palace,Y,LW,90.0,38.0,47.0,80.9,590.0,154.0,18.0,19.0,94.7,11.0,15.0,73.3,5.0,5.0,100.0,0.0,0.2,0.4,3.0,3.0,5.0,1.0,7.0,Match Report
