,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2020-09-12,Sat,Matchweek 1,Home,W 4–3,Liverpool,Leeds United,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,28.0,67.9,0.0,15.0,0.0,0.0,0.0,Match Report
1,2020-09-20,Sun,Matchweek 2,Away,W 2–0,Liverpool,Chelsea,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,100.0,0.0,16.0,0.0,0.0,0.0,Match Report
2,2020-09-28,Mon,Matchweek 3,Home,W 3–1,Liverpool,Arsenal,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,41.0,85.4,0.0,28.0,0.0,0.0,0.0,Match Report
4,2020-10-24,Sat,Matchweek 6,Home,W 2–1,Liverpool,Sheffield Utd,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,34.0,73.5,0.0,18.0,0.0,0.0,0.0,Match Report
5,2020-10-31,Sat,Matchweek 7,Home,W 2–1,Liverpool,West Ham,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,85.7,0.0,14.0,0.0,0.0,0.0,Match Report
6,2020-11-08,Sun,Matchweek 8,Away,D 1–1,Liverpool,Manchester City,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,48.0,75.0,0.0,30.0,0.0,0.0,0.0,Match Report
7,2020-11-22,Sun,Matchweek 9,Home,W 3–0,Liverpool,Leicester City,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,82.1,0.0,13.0,0.0,0.0,0.0,Match Report
8,2020-11-28,Sat,Matchweek 10,Away,D 1–1,Liverpool,Brighton,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,75.0,0.0,18.0,0.0,1.0,1.0,Match Report
10,2020-12-13,Sun,Matchweek 12,Away,D 1–1,Liverpool,Fulham,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,27.0,96.3,0.0,9.0,0.0,0.0,0.0,Match Report
11,2020-12-16,Wed,Matchweek 13,Home,W 2–1,Liverpool,Tottenham,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,77.8,0.0,20.0,0.0,0.0,0.0,Match Report
12,2020-12-19,Sat,Matchweek 14,Away,W 7–0,Liverpool,Crystal Palace,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,86.7,0.0,20.0,0.0,0.0,0.0,Match Report
13,2020-12-27,Sun,Matchweek 15,Home,D 1–1,Liverpool,West Brom,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,89.3,0.0,15.0,0.0,0.0,0.0,Match Report
14,2020-12-30,Wed,Matchweek 16,Away,D 0–0,Liverpool,Newcastle Utd,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,27.0,92.6,0.0,10.0,0.0,0.0,0.0,Match Report
15,2021-01-04,Mon,Matchweek 17,Away,L 0–1,Liverpool,Southampton,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,40.0,90.0,0.0,26.0,0.0,0.0,0.0,Match Report
16,2021-01-17,Sun,Matchweek 19,Home,D 0–0,Liverpool,Manchester Utd,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,39.0,94.9,0.0,29.0,0.0,0.0,0.0,Match Report
