,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
1,2020-09-26,Sat,Matchweek 3,Away,W 3–2,Manchester Utd,Brighton,N,DM,26,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,14,16,87.5,1,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,261,97,7,100.0,5,6,83.3,2,2,100.0,0.0,0,1,0,0
2,2020-10-04,Sun,Matchweek 4,Home,L 1–6,Manchester Utd,Tottenham,N,AM,45,0,0,0,0,0,0,0,0,33,2,0,2,0.0,0.0,0.0,0,0,21,28,75.0,4,22,1,2,2,0,0,0,0,0,0,0,0,0,0,0,320,114,8,80.0,7,10,70.0,2,2,100.0,0.0,0,1,0,0
3,2020-10-17,Sat,Matchweek 5,Away,W 4–1,Manchester Utd,Newcastle Utd,Y,DM,68,0,0,0,0,3,0,0,0,64,3,2,0,0.1,0.1,0.0,2,0,51,56,91.1,5,50,1,2,2,2,0,0,0,0,0,0,0,0,0,0,953,292,21,91.3,25,28,89.3,5,5,100.0,0.0,1,3,2,0
4,2020-10-24,Sat,Matchweek 6,Home,D 0–0,Manchester Utd,Chelsea,Y,DM,90,0,0,0,0,1,0,1,0,95,2,3,2,0.0,0.0,0.0,4,0,72,85,84.7,8,53,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1310,222,31,93.9,30,33,90.9,7,10,70.0,0.0,0,8,1,0
5,2020-11-01,Sun,Matchweek 7,Home,L 0–1,Manchester Utd,Arsenal,Y,DM,61,0,0,0,0,0,0,1,0,60,2,0,0,0.0,0.0,0.0,0,0,45,54,83.3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,154,20,90.9,19,23,82.6,4,5,80.0,0.0,0,5,0,0
6,2020-11-07,Sat,Matchweek 8,Away,W 3–1,Manchester Utd,Everton,Y,DM,90,0,0,0,0,0,0,1,0,75,2,1,1,0.0,0.0,0.4,3,1,61,67,91.0,7,45,0,1,1,3,0,0,0,0,1,0,0,0,0,0,933,325,34,100.0,21,23,91.3,3,5,60.0,0.3,2,6,1,0
7,2020-11-21,Sat,Matchweek 9,Home,W 1–0,Manchester Utd,West Brom,Y,DM,83,0,0,0,0,1,0,0,0,72,3,2,1,0.0,0.0,0.1,4,1,56,62,90.3,5,43,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1002,241,25,100.0,17,19,89.5,10,12,83.3,0.1,1,8,1,0
8,2020-11-29,Sun,Matchweek 10,Away,W 3–2,Manchester Utd,Southampton,Y,RM,90,0,0,0,0,1,0,0,0,87,4,2,3,0.0,0.0,0.0,5,0,71,75,94.7,17,49,2,2,2,5,0,0,0,0,0,0,0,0,0,0,1366,546,30,93.8,28,29,96.6,11,11,100.0,0.1,2,12,1,0
9,2020-12-12,Sat,Matchweek 12,Home,D 0–0,Manchester Utd,Manchester City,Y,DM,90,0,0,0,0,0,0,0,0,58,3,0,0,0.0,0.0,0.0,4,0,49,53,92.5,3,32,0,2,2,4,0,0,0,0,0,0,0,0,0,0,855,320,22,91.7,21,22,95.5,6,7,85.7,0.0,1,4,0,0
11,2020-12-20,Sun,Matchweek 14,Home,W 6–2,Manchester Utd,Leeds United,Y,DM,90,0,0,0,0,1,1,0,0,60,5,1,4,0.3,0.3,0.0,3,0,35,48,72.9,6,37,3,2,2,1,0,1,0,0,0,0,0,0,0,0,528,197,18,75.0,15,19,78.9,1,3,33.3,0.1,1,3,1,0
