,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2020-09-12,Sat,Matchweek 1,Away,L 0–1,Southampton,Crystal Palace,N,CB,45,0,0,0,0,0,0,0,0,51,2,1,0,0.0,0.0,0.2,1,0,35,42,83.3,3,33,0,1,1,Match Report
1,2020-09-20,Sun,Matchweek 2,Home,L 2–5,Southampton,Tottenham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
2,2020-09-26,Sat,Matchweek 3,Away,W 1–0,Southampton,Burnley,Y,CB,90,0,0,0,0,0,0,0,0,70,0,0,1,0.0,0.0,0.0,0,0,41,57,71.9,2,28,0,0,0,Match Report
3,2020-10-04,Sun,Matchweek 4,Home,W 2–0,Southampton,West Brom,Y,CB,90,0,0,0,0,0,0,0,0,67,1,2,0,0.0,0.0,0.0,0,0,52,61,85.2,4,44,0,0,0,Match Report
4,2020-10-17,Sat,Matchweek 5,Away,D 3–3,Southampton,Chelsea,Y,CB,90,1,0,0,0,1,1,0,0,75,0,1,1,0.1,0.1,0.0,0,0,53,68,77.9,7,38,0,0,0,Match Report
5,2020-10-25,Sun,Matchweek 6,Home,W 2–0,Southampton,Everton,Y,CB,90,0,0,0,0,1,1,0,0,77,2,0,2,0.1,0.1,0.0,2,0,61,64,95.3,1,44,0,0,0,Match Report
6,2020-11-01,Sun,Matchweek 7,Away,W 4–3,Southampton,Aston Villa,Y,CB,90,1,0,0,0,1,1,0,0,55,0,2,1,0.1,0.1,0.0,1,1,31,42,73.8,2,25,0,0,0,Match Report
7,2020-11-06,Fri,Matchweek 8,Home,W 2–0,Southampton,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,82,3,0,1,0.0,0.0,0.1,1,0,66,77,85.7,1,49,0,0,0,Match Report
8,2020-11-23,Mon,Matchweek 9,Away,D 1–1,Southampton,Wolves,Y,CB,90,0,0,0,0,0,0,0,0,68,1,0,2,0.0,0.0,0.0,1,0,45,54,83.3,2,40,0,0,0,Match Report
9,2020-11-29,Sun,Matchweek 10,Home,L 2–3,Southampton,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,55,2,1,0,0.0,0.0,0.0,1,0,40,51,78.4,0,30,0,0,0,Match Report
10,2020-12-07,Mon,Matchweek 11,Away,W 2–1,Southampton,Brighton,Y,CB,90,1,0,0,0,2,1,0,0,64,1,3,0,0.1,0.1,0.0,3,1,41,53,77.4,3,33,3,2,2,Match Report
11,2020-12-13,Sun,Matchweek 12,Home,W 3–0,Southampton,Sheffield Utd,Y,CB,90,0,0,0,0,2,0,0,0,95,1,2,0,0.1,0.1,0.0,1,0,75,83,90.4,4,74,0,0,0,Match Report
12,2020-12-16,Wed,Matchweek 13,Away,D 1–1,Southampton,Arsenal,Y,CB,90,0,0,0,0,1,0,0,0,108,0,2,0,0.0,0.0,0.1,1,0,90,102,88.2,4,93,1,0,0,Match Report
13,2020-12-19,Sat,Matchweek 14,Home,L 0–1,Southampton,Manchester City,Y,CB,90,0,0,0,0,2,1,0,0,101,4,2,3,0.1,0.1,0.0,1,0,77,89,86.5,3,71,0,2,2,Match Report
15,2021-02-06,Sat,Matchweek 23,Away,L 2–3,Southampton,Newcastle Utd,Y,CB,90,0,0,0,0,2,1,0,0,86,3,3,1,0.2,0.2,0.0,0,0,56,75,74.7,7,47,2,2,0,Match Report
16,2021-02-14,Sun,Matchweek 24,Home,L 1–2,Southampton,Wolves,Y,CB,90,0,0,0,0,0,0,0,0,73,1,3,1,0.0,0.0,0.0,0,0,59,66,89.4,2,47,0,0,0,Match Report
17,2021-02-20,Sat,Matchweek 25,Home,D 1–1,Southampton,Chelsea,Y,CB,90,0,0,0,0,1,0,0,0,48,2,4,0,0.0,0.0,0.0,1,0,21,30,70.0,2,16,0,1,0,Match Report
18,2021-02-23,Tue,Matchweek 18,Away,L 0–3,Southampton,Leeds United,Y,CB,90,0,0,0,0,3,0,1,0,60,2,0,0,0.2,0.2,0.0,1,0,42,52,80.8,5,27,1,1,1,Match Report
19,2021-03-01,Mon,Matchweek 26,Away,L 0–1,Southampton,Everton,Y,CB,90,0,0,0,0,1,1,0,0,66,0,2,4,0.1,0.1,0.0,0,0,42,52,80.8,2,39,0,0,0,Match Report
20,2021-03-06,Sat,Matchweek 27,Away,W 2–0,Southampton,Sheffield Utd,Y,CB,90,0,0,0,0,0,0,1,0,48,1,1,2,0.0,0.0,0.0,0,0,31,37,83.8,1,22,0,1,1,Match Report
21,2021-03-10,Wed,Matchweek 33,Away,L 2–5,Southampton,Manchester City,Y,CB,90,0,0,0,0,1,1,0,0,76,3,2,1,0.0,0.0,0.0,2,2,59,66,89.4,2,60,1,0,0,Match Report
22,2021-03-14,Sun,Matchweek 28,Home,L 1–2,Southampton,Brighton,Y,CB,90,0,0,0,0,0,0,0,0,83,3,3,0,0.0,0.0,0.0,0,0,65,75,86.7,2,31,0,0,0,Match Report
23,2021-04-04,Sun,Matchweek 30,Home,W 3–2,Southampton,Burnley,Y,CB,90,0,0,0,0,1,0,0,0,57,3,1,0,0.1,0.1,0.0,3,0,33,42,78.6,2,25,2,0,0,Match Report
24,2021-04-12,Mon,Matchweek 31,Away,L 0–3,Southampton,West Brom,Y,CB,90,0,0,0,0,1,0,0,0,75,3,2,2,0.1,0.1,0.1,2,0,47,62,75.8,7,39,1,0,0,Match Report
