,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
8,2020-11-29,Sun,Matchweek 10,Away,W 3–2,Manchester Utd,Southampton,N,GK,45,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,10,12,83.3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,118,3,100.0,7,7,100.0,0,2,0.0,0.0,0,0,0,0
9,2020-12-05,Sat,Matchweek 11,Away,W 3–1,Manchester Utd,West Ham,Y,GK,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,1,1,22,28,78.6,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,451,316,8,88.9,8,8,100.0,5,10,50.0,0.0,0,1,0,0
11,2020-12-17,Thu,Matchweek 13,Away,W 3–2,Manchester Utd,Sheffield Utd,Y,GK,90,0,0,0,0,0,0,1,0,32,0,0,0,0.0,0.0,0.0,0,0,21,28,75.0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,242,6,100.0,13,13,100.0,2,8,25.0,0.0,0,0,0,0
26,2021-03-03,Wed,Matchweek 29,Away,D 0–0,Manchester Utd,Crystal Palace,Y,GK,90,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,13,13,100.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,171,6,100.0,6,6,100.0,1,1,100.0,0.0,0,0,0,0
27,2021-03-07,Sun,Matchweek 27,Away,W 2–0,Manchester Utd,Manchester City,Y,GK,90,0,0,0,0,0,0,1,0,36,0,0,0,0.0,0.0,0.0,0,0,19,32,59.4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,119,10,100.0,7,10,70.0,2,12,16.7,0.0,0,0,0,0
28,2021-03-14,Sun,Matchweek 28,Home,W 1–0,Manchester Utd,West Ham,Y,GK,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,16,25,64.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,174,8,100.0,5,6,83.3,3,11,27.3,0.0,0,0,0,0
29,2021-04-04,Sun,Matchweek 30,Home,W 2–1,Manchester Utd,Brighton,Y,GK,90,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,11,16,68.8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,157,3,100.0,8,8,100.0,0,5,0.0,0.0,0,0,0,0
30,2021-04-11,Sun,Matchweek 31,Away,W 3–1,Manchester Utd,Tottenham,Y,GK,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,20,25,80.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,347,4,100.0,11,11,100.0,4,9,44.4,0.0,0,0,0,0
31,2021-04-18,Sun,Matchweek 32,Home,W 3–1,Manchester Utd,Burnley,Y,GK,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,13,21,61.9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,227,3,100.0,9,9,100.0,1,9,11.1,0.0,0,0,0,0
32,2021-04-25,Sun,Matchweek 33,Away,D 0–0,Manchester Utd,Leeds United,Y,GK,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,28,32,87.5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,280,14,100.0,12,12,100.0,2,6,33.3,0.0,0,0,0,0
33,2021-05-09,Sun,Matchweek 35,Away,W 3–1,Manchester Utd,Aston Villa,Y,GK,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,25,32,78.1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,459,2,100.0,17,17,100.0,6,13,46.2,0.0,0,0,0,0
35,2021-05-13,Thu,Matchweek 34,Home,L 2–4,Manchester Utd,Liverpool,Y,GK,90,0,0,0,0,0,0,0,0,34,1,0,0,0.0,0.0,0.0,0,0,20,30,66.7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,287,7,100.0,5,5,100.0,6,16,37.5,0.0,0,0,0,0
37,2021-05-23,Sun,Matchweek 38,Away,W 2–1,Manchester Utd,Wolves,Y,GK,90,0,0,0,0,0,0,1,0,30,0,0,0,0.0,0.0,0.0,0,0,22,30,73.3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,514,1,100.0,13,13,100.0,8,16,50.0,0.0,0,1,0,0
