,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2020-09-14,Mon,Matchweek 1,Away,W 3–1,Chelsea,Brighton,Y,LB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
1,2020-09-20,Sun,Matchweek 2,Home,L 0–2,Chelsea,Liverpool,Y,LB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2020-09-26,Sat,Matchweek 3,Away,D 3–3,Chelsea,West Brom,Y,LB,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
4,2021-01-27,Wed,Matchweek 20,Home,D 0–0,Chelsea,Wolves,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
5,2021-01-31,Sun,Matchweek 21,Home,W 2–0,Chelsea,Burnley,Y,WB,90,5,5,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
6,2021-02-04,Thu,Matchweek 22,Away,W 1–0,Chelsea,Tottenham,Y,WB,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2021-02-07,Sun,Matchweek 23,Away,W 2–1,Chelsea,Sheffield Utd,N,WB,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
8,2021-02-15,Mon,Matchweek 24,Home,W 2–0,Chelsea,Newcastle Utd,Y,WB,90,7,5,0,0,2,0,0,0,0,0,0,0,0,0,Match Report
9,2021-02-20,Sat,Matchweek 25,Away,D 1–1,Chelsea,Southampton,Y,WB,90,3,2,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2021-02-28,Sun,Matchweek 26,Home,D 0–0,Chelsea,Manchester Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
11,2021-03-04,Thu,Matchweek 29,Away,W 1–0,Chelsea,Liverpool,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2021-03-08,Mon,Matchweek 27,Home,W 2–0,Chelsea,Everton,Y,WB,90,6,6,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
