,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2020-10-31,Sat,Matchweek 7,Away,L 1–2,West Ham,Liverpool,N,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
1,2020-11-07,Sat,Matchweek 8,Home,W 1–0,West Ham,Fulham,N,LW,19,3,2,0,0,1,0,0,1,1,0,0,0,0,0,Match Report
2,2020-11-22,Sun,Matchweek 9,Away,W 1–0,West Ham,Sheffield Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
3,2020-11-30,Mon,Matchweek 10,Home,W 2–1,West Ham,Aston Villa,N,"LW,LM",45,1,1,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
4,2020-12-05,Sat,Matchweek 11,Home,L 1–3,West Ham,Manchester Utd,N,AM,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2020-12-11,Fri,Matchweek 12,Away,W 2–1,West Ham,Leeds United,Y,AM,83,2,1,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
6,2020-12-16,Wed,Matchweek 13,Home,D 1–1,West Ham,Crystal Palace,Y,"AM,LW",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2020-12-21,Mon,Matchweek 14,Away,L 0–3,West Ham,Chelsea,N,LW,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
8,2020-12-27,Sun,Matchweek 15,Home,D 2–2,West Ham,Brighton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
9,2020-12-29,Tue,Matchweek 16,Away,D 0–0,West Ham,Southampton,N,AM,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2021-01-01,Fri,Matchweek 17,Away,W 1–0,West Ham,Everton,Y,AM,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2021-01-16,Sat,Matchweek 19,Home,W 1–0,West Ham,Burnley,Y,AM,67,3,2,0,1,0,0,0,1,1,0,0,0,0,0,Match Report
12,2021-01-19,Tue,Matchweek 18,Home,W 2–1,West Ham,West Brom,Y,LW,61,3,2,0,1,0,0,0,1,1,0,0,0,0,0,Match Report
13,2021-01-26,Tue,Matchweek 20,Away,W 3–2,West Ham,Crystal Palace,Y,AM,86,5,5,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
