,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
3,2020-10-03,Sat,Matchweek 4,Away,L 2–4,Brighton,Everton,N,"WB,RB",45,0,0,0,0,0,0,0,0,66,5,0,1,0.0,0.0,0.0,1,0,42,56,75.0,3,32,2,2,1,1,0,0,0,0,0,0,0,0,0,0,606,169,27,90.0,9,14,64.3,2,5,40.0,0.0,0,3,0,0
5,2020-10-26,Mon,Matchweek 6,Home,D 1–1,Brighton,West Brom,Y,"CB,RB",90,0,0,0,0,0,0,0,0,61,2,0,1,0.0,0.0,0.0,0,0,44,53,83.0,1,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,744,251,15,88.2,26,31,83.9,2,3,66.7,0.0,0,1,0,0
6,2020-11-01,Sun,Matchweek 7,Away,L 1–2,Brighton,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,89,0,1,0,0.0,0.0,0.0,0,0,71,80,88.8,2,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1481,398,19,86.4,36,39,92.3,14,17,82.4,0.0,0,3,1,0
7,2020-11-06,Fri,Matchweek 8,Home,D 0–0,Brighton,Burnley,Y,CB,82,0,0,0,0,0,0,0,0,76,1,1,0,0.0,0.0,0.1,4,0,56,72,77.8,8,44,1,1,1,2,1,0,0,1,0,0,0,0,0,0,858,474,28,87.5,26,31,83.9,1,6,16.7,0.1,3,8,4,2
8,2020-11-21,Sat,Matchweek 9,Away,W 2–1,Brighton,Aston Villa,N,"CB,RB",45,0,0,0,0,0,0,0,0,29,3,2,1,0.0,0.0,0.0,0,0,10,17,58.8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,103,4,100.0,4,7,57.1,2,6,33.3,0.0,0,2,0,0
9,2020-11-28,Sat,Matchweek 10,Home,D 1–1,Brighton,Liverpool,Y,WB,90,0,0,0,0,0,0,1,0,68,1,0,3,0.0,0.0,0.0,2,0,43,57,75.4,7,36,1,1,1,1,0,1,0,0,0,0,0,0,0,0,760,369,15,88.2,22,28,78.6,3,8,37.5,0.1,0,5,3,2
10,2020-12-07,Mon,Matchweek 11,Home,L 1–2,Brighton,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,66,2,0,1,0.0,0.0,0.0,1,0,39,56,69.6,5,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,727,284,14,82.4,22,27,81.5,3,11,27.3,0.0,0,1,0,0
11,2020-12-13,Sun,Matchweek 12,Away,L 0–3,Brighton,Leicester City,Y,RB,90,0,0,0,0,0,0,0,0,85,7,2,1,0.0,0.0,0.0,2,0,52,70,74.3,9,41,5,2,0,1,0,0,1,0,0,0,0,0,0,0,867,317,24,92.3,20,33,60.6,6,7,85.7,0.0,0,6,0,0
12,2020-12-16,Wed,Matchweek 13,Away,D 0–0,Brighton,Fulham,N,WB,13,0,0,0,0,0,0,0,0,15,0,0,1,0.0,0.0,0.0,0,0,8,12,66.7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,66,3,60.0,4,5,80.0,1,2,50.0,0.0,0,0,0,0
13,2020-12-20,Sun,Matchweek 14,Home,D 1–1,Brighton,Sheffield Utd,Y,WB,45,0,0,0,0,0,0,0,0,45,0,1,0,0.0,0.0,0.0,0,0,26,42,61.9,4,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,414,89,13,72.2,11,16,68.8,1,4,25.0,0.0,0,1,0,0
