,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2020-09-19,Sat,Matchweek 2,Away,L 2–5,West Brom,Everton,Y,LM,70,1,0,0,0,2,2,0,0,41,3,1,0,0.1,0.1,0.0,1,0,20,22,90.9,3,26,4,5,3,1,0,0,0,0,0,0,0,0,0,0,240,55,12,92.3,5,5,100.0,1,1,100.0,0.0,0,2,1,0
1,2020-09-26,Sat,Matchweek 3,Home,D 3–3,West Brom,Chelsea,Y,LM,73,0,0,0,0,2,0,0,0,39,4,0,1,0.1,0.1,0.0,2,1,19,24,79.2,2,21,2,4,2,1,1,0,0,0,0,1,0,0,0,0,239,60,14,87.5,4,4,100.0,1,2,50.0,0.0,1,2,1,0
2,2020-10-04,Sun,Matchweek 4,Away,L 0–2,West Brom,Southampton,Y,LW,90,0,0,0,0,1,0,0,0,36,3,1,2,0.1,0.1,0.0,2,0,13,19,68.4,2,22,1,3,3,0,0,0,1,0,0,0,0,0,0,0,178,57,9,81.8,3,5,60.0,1,2,50.0,0.0,0,0,0,0
3,2020-10-19,Mon,Matchweek 5,Home,D 0–0,West Brom,Burnley,Y,LM,90,0,0,0,0,1,1,0,0,40,1,0,0,0.0,0.0,0.0,4,0,24,32,75.0,1,31,3,3,1,2,1,0,0,0,0,0,0,0,0,0,329,63,16,76.2,5,5,100.0,2,3,66.7,0.0,1,3,0,0
4,2020-10-26,Mon,Matchweek 6,Away,D 1–1,West Brom,Brighton,Y,LM,62,0,0,0,0,0,0,0,0,40,2,0,3,0.0,0.0,0.0,2,0,21,26,80.8,2,23,1,4,1,2,0,0,0,0,0,0,0,0,0,0,243,41,16,88.9,5,7,71.4,0,1,0.0,0.0,1,0,1,0
5,2020-11-02,Mon,Matchweek 7,Away,L 0–2,West Brom,Fulham,Y,LM,90,0,0,0,0,2,0,0,0,44,4,2,0,0.1,0.1,0.0,0,0,13,23,56.5,2,22,1,3,2,0,0,0,0,0,0,0,0,0,0,0,170,31,9,75.0,4,7,57.1,0,1,0.0,0.0,0,0,0,0
7,2020-12-06,Sun,Matchweek 11,Home,L 1–5,West Brom,Crystal Palace,Y,FW,45,0,0,0,0,0,0,0,0,18,2,0,0,0.0,0.0,0.0,2,0,11,13,84.6,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,147,43,6,85.7,1,1,100.0,2,2,100.0,0.0,0,0,1,1
9,2020-12-20,Sun,Matchweek 14,Home,L 0–3,West Brom,Aston Villa,Y,LM,77,0,0,0,0,0,0,0,0,33,2,0,2,0.0,0.0,0.0,1,0,14,18,77.8,3,14,2,4,2,0,0,0,1,0,0,0,0,0,0,0,187,46,11,91.7,3,4,75.0,0,2,0.0,0.0,0,2,0,0
10,2020-12-27,Sun,Matchweek 15,Away,D 1–1,West Brom,Liverpool,Y,"LW,LM",90,0,0,0,0,1,0,0,0,35,3,2,1,0.1,0.1,0.0,0,0,12,16,75.0,1,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,161,41,6,85.7,5,5,100.0,0,1,0.0,0.0,0,0,0,0
11,2020-12-29,Tue,Matchweek 16,Home,L 0–5,West Brom,Leeds United,Y,"LM,RM,AM,FW",72,0,0,0,0,1,1,0,0,33,1,2,0,0.4,0.4,0.0,1,0,19,25,76.0,0,12,0,2,1,0,0,0,0,1,0,0,0,0,0,0,193,48,16,94.1,2,3,66.7,0,2,0.0,0.0,0,0,0,0
12,2021-01-02,Sat,Matchweek 17,Home,L 0–4,West Brom,Arsenal,Y,LM,45,0,0,0,0,0,0,0,0,20,0,0,1,0.0,0.0,0.0,0,0,8,16,50.0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93,22,5,62.5,2,4,50.0,0,1,0.0,0.0,0,0,0,0
20,2021-05-09,Sun,Matchweek 35,Away,L 1–3,West Brom,Arsenal,N,RM,23,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,104,9,2,66.7,0,1,0.0,2,2,100.0,0.0,0,0,0,0
21,2021-05-16,Sun,Matchweek 36,Home,L 1–2,West Brom,Liverpool,Y,LM,72,0,0,0,0,0,0,0,0,21,2,2,1,0.0,0.0,0.0,0,0,6,12,50.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,18,3,50.0,3,4,75.0,0,1,0.0,0.0,0,0,0,0
22,2021-05-19,Wed,Matchweek 37,Home,L 1–3,West Brom,West Ham,N,"LM,RM",22,0,0,0,0,1,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,14,18,77.8,2,17,2,2,1,0,0,0,0,0,0,0,0,0,0,0,226,63,8,88.9,5,6,83.3,1,1,100.0,0.0,0,1,1,0
