,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-11-02,Mon,Matchweek 7,Home,W 2–0,Fulham,West Brom,Y,CB,90,25,37,67.6,473,170,11,11,100.0,13,15,86.7,1,10,10.0,0,0.0,0.0,0,1,0,0,1,Match Report
1,2020-11-07,Sat,Matchweek 8,Away,L 0–1,Fulham,West Ham,Y,CB,90,42,46,91.3,833,237,7,9,77.8,34,34,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,Match Report
2,2020-11-22,Sun,Matchweek 9,Home,L 2–3,Fulham,Everton,Y,CB,90,53,69,76.8,985,306,23,26,88.5,22,27,81.5,8,14,57.1,0,0.0,0.1,0,5,1,0,3,Match Report
3,2020-11-30,Mon,Matchweek 10,Away,W 2–1,Fulham,Leicester City,Y*,CB,90,13,20,65.0,285,166,2,2,100.0,9,11,81.8,2,6,33.3,0,0.0,0.0,0,2,0,0,3,Match Report
4,2020-12-05,Sat,Matchweek 11,Away,L 0–2,Fulham,Manchester City,Y*,CB,90,39,50,78.0,732,314,14,14,100.0,21,24,87.5,4,12,33.3,0,0.0,0.0,0,1,0,0,2,Match Report
5,2020-12-13,Sun,Matchweek 12,Home,D 1–1,Fulham,Liverpool,Y*,CB,90,10,15,66.7,253,98,2,3,66.7,6,6,100.0,2,6,33.3,0,0.0,0.0,0,0,0,0,0,Match Report
6,2020-12-16,Wed,Matchweek 13,Home,D 0–0,Fulham,Brighton,Y*,CB,90,41,54,75.9,885,317,10,11,90.9,25,28,89.3,5,13,38.5,0,0.0,0.0,0,5,0,0,4,Match Report
7,2020-12-19,Sat,Matchweek 14,Away,D 1–1,Fulham,Newcastle Utd,Y,CB,61,55,59,93.2,1324,437,6,8,75.0,39,40,97.5,10,11,90.9,0,0.0,0.0,1,5,1,0,1,Match Report
8,2020-12-26,Sat,Matchweek 15,Home,D 0–0,Fulham,Southampton,Y*,CB,90,23,39,59.0,503,97,6,9,66.7,12,18,66.7,4,10,40.0,0,0.0,0.0,0,1,0,0,1,Match Report
9,2021-01-13,Wed,Matchweek 16,Away,D 1–1,Fulham,Tottenham,Y*,CB,90,47,59,79.7,1047,412,11,16,68.8,29,33,87.9,7,9,77.8,0,0.0,0.0,0,4,0,0,6,Match Report
10,2021-01-16,Sat,Matchweek 19,Home,L 0–1,Fulham,Chelsea,Y*,CB,90,29,42,69.0,652,176,6,8,75.0,16,19,84.2,6,14,42.9,0,0.0,0.0,0,1,0,0,1,Match Report
11,2021-01-20,Wed,Matchweek 18,Home,L 1–2,Fulham,Manchester Utd,Y*,CB,90,54,63,85.7,966,235,18,21,85.7,32,32,100.0,2,8,25.0,0,0.0,0.0,0,1,0,0,1,Match Report
12,2021-01-27,Wed,Matchweek 20,Away,D 0–0,Fulham,Brighton,Y*,CB,90,50,62,80.6,983,369,14,19,73.7,30,33,90.9,5,9,55.6,0,0.0,0.0,0,3,0,0,0,Match Report
13,2021-01-30,Sat,Matchweek 21,Away,D 2–2,Fulham,West Brom,Y*,CB,90,84,102,82.4,2011,839,16,19,84.2,52,56,92.9,16,25,64.0,0,0.0,0.0,0,10,0,0,4,Match Report
14,2021-02-03,Wed,Matchweek 22,Home,L 0–2,Fulham,Leicester City,Y*,CB,90,97,117,82.9,2173,702,23,25,92.0,59,63,93.7,14,26,53.8,0,0.0,0.0,0,11,1,0,11,Match Report
15,2021-02-06,Sat,Matchweek 23,Home,D 0–0,Fulham,West Ham,Y*,CB,90,79,94,84.0,1560,544,25,31,80.6,46,47,97.9,7,14,50.0,0,0.0,0.0,1,4,1,0,5,Match Report
16,2021-02-14,Sun,Matchweek 24,Away,W 2–0,Fulham,Everton,Y*,CB,90,51,59,86.4,1141,398,11,11,100.0,33,35,94.3,7,12,58.3,0,0.0,0.0,1,7,0,0,1,Match Report
17,2021-02-17,Wed,Matchweek 17,Away,D 1–1,Fulham,Burnley,Y*,CB,90,48,69,69.6,898,313,11,14,78.6,32,39,82.1,3,13,23.1,1,0.2,0.5,1,2,0,0,3,Match Report
18,2021-02-20,Sat,Matchweek 25,Home,W 1–0,Fulham,Sheffield Utd,Y*,CB,90,96,110,87.3,2155,899,18,18,100.0,54,56,96.4,19,27,70.4,0,0.0,0.0,1,6,0,0,2,Match Report
19,2021-02-28,Sun,Matchweek 26,Away,D 0–0,Fulham,Crystal Palace,Y*,CB,90,60,72,83.3,1471,566,14,17,82.4,25,26,96.2,20,26,76.9,0,0.0,0.0,0,11,0,0,8,Match Report
20,2021-03-04,Thu,Matchweek 33,Home,L 0–1,Fulham,Tottenham,Y*,CB,90,85,103,82.5,1864,551,24,26,92.3,47,53,88.7,14,22,63.6,0,0.0,0.0,1,6,1,1,9,Match Report
21,2021-03-07,Sun,Matchweek 27,Away,W 1–0,Fulham,Liverpool,Y*,CB,90,41,46,89.1,1057,486,10,11,90.9,19,21,90.5,12,14,85.7,0,0.1,0.0,1,5,0,0,2,Match Report
22,2021-03-13,Sat,Matchweek 28,Home,L 0–3,Fulham,Manchester City,Y*,CB,90,59,73,80.8,1227,352,20,24,83.3,27,31,87.1,12,15,80.0,0,0.0,0.0,0,4,0,0,3,Match Report
23,2021-03-19,Fri,Matchweek 29,Home,L 1–2,Fulham,Leeds United,Y*,CB,90,30,48,62.5,579,310,13,16,81.3,12,19,63.2,4,10,40.0,0,0.0,0.0,1,4,1,0,4,Match Report
24,2021-04-04,Sun,Matchweek 30,Away,L 1–3,Fulham,Aston Villa,Y*,CB,90,43,58,74.1,880,420,16,16,100.0,22,26,84.6,5,15,33.3,0,0.0,0.0,0,4,0,0,2,Match Report
25,2021-04-09,Fri,Matchweek 31,Home,L 0–1,Fulham,Wolves,Y*,CB,90,69,75,92.0,1953,907,9,10,90.0,40,41,97.6,20,23,87.0,0,0.0,0.0,0,9,0,0,8,Match Report
26,2021-04-18,Sun,Matchweek 32,Away,D 1–1,Fulham,Arsenal,Y*,CB,90,34,41,82.9,711,231,9,10,90.0,20,21,95.2,5,10,50.0,0,0.0,0.0,0,3,0,0,0,Match Report
27,2021-05-01,Sat,Matchweek 34,Away,L 0–2,Fulham,Chelsea,Y*,CB,90,60,72,83.3,1392,487,16,19,84.2,30,33,90.9,14,19,73.7,0,0.0,0.0,0,2,0,0,1,Match Report
28,2021-05-10,Mon,Matchweek 35,Home,L 0–2,Fulham,Burnley,Y*,"CB,RB",90,56,84,66.7,1184,449,18,20,90.0,29,37,78.4,8,24,33.3,0,0.0,0.0,0,8,0,0,4,Match Report
29,2021-05-15,Sat,Matchweek 36,Away,L 1–3,Fulham,Southampton,Y*,CB,90,96,107,89.7,1879,702,34,37,91.9,52,55,94.5,10,14,71.4,0,0.0,0.0,0,5,0,0,4,Match Report
30,2021-05-18,Tue,Matchweek 37,Away,D 1–1,Fulham,Manchester Utd,N,RB,59,40,48,83.3,826,322,10,10,100.0,25,28,89.3,5,9,55.6,0,0.0,0.0,0,0,0,0,1,Match Report
