,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-13,Sun,Matchweek 1,Home,L 0–3,West Brom,Leicester City,Y,GK,90.0,19.0,31.0,61.3,748.0,607.0,1.0,1.0,100.0,6.0,6.0,100.0,12.0,24.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Match Report
1,2020-09-19,Sat,Matchweek 2,Away,L 2–5,West Brom,Everton,Y,GK,90.0,18.0,31.0,58.1,559.0,434.0,6.0,6.0,100.0,4.0,4.0,100.0,8.0,21.0,38.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
2,2020-09-26,Sat,Matchweek 3,Home,D 3–3,West Brom,Chelsea,Y,GK,90.0,12.0,29.0,41.4,476.0,323.0,2.0,2.0,100.0,1.0,1.0,100.0,9.0,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
3,2020-10-04,Sun,Matchweek 4,Away,L 0–2,West Brom,Southampton,Y,GK,90.0,21.0,34.0,61.8,812.0,596.0,1.0,1.0,100.0,5.0,6.0,83.3,15.0,26.0,57.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
4,2020-10-19,Mon,Matchweek 5,Home,D 0–0,West Brom,Burnley,Y,GK,90.0,24.0,42.0,57.1,664.0,398.0,4.0,4.0,100.0,11.0,11.0,100.0,9.0,27.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
6,2020-11-02,Mon,Matchweek 7,Away,L 0–2,West Brom,Fulham,Y,GK,90.0,35.0,39.0,89.7,908.0,583.0,6.0,6.0,100.0,19.0,19.0,100.0,10.0,13.0,76.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
8,2020-11-21,Sat,Matchweek 9,Away,L 0–1,West Brom,Manchester Utd,Y,GK,90.0,21.0,38.0,55.3,552.0,439.0,5.0,5.0,100.0,8.0,8.0,100.0,8.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
10,2020-12-06,Sun,Matchweek 11,Home,L 1–5,West Brom,Crystal Palace,Y,GK,90.0,16.0,25.0,64.0,414.0,241.0,2.0,2.0,100.0,9.0,9.0,100.0,5.0,14.0,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
11,2020-12-12,Sat,Matchweek 12,Away,L 1–2,West Brom,Newcastle Utd,Y,GK,90.0,18.0,27.0,66.7,525.0,419.0,1.0,1.0,100.0,12.0,12.0,100.0,5.0,14.0,35.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
15,2020-12-29,Tue,Matchweek 16,Home,L 0–5,West Brom,Leeds United,Y,GK,90.0,13.0,29.0,44.8,502.0,425.0,1.0,1.0,100.0,4.0,4.0,100.0,8.0,24.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
16,2021-01-02,Sat,Matchweek 17,Home,L 0–4,West Brom,Arsenal,Y,GK,90.0,24.0,33.0,72.7,1050.0,881.0,2.0,2.0,100.0,3.0,3.0,100.0,19.0,28.0,67.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Match Report
18,2021-01-19,Tue,Matchweek 18,Away,L 1–2,West Brom,West Ham,Y,GK,90.0,16.0,32.0,50.0,530.0,435.0,2.0,2.0,100.0,7.0,7.0,100.0,7.0,23.0,30.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
19,2021-01-26,Tue,Matchweek 20,Home,L 0–5,West Brom,Manchester City,Y,GK,90.0,14.0,37.0,37.8,551.0,444.0,1.0,1.0,100.0,4.0,4.0,100.0,9.0,32.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
20,2021-01-30,Sat,Matchweek 21,Home,D 2–2,West Brom,Fulham,Y,GK,90.0,19.0,43.0,44.2,787.0,682.0,2.0,2.0,100.0,6.0,7.0,85.7,11.0,33.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Match Report
21,2021-02-02,Tue,Matchweek 22,Away,L 1–2,West Brom,Sheffield Utd,Y,GK,90.0,16.0,37.0,43.2,590.0,450.0,1.0,2.0,50.0,5.0,5.0,100.0,10.0,29.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
22,2021-02-07,Sun,Matchweek 23,Away,L 0–2,West Brom,Tottenham,Y,GK,90.0,21.0,39.0,53.8,791.0,602.0,2.0,2.0,100.0,7.0,7.0,100.0,12.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
24,2021-02-20,Sat,Matchweek 25,Away,D 0–0,West Brom,Burnley,Y,GK,90.0,19.0,42.0,45.2,805.0,722.0,2.0,2.0,100.0,2.0,2.0,100.0,15.0,38.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
26,2021-03-04,Thu,Matchweek 29,Home,L 0–1,West Brom,Everton,Y,GK,90.0,21.0,31.0,67.7,580.0,406.0,1.0,1.0,100.0,16.0,16.0,100.0,4.0,14.0,28.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
27,2021-03-07,Sun,Matchweek 27,Home,D 0–0,West Brom,Newcastle Utd,Y,GK,90.0,22.0,37.0,59.5,851.0,717.0,4.0,4.0,100.0,1.0,1.0,100.0,17.0,32.0,53.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Match Report
28,2021-03-13,Sat,Matchweek 28,Away,L 0–1,West Brom,Crystal Palace,Y,GK,90.0,20.0,30.0,66.7,579.0,377.0,2.0,2.0,100.0,12.0,12.0,100.0,6.0,16.0,37.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
29,2021-04-03,Sat,Matchweek 30,Away,W 5–2,West Brom,Chelsea,Y,GK,90.0,13.0,27.0,48.1,439.0,351.0,1.0,1.0,100.0,7.0,7.0,100.0,5.0,19.0,26.3,1.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,Match Report
31,2021-04-22,Thu,Matchweek 32,Away,L 0–3,West Brom,Leicester City,Y,GK,90.0,19.0,39.0,48.7,780.0,627.0,1.0,1.0,100.0,3.0,3.0,100.0,15.0,35.0,42.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
33,2021-05-03,Mon,Matchweek 34,Home,D 1–1,West Brom,Wolves,Y,GK,90.0,20.0,38.0,52.6,697.0,571.0,2.0,2.0,100.0,6.0,7.0,85.7,12.0,29.0,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
