,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
1,2020-10-24,Sat,Matchweek 6,Away,W 2–1,Crystal Palace,Fulham,Y,RB,71,0,0,0,0,0,0,0,0,44,0,2,0,0.0,0.0,0.0,0,0,30,41,73.2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,158,21,91.3,8,11,72.7,0,5,0.0,0.0,0,1,0,0
2,2020-10-30,Fri,Matchweek 7,Away,L 0–2,Crystal Palace,Wolves,Y,RB,90,0,0,0,0,1,0,0,0,75,1,2,0,0.0,0.0,0.1,1,0,63,69,91.3,2,45,1,1,1,1,0,0,0,0,0,0,0,0,0,0,843,299,46,95.8,14,17,82.4,3,3,100.0,0.0,1,1,1,1
3,2020-11-07,Sat,Matchweek 8,Home,W 4–1,Crystal Palace,Leeds United,Y,RB,90,0,0,0,0,0,0,0,0,51,0,4,2,0.0,0.0,0.0,1,0,17,33,51.5,2,22,2,0,0,0,1,0,0,0,0,0,0,0,0,0,236,158,9,75.0,7,15,46.7,0,2,0.0,0.0,0,1,0,0
4,2020-11-23,Mon,Matchweek 9,Away,L 0–1,Crystal Palace,Burnley,Y,RB,90,0,0,0,0,1,1,0,0,78,3,1,0,0.0,0.0,0.0,1,0,59,70,84.3,5,38,3,0,0,1,0,0,0,0,0,0,0,0,0,0,661,284,46,93.9,10,15,66.7,0,1,0.0,0.0,0,1,0,0
5,2020-11-27,Fri,Matchweek 10,Home,L 0–2,Crystal Palace,Newcastle Utd,Y,RB,90,0,0,0,0,0,0,0,0,53,1,2,1,0.0,0.0,0.0,0,0,34,47,72.3,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,143,25,83.3,9,11,81.8,0,3,0.0,0.1,0,1,3,1
6,2020-12-06,Sun,Matchweek 11,Away,W 5–1,Crystal Palace,West Brom,Y,RB,90,0,1,0,0,0,0,0,0,64,2,1,0,0.0,0.0,0.1,1,1,47,60,78.3,11,47,1,1,1,1,0,0,0,0,1,0,0,0,0,0,673,234,21,95.5,23,27,85.2,0,3,0.0,0.1,1,5,2,0
7,2020-12-13,Sun,Matchweek 12,Home,D 1–1,Crystal Palace,Tottenham,Y,RB,90,0,0,0,0,0,0,0,0,46,1,0,0,0.0,0.0,0.0,0,0,28,39,71.8,3,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,393,159,19,82.6,6,11,54.5,2,2,100.0,0.0,0,3,1,0
8,2020-12-19,Sat,Matchweek 14,Home,L 0–7,Crystal Palace,Liverpool,Y,RB,90,0,0,0,0,0,0,1,0,44,0,1,1,0.0,0.0,0.0,0,0,31,38,81.6,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,493,229,19,90.5,10,11,90.9,2,3,66.7,0.0,0,2,1,1
10,2020-12-28,Mon,Matchweek 16,Home,D 1–1,Crystal Palace,Leicester City,Y,RB,90,0,0,0,0,0,0,0,0,47,4,2,1,0.0,0.0,0.0,0,0,23,37,62.2,4,16,2,2,1,0,0,0,0,0,0,0,0,0,0,0,389,160,9,75.0,12,19,63.2,1,5,20.0,0.0,0,3,0,0
14,2021-01-30,Sat,Matchweek 21,Home,W 1–0,Crystal Palace,Wolves,Y,RB,84,0,0,0,0,2,0,0,0,59,1,0,0,0.1,0.1,0.0,1,0,35,46,76.1,2,38,3,1,0,0,0,0,0,0,0,0,0,0,0,0,570,142,19,95.0,11,14,78.6,4,8,50.0,0.0,0,1,0,0
15,2021-02-02,Tue,Matchweek 22,Away,W 2–1,Crystal Palace,Newcastle Utd,Y,RB,90,0,0,0,0,0,0,1,0,40,3,2,1,0.0,0.0,0.0,0,0,21,27,77.8,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,340,153,10,100.0,7,9,77.8,3,5,60.0,0.0,0,1,1,0
16,2021-02-08,Mon,Matchweek 23,Away,L 0–2,Crystal Palace,Leeds United,Y,RB,90,0,0,0,0,0,0,0,0,35,0,1,1,0.0,0.0,0.0,0,0,23,30,76.7,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,231,14,87.5,6,6,100.0,3,6,50.0,0.0,0,2,0,0
17,2021-02-13,Sat,Matchweek 24,Home,L 0–3,Crystal Palace,Burnley,Y,RB,90,0,0,0,0,0,0,0,0,62,1,0,0,0.0,0.0,0.1,3,0,37,56,66.1,3,25,3,0,0,3,0,0,0,0,0,0,0,0,0,0,574,265,14,87.5,19,25,76.0,1,8,12.5,0.1,2,2,4,2
