,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-20,Sun,Matchweek 2,Away,W 2–0,Liverpool,Chelsea,N,CM,45,74,83,89.2,1316,403,33,36,91.7,21,23,91.3,13,16,81.3,0,0.0,0.1,1,18,2,0,15,Match Report
2,2020-10-17,Sat,Matchweek 5,Away,D 2–2,Liverpool,Everton,Y,"LM,CM",90,73,80,91.3,1265,362,32,34,94.1,30,31,96.8,7,9,77.8,0,0.1,0.2,2,8,1,0,13,Match Report
4,2020-12-30,Wed,Matchweek 16,Away,D 0–0,Liverpool,Newcastle Utd,N,LM,18,21,24,87.5,510,179,8,9,88.9,7,8,87.5,6,6,100.0,0,0.0,0.0,0,6,1,0,5,Match Report
5,2021-01-04,Mon,Matchweek 17,Away,L 0–1,Liverpool,Southampton,Y,CM,90,80,90,88.9,1808,490,21,22,95.5,35,37,94.6,23,26,88.5,0,0.0,0.0,1,10,0,0,10,Match Report
6,2021-01-17,Sun,Matchweek 19,Home,D 0–0,Liverpool,Manchester Utd,Y,CM,90,84,97,86.6,1471,511,33,37,89.2,40,45,88.9,8,11,72.7,0,0.1,0.1,2,9,2,0,13,Match Report
7,2021-01-21,Thu,Matchweek 18,Home,L 0–1,Liverpool,Burnley,Y,CM,90,67,76,88.2,1066,366,27,30,90.0,31,33,93.9,4,7,57.1,0,0.1,0.1,3,7,0,0,13,Match Report
8,2021-01-28,Thu,Matchweek 20,Away,W 3–1,Liverpool,Tottenham,Y,RM,77,54,60,90.0,880,188,30,31,96.8,17,18,94.4,6,7,85.7,0,0.0,0.1,0,6,1,0,9,Match Report
9,2021-01-31,Sun,Matchweek 21,Away,W 3–1,Liverpool,West Ham,Y,RM,90,93,105,88.6,1354,343,57,60,95.0,27,31,87.1,4,8,50.0,0,0.6,0.4,2,10,2,0,8,Match Report
10,2021-02-03,Wed,Matchweek 22,Home,L 0–1,Liverpool,Brighton,Y,"RM,CM",90,81,92,88.0,1334,302,42,42,100.0,26,33,78.8,10,12,83.3,0,0.0,0.1,0,11,0,0,10,Match Report
11,2021-02-07,Sun,Matchweek 23,Home,L 1–4,Liverpool,Manchester City,Y,RM,67,52,58,89.7,795,175,30,32,93.8,15,15,100.0,4,6,66.7,0,0.0,0.0,0,2,0,0,4,Match Report
12,2021-02-13,Sat,Matchweek 24,Away,L 1–3,Liverpool,Leicester City,N,"RM,CM",74,43,45,95.6,812,134,17,18,94.4,20,21,95.2,6,6,100.0,0,0.0,0.0,0,6,1,0,4,Match Report
13,2021-02-20,Sat,Matchweek 25,Home,L 0–2,Liverpool,Everton,Y,LM,86,84,96,87.5,1307,292,41,44,93.2,33,37,89.2,5,7,71.4,0,0.1,0.0,2,7,0,0,8,Match Report
14,2021-02-28,Sun,Matchweek 26,Away,W 2–0,Liverpool,Sheffield Utd,Y,RM,75,52,59,88.1,877,271,23,25,92.0,23,28,82.1,4,4,100.0,0,0.1,0.0,2,8,0,0,5,Match Report
15,2021-03-04,Thu,Matchweek 29,Home,L 0–1,Liverpool,Chelsea,Y,RM,79,69,75,92.0,1301,382,18,19,94.7,41,43,95.3,7,9,77.8,0,0.0,0.0,1,5,0,0,4,Match Report
16,2021-03-07,Sun,Matchweek 27,Home,L 0–1,Liverpool,Fulham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
17,2021-03-15,Mon,Matchweek 28,Away,W 1–0,Liverpool,Wolves,Y,RM,66,34,44,77.3,518,151,17,21,81.0,15,19,78.9,1,2,50.0,0,0.1,0.1,1,2,1,0,3,Match Report
18,2021-04-03,Sat,Matchweek 30,Away,W 3–0,Liverpool,Arsenal,Y,"RM,DM,LM",90,83,90,92.2,1476,344,44,46,95.7,26,27,96.3,11,12,91.7,0,0.0,0.0,1,11,0,0,6,Match Report
20,2021-04-19,Mon,Matchweek 32,Away,D 1–1,Liverpool,Leeds United,Y,"RM,CM",90,38,42,90.5,717,317,18,19,94.7,12,13,92.3,7,7,100.0,0,0.1,0.2,3,6,1,0,4,Match Report
21,2021-04-24,Sat,Matchweek 33,Home,D 1–1,Liverpool,Newcastle Utd,Y,CM,76,91,101,90.1,1619,539,39,41,95.1,41,45,91.1,8,11,72.7,0,0.0,0.1,2,20,1,0,15,Match Report
22,2021-05-08,Sat,Matchweek 35,Home,W 2–0,Liverpool,Southampton,Y,RM,90,67,72,93.1,1219,340,28,30,93.3,27,27,100.0,9,11,81.8,0,0.0,0.1,0,9,2,0,9,Match Report
23,2021-05-13,Thu,Matchweek 34,Away,W 4–2,Liverpool,Manchester Utd,Y,RM,90,41,49,83.7,675,167,14,15,93.3,20,24,83.3,3,6,50.0,0,0.0,0.0,1,7,1,0,6,Match Report
24,2021-05-16,Sun,Matchweek 36,Away,W 2–1,Liverpool,West Brom,Y,"RM,CM",90,96,106,90.6,1530,511,47,49,95.9,36,39,92.3,8,11,72.7,0,0.5,0.2,5,13,3,0,13,Match Report
25,2021-05-19,Wed,Matchweek 37,Away,W 3–0,Liverpool,Burnley,Y,RM,90,82,94,87.2,1363,484,43,44,97.7,26,30,86.7,10,12,83.3,0,0.0,0.1,0,12,1,0,9,Match Report
