,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-20,Sun,Matchweek 2,Away,W 5–2,Tottenham,Southampton,N,LM,45,24,30,80.0,396,108,14,16,87.5,8,8,100.0,2,4,50.0,0,0.0,0.0,1,2,1,0,5,Match Report
1,2020-09-27,Sun,Matchweek 3,Home,D 1–1,Tottenham,Newcastle Utd,Y,AM,76,44,57,77.2,757,223,24,25,96.0,17,22,77.3,3,5,60.0,0,0.1,0.1,2,5,3,0,8,Match Report
4,2020-11-01,Sun,Matchweek 7,Home,W 2–1,Tottenham,Brighton,N,AM,27,8,13,61.5,101,42,6,8,75.0,0,1,0.0,1,1,100.0,0,0.1,0.1,2,1,1,0,1,Match Report
5,2020-11-08,Sun,Matchweek 8,Away,W 1–0,Tottenham,West Brom,N,"CM,AM",27,12,17,70.6,204,66,5,5,100.0,3,6,50.0,2,3,66.7,0,0.0,0.0,0,3,0,0,3,Match Report
6,2020-11-21,Sat,Matchweek 9,Home,W 2–0,Tottenham,Manchester City,N,AM,26,8,11,72.7,143,35,2,2,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,Match Report
7,2020-11-29,Sun,Matchweek 10,Away,D 0–0,Tottenham,Chelsea,N,AM,26,10,18,55.6,140,36,7,10,70.0,2,4,50.0,1,3,33.3,0,0.0,0.0,0,1,1,0,2,Match Report
8,2020-12-06,Sun,Matchweek 11,Home,W 2–0,Tottenham,Arsenal,Y,AM,71,18,30,60.0,287,63,11,15,73.3,7,9,77.8,0,3,0.0,0,0.0,0.0,0,1,0,0,3,Match Report
9,2020-12-13,Sun,Matchweek 12,Away,D 1–1,Tottenham,Crystal Palace,N,"AM,RW",24,8,14,57.1,152,59,4,6,66.7,1,2,50.0,2,5,40.0,0,0.0,0.1,1,1,0,0,1,Match Report
10,2020-12-16,Wed,Matchweek 13,Away,L 1–2,Tottenham,Liverpool,Y,CM,57,17,24,70.8,209,97,12,14,85.7,5,8,62.5,0,1,0.0,1,0.4,0.2,2,2,0,0,2,Match Report
13,2021-03-21,Sun,Matchweek 18,Away,W 2–0,Tottenham,Aston Villa,Y,RM,65,22,25,88.0,296,95,13,14,92.9,6,7,85.7,1,2,50.0,0,0.0,0.0,1,3,0,0,5,Match Report
14,2021-04-04,Sun,Matchweek 30,Away,D 2–2,Tottenham,Newcastle Utd,Y,RM,87,49,63,77.8,752,206,25,26,96.2,23,29,79.3,1,4,25.0,0,0.0,0.1,0,6,2,0,8,Match Report
15,2021-04-11,Sun,Matchweek 31,Home,L 1–3,Tottenham,Manchester Utd,Y,"RM,AM",60,33,42,78.6,444,152,23,25,92.0,7,10,70.0,1,2,50.0,0,0.0,0.0,1,5,1,0,6,Match Report
16,2021-04-16,Fri,Matchweek 32,Away,D 2–2,Tottenham,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
17,2021-04-21,Wed,Matchweek 29,Home,W 2–1,Tottenham,Southampton,Y,AM,78,38,45,84.4,472,135,29,32,90.6,4,4,100.0,2,2,100.0,0,0.0,0.0,1,5,0,0,5,Match Report
18,2021-05-02,Sun,Matchweek 34,Home,W 4–0,Tottenham,Sheffield Utd,Y,DM,69,67,77,87.0,961,184,39,42,92.9,19,22,86.4,5,8,62.5,0,0.0,0.0,0,3,1,0,3,Match Report
19,2021-05-08,Sat,Matchweek 35,Away,L 1–3,Tottenham,Leeds United,Y,DM,79,32,45,71.1,398,183,19,22,86.4,8,11,72.7,1,5,20.0,0,0.1,0.1,2,5,0,0,5,Match Report
20,2021-05-16,Sun,Matchweek 36,Home,W 2–0,Tottenham,Wolves,Y,DM,68,51,63,81.0,827,335,27,29,93.1,17,20,85.0,5,9,55.6,0,0.0,0.0,1,8,2,0,10,Match Report
21,2021-05-19,Wed,Matchweek 37,Home,L 1–2,Tottenham,Aston Villa,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
