,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2020-09-12,Sat,Matchweek 1,Home,L 0–2,West Ham,Newcastle Utd,Y*,AM,66,2,1,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2020-09-27,Sun,Matchweek 3,Home,W 4–0,West Ham,Wolves,N,RM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2020-10-04,Sun,Matchweek 4,Away,W 3–0,West Ham,Leicester City,N,RM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
4,2020-10-18,Sun,Matchweek 5,Away,D 3–3,West Ham,Tottenham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
5,2020-10-24,Sat,Matchweek 6,Home,D 1–1,West Ham,Manchester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
7,2020-11-22,Sun,Matchweek 9,Away,W 1–0,West Ham,Sheffield Utd,N,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
8,2020-11-30,Mon,Matchweek 10,Home,W 2–1,West Ham,Aston Villa,N,CM,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
9,2020-12-05,Sat,Matchweek 11,Home,L 1–3,West Ham,Manchester Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
10,2020-12-11,Fri,Matchweek 12,Away,W 2–1,West Ham,Leeds United,N,AM,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2020-12-16,Wed,Matchweek 13,Home,D 1–1,West Ham,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
