,first_name,second_name,id,unique
0,David,Ospina,1,1001
1,Petr,Cech,2,1002
2,Damian Emiliano,Martinez,3,1003
3,Laurent,Koscielny,4,1004
4,Per,Mertesacker,5,1005
5,Gabriel Armando,de Abreu,6,1006
6,Héctor,Bellerín,7,1007
7,Carl,Jenkinson,9,1009
8,Nacho,Monreal,10,1010
9,Rob,Holding,11,1011
10,Shkodran,Mustafi,12,1012
11,Sead,Kolasinac,13,1013
12,Mesut,Özil,16,1016
13,Santiago,Cazorla,17,1017
14,Aaron,Ramsey,18,1018
15,Francis,Coquelin,20,1020
16,Alex,Iwobi,21,1021
17,Mohamed,Elneny,22,1022
18,Granit,Xhaka,23,1023
19,Jack,Wilshere,24,1024
20,Danny,Welbeck,26,1026
21,Lucas,Pérez,27,1027
22,Alexandre,Lacazette,28,1028
23,Henrikh,Mkhitaryan,281,1281
24,Calum,Chambers,480,1480
25,Reiss,Nelson,489,1489
26,Ainsley,Maitland-Niles,546,1546
27,Matt,Macey,559,1559
28,Edward,Nketiah,560,1560
29,Mathieu,Debuchy,564,1564
30,Konstantinos,Mavropanos,595,1595
31,Pierre-Emerick,Aubameyang,616,1616
32,Joseph,Willock,634,1634
33,Jordi,Osei-Tutu,644,1644
34,Asmir,Begovic,29,1029
35,Artur,Boruc,30,1030
36,Adam,Federici,31,1031
37,Simon,Francis,32,1032
38,Steve,Cook,33,1033
39,Charlie,Daniels,34,1034
40,Adam,Smith,35,1035
41,Tyrone,Mings,36,1036
42,Bradley,Smith,37,1037
43,Nathan,Aké,38,1038
44,Harry,Arter,39,1039
45,Marc,Pugh,40,1040
46,Andrew,Surman,41,1041
47,Junior,Stanislas,42,1042
48,Dan,Gosling,43,1043
49,Max,Gradel,44,1044
50,Jordon,Ibe,45,1045
51,Lewis,Cook,46,1046
52,Ryan,Fraser,47,1047
53,Callum,Wilson,48,1048
54,Benik,Afobe,49,1049
55,Lys,Mousset,50,1050
56,Joshua,King,51,1051
57,Jermain,Defoe,52,1052
58,Aaron,Ramsdale,549,1549
59,Jack,Simpson,570,1570
60,Emerson,Hyndman,584,1584
61,Connor,Mahoney,585,1585
62,Matt,Butcher,588,1588
63,Kyle,Taylor,602,1602
64,Niki,Mäenpää,53,1053
65,Mathew,Ryan,54,1054
66,Lewis,Dunk,55,1055
67,Shane,Duffy,56,1056
68,Uwe,Hünemeier,57,1057
69,Bruno,Saltor Grau,58,1058
70,Gaëtan,Bong,59,1059
71,Liam,Rosenior,60,1060
72,Connor,Goldson,61,1061
73,Anthony,Knockaert,62,1062
74,Dale,Stephens,63,1063
75,Beram,Kayal,64,1064
76,Steve,Sidwell,65,1065
77,Solomon,March,66,1066
78,Jiri,Skalak,67,1067
79,Oliver,Norwood,68,1068
80,Jamie,Murphy,69,1069
81,Pascal,Groß,70,1070
82,Glenn,Murray,71,1071
83,Tomer,Hemed,72,1072
84,Sam,Baldock,73,1073
85,Leonardo,Ulloa,210,1210
86,Markus,Suttner,461,1461
87,Isaiah,Brown,481,1481
88,Davy,Pröpper,490,1490
89,José Heriberto,Izquierdo Mena,517,1517
90,Ezequiel,Schelotto,538,1538
91,Tim,Krul,540,1540
92,Jayson,Molumby,553,1553
93,Jürgen,Locadia,604,1604
94,Tom,Heaton,74,1074
95,Paul,Robinson,75,1075
96,Matthew,Lowton,76,1076
97,Ben,Mee,77,1077
98,Stephen,Ward,78,1078
99,James,Tarkowski,79,1079
100,Kevin,Long,80,1080
101,Charlie,Taylor,81,1081
102,Scott,Arfield,82,1082
103,Dean,Marney,83,1083
104,Johann Berg,Gudmundsson,84,1084
105,Steven,Defour,85,1085
106,Jeff,Hendrick,86,1086
107,Robbie,Brady,87,1087
108,Ashley,Westwood,88,1088
109,Jonathan,Walters,89,1089
110,Jack,Cork,90,1090
111,Sam,Vokes,91,1091
112,Ashley,Barnes,93,1093
113,Aaron,Lennon,153,1153
114,Nahki,Wells,185,1185
115,Phil,Bardsley,334,1334
116,Georges-Kévin,Nkoudou,392,1392
117,Nick,Pope,469,1469
118,Chris,Wood,518,1518
119,Adam,Legzdins,545,1545
120,Anders,Lindegaard,554,1554
121,Fredrik,Ulvestad,575,1575
122,Aiden,O'Neill,623,1623
123,Dwight,McNeil,646,1646
124,Olivier,Giroud,25,1025
125,Thibaut,Courtois,94,1094
126,Eduardo,dos Reis Carvalho,95,1095
127,Willy,Caballero,96,1096
128,César,Azpilicueta,97,1097
129,Gary,Cahill,98,1098
130,Marcos,Alonso,100,1100
131,David,Luiz Moreira Marinho,101,1101
132,Victor,Moses,102,1102
133,Antonio,Rüdiger,103,1103
134,Eden,Hazard,104,1104
135,Cesc,Fàbregas,105,1105
136,Willian,Borges Da Silva,106,1106
137,Pedro,Rodríguez Ledesma,109,1109
138,N'Golo,Kanté,111,1111
139,Michy,Batshuayi,113,1113
140,Diego,Da Silva Costa,114,1114
141,Ross,Barkley,149,1149
142,Kasey,Palmer,183,1183
143,Daniel,Drinkwater,202,1202
144,Tiemoué,Bakayoko,463,1463
145,Andreas,Christensen,470,1470
146,Charly,Musonda,471,1471
147,Álvaro,Morata,472,1472
148,Fikayo,Tomori,503,1503
149,Kyle,Scott,504,1504
150,Jeremie,Boga,509,1509
151,Davide,Zappacosta,543,1543
152,Ethan,Ampadu,558,1558
153,Callum,Hudson-Odoi,583,1583
154,Dujon,Sterling,600,1600
155,Emerson,Palmieri dos Santos,614,1614
156,Trevoh,Chalobah,632,1632
157,Ruben,Loftus-Cheek,108,1108
158,Wayne,Hennessey,115,1115
159,Julian,Speroni,116,1116
160,James,Tomkins,117,1117
161,Scott,Dann,118,1118
162,Joel,Ward,119,1119
163,Martin,Kelly,120,1120
164,Damien,Delaney,121,1121
165,Pape,Souaré,122,1122
166,Jeffrey,Schlupp,123,1123
167,Patrick,van Aanholt,124,1124
168,Jason,Puncheon,125,1125
169,Wilfried,Zaha,126,1126
170,James,McArthur,127,1127
171,Chung-yong,Lee,128,1128
172,Yohan,Cabaye,129,1129
173,Bakary,Sako,130,1130
174,Andros,Townsend,131,1131
175,Luka,Milivojevic,132,1132
176,Connor,Wickham,133,1133
177,Christian,Benteke,134,1134
178,Mamadou,Sakho,221,1221
179,Timothy,Fosu-Mensah,269,1269
180,Jairo,Riedewald,482,1482
181,Jason,Lokilo,491,1491
182,Olayinka Fredrick Oladotun,Ladapo,505,1505
183,Sullay,Kaikai,515,1515
184,Keshi,Anderson,528,1528
185,Levi,Lumeka,544,1544
186,Jordon,Mutch,552,1552
187,Dion,Henry,555,1555
188,Aaron,Wan-Bissaka,579,1579
189,Jaroslaw,Jach,605,1605
190,Erdal,Rakip,606,1606
191,Alexander,Sørloth,620,1620
192,Nya,Kirby,630,1630
193,Diego,Cavalieri,633,1633
194,James,Daly,638,1638
195,Theo,Walcott,15,1015
196,Jordan,Pickford,135,1135
197,Joel,Robles,136,1136
198,Maarten,Stekelenburg,137,1137
199,Leighton,Baines,138,1138
200,Seamus,Coleman,139,1139
201,Phil,Jagielka,140,1140
202,Matthew,Pennington,141,1141
203,Ramiro,Funes Mori,142,1142
204,Ashley,Williams,143,1143
205,Mason,Holgate,144,1144
206,Jonjoe,Kenny,145,1145
207,Michael,Keane,146,1146
208,Yannick,Bolasie,147,1147
209,Kevin,Mirallas,148,1148
210,James,McCarthy,150,1150
211,Muhamed,Besic,152,1152
212,Morgan,Schneiderlin,154,1154
213,Idrissa,Gueye,155,1155
214,Tom,Davies,156,1156
215,Ademola,Lookman,157,1157
216,Davy,Klaassen,158,1158
217,Dominic,Calvert-Lewin,159,1159
218,Sandro,Ramírez,160,1160
219,Wayne,Rooney,161,1161
220,Gylfi,Sigurdsson,359,1359
221,Cuco,Martina,464,1464
222,Eliaquim,Mangala,502,1502
223,Nikola,Vlasic,539,1539
224,Oumar,Niasse,548,1548
225,Beni,Baningime,563,1563
226,Cenk,Tosun,592,1592
227,Luke,Garbutt,629,1629
228,Joel,Coleman,162,1162
229,Jonas,Lössl,163,1163
230,Christopher,Schindler,164,1164
231,Chris,Löwe,165,1165
232,Tommy,Smith,166,1166
233,Michael,Hefele,167,1167
234,Martin,Cranie,168,1168
235,Jon Gorenc,Stankovic,169,1169
236,Mark,Hudson,170,1170
237,Mathias,Jorgensen,171,1171
238,Aaron,Mooy,172,1172
239,Rajiv,van La Parra,173,1173
240,Jonathan,Hogg,174,1174
241,Philip,Billing,175,1175
242,Joe,Lolley,176,1176
243,Jack,Payne,177,1177
244,Dean,Whitehead,178,1178
245,Harry,Bunn,179,1179
246,Sean,Scannell,180,1180
247,Elias,Kachunga,181,1181
248,Tom,Ince,182,1182
249,Danny,Williams,184,1184
250,Collin,Quaner,186,1186
251,Laurent,Depoitre,187,1187
252,Steve,Mounie,188,1188
253,Scott,Malone,462,1462
254,Florent,Hadergjonaj,521,1521
255,Abdelhamid,Sabiri,522,1522
256,Robert,Green,547,1547
257,Terence,Kongolo,591,1591
258,Alex,Pritchard,593,1593
259,Kasper,Schmeichel,189,1189
260,Ben,Hamer,190,1190
261,Wes,Morgan,191,1191
262,Christian,Fuchs,192,1192
263,Danny,Simpson,193,1193
264,Robert,Huth,194,1194
265,Yohan,Benalouane,195,1195
266,Benjamin,Chilwell,196,1196
267,Harry,Maguire,198,1198
268,Riyad,Mahrez,199,1199
269,Marc,Albrighton,200,1200
270,Demarai,Gray,203,1203
271,Daniel,Amartey,204,1204
272,Nampalys,Mendy,205,1205
273,Wilfred,Ndidi,206,1206
274,Ahmed,Musa,207,1207
275,Vicente,Iborra,208,1208
276,Jamie,Vardy,209,1209
277,Shinji,Okazaki,211,1211
278,Kelechi,Iheanacho,258,1258
279,Eldin,Jakupovic,473,1473
280,Matty,James,474,1474
281,Aleksandar,Dragovic,541,1541
282,Hamza,Choudhury,571,1571
283,George,Thomas,587,1587
284,Adrien Sebastian,Perruchet Silva,589,1589
285,Fousseni,Diabaté,601,1601
286,Harvey,Barnes,642,1642
287,Sam,Hughes,645,1645
288,Layton,Ndukwu,647,1647
289,Alex,Oxlade-Chamberlain,19,1019
290,Simon,Mignolet,213,1213
291,Loris,Karius,214,1214
292,Dejan,Lovren,215,1215
293,Alberto,Moreno,216,1216
294,Nathaniel,Clyne,217,1217
295,Joseph,Gomez,218,1218
296,Joel,Matip,219,1219
297,Ragnar,Klavan,220,1220
298,James,Milner,222,1222
299,Trent,Alexander-Arnold,223,1223
300,Leiva,Lucas,224,1224
301,Jordan,Henderson,225,1225
302,Philippe,Coutinho,226,1226
303,Emre,Can,227,1227
304,Adam,Lallana,228,1228
305,Oluwaseyi,Ojo,229,1229
306,Sadio,Mané,230,1230
307,Marko,Grujic,231,1231
308,Georginio,Wijnaldum,232,1232
309,Ben,Woodburn,233,1233
310,Mohamed,Salah,234,1234
311,Roberto,Firmino,235,1235
312,Danny,Ings,237,1237
313,Divock,Origi,238,1238
314,Dominic,Solanke,239,1239
315,Virgil,van Dijk,311,1311
316,Andrew,Robertson,475,1475
317,Jon,Flanagan,514,1514
318,Danny,Ward,530,1530
319,Conor,Masterson,639,1639
320,Curtis,Jones,640,1640
321,Rafael,Camacho,641,1641
322,Ederson,Santana de Moraes,240,1240
323,Claudio,Bravo,241,1241
324,John,Stones,242,1242
325,Aleksandar,Kolarov,243,1243
326,Vincent,Kompany,244,1244
327,Nicolás,Otamendi,245,1245
328,Fabian,Delph,246,1246
329,Raheem,Sterling,247,1247
330,David,Silva,248,1248
331,Gnegneri Yaya,Touré,249,1249
332,Fernando,Luiz Rosa,250,1250
333,Fernando Francisco,Reges,251,1251
334,Kevin,De Bruyne,252,1252
335,Ilkay,Gündogan,253,1253
336,Manuel,Agudo Durán,254,1254
337,Leroy,Sané,255,1255
338,Bernardo Mota,Veiga de Carvalho e Silva,256,1256
339,Sergio,Agüero,257,1257
340,Gabriel Fernando,de Jesus,259,1259
341,Kyle,Walker,379,1379
342,Danilo Luiz,da Silva,483,1483
343,Benjamin,Mendy,484,1484
344,Phil,Foden,492,1492
345,Brahim,Diaz,493,1493
346,Oleksandr,Zinchenko,551,1551
347,Oluwatosin,Adarabioyo,586,1586
348,Aymeric,Laporte,612,1612
349,Lukas,Nmecha,627,1627
350,Alexis,Sánchez,14,1014
351,Nemanja,Matic,107,1107
352,David,De Gea,260,1260
353,Sergio,Romero,261,1261
354,Joel Dinis,Castro Pereira,262,1262
355,Chris,Smalling,263,1263
356,Phil,Jones,264,1264
357,Luke,Shaw,265,1265
358,Marcos,Rojo,266,1266
359,Antonio,Valencia,267,1267
360,Matteo,Darmian,268,1268
361,Daley,Blind,270,1270
362,Eric,Bailly,271,1271
363,Axel,Tuanzebe,272,1272
364,Victor,Lindelöf,273,1273
365,Juan,Mata,274,1274
366,Marouane,Fellaini,275,1275
367,Michael,Carrick,276,1276
368,Ashley,Young,277,1277
369,Ander,Herrera,278,1278
370,Jesse,Lingard,279,1279
371,Anthony,Martial,280,1280
372,Paul,Pogba,282,1282
373,Scott,McTominay,283,1283
374,Marcus,Rashford,284,1284
375,Romelu,Lukaku,285,1285
376,Andreas,Pereira,476,1476
377,Zlatan,Ibrahimovic,523,1523
378,Robert Kenedy,Nunes do Nascimento,110,1110
379,Islam,Slimani,212,1212
380,Robert,Elliot,286,1286
381,Karl,Darlow,287,1287
382,DeAndre,Yedlin,288,1288
383,Ciaran,Clark,289,1289
384,Jamaal,Lascelles,290,1290
385,Paul,Dummett,291,1291
386,Grant,Hanley,292,1292
387,Jesús,Gámez Duarte,293,1293
388,Florian,Lejeune,294,1294
389,Matt,Ritchie,295,1295
390,Jonjo,Shelvey,296,1296
391,Yoan,Gouffran,297,1297
392,Mohamed,Diamé,298,1298
393,Jack,Colback,299,1299
394,Christian,Atsu,300,1300
395,Dwight,Gayle,301,1301
396,Ayoze,Pérez,302,1302
397,Aleksandar,Mitrovic,303,1303
398,Daryl,Murphy,304,1304
399,Massadio,Haidara,465,1465
400,Siem,de Jong,466,1466
401,Rolando,Aarons,467,1467
402,Javier,Manquillo,477,1477
403,Jacob,Murphy,478,1478
404,Jose Luis,Mato Sanmartín,488,1488
405,Chancel,Mbemba,494,1494
406,Mikel,Merino,495,1495
407,Isaac,Hayden,496,1496
408,Henri,Saivet,516,1516
409,Freddie,Woodman,529,1529
410,Martin,Dubravka,621,1621
411,Alex,McCarthy,305,1305
412,Fraser,Forster,306,1306
413,Ryan,Bertrand,307,1307
414,Maya,Yoshida,308,1308
415,Matt,Targett,309,1309
416,Cédric,Soares,310,1310
417,Jérémy,Pied,312,1312
418,Jack,Stephens,313,1313
419,Sam,McQueen,314,1314
420,Jan,Bednarek,315,1315
421,Steven,Davis,316,1316
422,James,Ward-Prowse,317,1317
423,Dusan,Tadic,318,1318
424,Jordy,Clasie,319,1319
425,Oriol,Romeu Vidal,320,1320
426,Pierre-Emile,Højbjerg,321,1321
427,Sofiane,Boufal,322,1322
428,Joshua,Sims,323,1323
429,Nathan,Redmond,324,1324
430,Shane,Long,325,1325
431,Charlie,Austin,326,1326
432,Manolo,Gabbiadini,327,1327
433,Mario,Lemina,500,1500
434,Stuart,Taylor,506,1506
435,Wesley,Hoedt,525,1525
436,Michael,Obafemi,603,1603
437,Guido,Carrillo,607,1607
438,Kurt,Zouma,99,1099
439,Jack,Butland,328,1328
440,Lee,Grant,329,1329
441,Ryan,Shawcross,330,1330
442,Geoff,Cameron,331,1331
443,Erik,Pieters,332,1332
444,Marc,Muniesa,333,1333
445,Glen,Johnson,335,1335
446,Josh,Tymon,336,1336
447,Joe,Allen,337,1337
448,Charlie,Adam,338,1338
449,Glenn,Whelan,339,1339
450,Ibrahim,Afellay,341,1341
451,Xherdan,Shaqiri,342,1342
452,Giannelli,Imbula,343,1343
453,Bojan,Krkic Perez,344,1344
454,Ramadan,Sobhi,345,1345
455,Darren,Fletcher,346,1346
456,Peter,Crouch,347,1347
457,Mame Biram,Diouf,348,1348
458,Saido,Berahino,349,1349
459,Kevin,Wimmer,383,1383
460,Eric Maxim,Choupo-Moting,497,1497
461,Jesé,Rodríguez Ruiz,512,1512
462,Bruno,Martins Indi,513,1513
463,Harry,Souttar,550,1550
464,Thomas,Edwards,556,1556
465,Julien,Ngoy,562,1562
466,Jakob,Haugaard,569,1569
467,Stephen,Ireland,590,1590
468,Moritz,Bauer,594,1594
469,Konstantinos,Stafylidis,599,1599
470,Papa Alioune,Ndiaye,619,1619
471,Tyrese,Campbell,628,1628
472,Lasse,Sorenson,637,1637
