,url_id,tag,fbref_name,key,first_name,second_name,id,full_name,keep
189793,f520049f,Eliaquim-Mangala,Eliaquim Mangala,0,Eliaquim,Mangala,502,Eliaquim Mangala,True
190620,758dd7f0,Javier-Manquillo,Javier Manquillo Gaitán,0,Javier,Manquillo,477,Javier Manquillo,True
190942,bb5fbd2b,Solly-March,Solomon March,0,Solomon,March,66,Solomon March,True
192058,8aa5f52c,Adrian-Mariappa,Adrian Joseph Mariappa,0,Adrian,Mariappa,405,Adrian Mariappa,True
192799,f0021247,Joao-Mario,João Mário Naval da Costa Eduardo,0,João Mário,Naval Costa Eduardo,608,João Mário Naval Costa Eduardo,True
193177,8b788c01,Anthony-Martial,Anthony Martial,0,Anthony,Martial,280,Anthony Martial,True
195362,57df7a11,Arthur-Masuaku,Fuka Arthur Masuaku,0,Arthur,Masuaku,446,Arthur Masuaku,True
195759,29733c72,Juan-Mata,Juan Manuel Mata,0,Juan,Mata,274,Juan Mata,True
197365,00963611,Konstantinos-Mavropanos,Konstantinos Mavropanos,0,Konstantinos,Mavropanos,595,Konstantinos Mavropanos,True
198463,d368feb8,Alfie-Mawson,Alfie Robert John Mawson,0,Alfie,Mawson,357,Alfie Mawson,True
199089,0e6bc38c,Eric-Maxim-Choupo-Moting,Jean-Eric Maxim Choupo-Moting,0,Eric Maxim,Choupo-Moting,497,Eric Maxim Choupo-Moting,True
199681,e76cb9cc,Chancel-Mbemba,Chancel Mbemba Mangulu,0,Chancel,Mbemba,494,Chancel Mbemba,True
200093,cee31595,James-McArthur,James McArthur,0,James,McArthur,127,James McArthur,True
201152,ac7d7378,Gareth-McAuley,Gareth Gerald McAuley,0,Gareth,McAuley,425,Gareth McAuley,True
201711,78b8ac63,Oliver-McBurnie,Oliver McBurnie,0,Oliver,McBurnie,372,Oliver McBurnie,True
202275,36c2ca73,Alex-McCarthy,Alex Simon McCarthy,0,Alex,McCarthy,305,Alex McCarthy,True
202721,64b08de7,James-McCarthy,James McCarthy,0,James,McCarthy,150,James McCarthy,True
203745,53538b39,James-McClean,James Aaron McClean,0,James,McClean,430,James McClean,True
204224,b27b49b4,Sam-McQueen,Samuel James McQueen,0,Sam,McQueen,314,Sam McQueen,True
204825,d93c2511,Scott-McTominay,Scott McTominay,0,Scott,McTominay,283,Scott McTominay,True
205196,8df7a2fb,Ben-Mee,Benjamin Thomas Mee,0,Ben,Mee,77,Ben Mee,True
206089,5271c8f1,Benjamin-Mendy,Benjamin Mendy,0,Benjamin,Mendy,484,Benjamin Mendy,True
206799,d080ed5e,Mikel-Merino,Mikel Merino Zazón,0,Mikel,Merino,495,Mikel Merino,True
207044,5be28712,Per-Mertesacker,Per Mertesacker,0,Per,Mertesacker,5,Per Mertesacker,True
208180,7c4243d4,Roque-Mesa,Roque Mesa Quevedo,0,Roque,Mesa,370,Roque Mesa,True
208624,d436eb94,Simon-Mignolet,Simon Luc Hildebert Mignolet,0,Simon,Mignolet,213,Simon Mignolet,True
209926,2f90f6b8,James-Milner,James Philip Milner,0,James,Milner,222,James Milner,True
210316,8397a50c,Tyrone-Mings,Tyrone Deon Mings,0,Tyrone,Mings,36,Tyrone Mings,True
211131,aa51343f,Kevin-Mirallas,Kevin Antonio Joel Gislain Mirallas y Castillo,0,Kevin,Mirallas,148,Kevin Mirallas,True
212239,dd0daf32,Henrikh-Mkhitaryan,Henrikh Hamlet Mkhitaryan,0,Henrikh,Mkhitaryan,281,Henrikh Mkhitaryan,True
213748,47b7e3af,Aaron-Mooy,Aaron Frank Mooy,0,Aaron,Mooy,172,Aaron Mooy,True
214304,129af0db,Alvaro-Morata,Álvaro Borja Morata Martín,0,Álvaro,Morata,472,Álvaro Morata,True
215097,11b9265b,Alberto-Moreno,Alberto Moreno Pérez,0,Alberto,Moreno,216,Alberto Moreno,True
215712,80c31c97,Wes-Morgan,Westley Nathan Morgan,0,Wes,Morgan,191,Wes Morgan,True
216683,21a66e33,James-Morrison,James Clark Morrison,0,James,Morrison,428,James Morrison,True
216877,e726e11e,Victor-Moses,Victor Moses,0,Victor,Moses,102,Victor Moses,True
218571,2b622f01,Lucas-Moura,Lucas Rodrigues Moura da Silva,0,Lucas,Rodrigues Moura da Silva,617,Lucas Rodrigues Moura da Silva,True
218741,d9cfca3d,Lys-Mousset,Lys Mousset,0,Lys,Mousset,50,Lys Mousset,True
219736,de112b84,Jacob-Murphy,Jacob Kai Murphy,0,Jacob,Murphy,478,Jacob Murphy,True
220709,f2f29dda,Glenn-Murray,Glenn Murray,0,Glenn,Murray,71,Glenn Murray,True
221931,3f2d59fe,Shkodran-Mustafi,Shkodran Mustafi,0,Shkodran,Mustafi,12,Shkodran Mustafi,True
224354,977ffc24,Luciano-Narsingh,Luciano Narsingh,0,Luciano,Narsingh,369,Luciano Narsingh,True
224985,e860c42f,Kyle-Naughton,Kyle Naughton,0,Kyle,Naughton,352,Kyle Naughton,True
225626,960acc0a,Badou-Ndiaye,Papa Alioune Ndiaye,0,Papa Alioune,Ndiaye,619,Papa Alioune Ndiaye,True
226076,6b47c5db,Wilfred-Ndidi,Onyinye Wilfred Ndidi,0,Wilfred,Ndidi,206,Wilfred Ndidi,True
226475,c5bdb6e3,Reiss-Nelson,Reiss Nelson,0,Reiss,Nelson,489,Reiss Nelson,True
227562,87449a74,Julien-Ngoy,Julien Ngoy,0,Julien,Ngoy,562,Julien Ngoy,True
227968,af721f98,Oumar-Niasse,Baye Oumar Niasse,0,Oumar,Niasse,548,Oumar Niasse,True
228419,a53649b7,Eddie-Nketiah,Edward Nketiah,0,Edward,Nketiah,560,Edward Nketiah,True
229387,0cc5f4a5,Lukas-Nmecha,Lukas Nmecha,0,Lukas,Nmecha,627,Lukas Nmecha,True
230303,ff527768,Mark-Noble,Mark James Noble,0,Mark,Noble,450,Mark Noble,True
230911,97572117,Allan-Nyom,Allan-Roméo Nyom,0,Allan-Roméo,Nyom,422,Allan-Roméo Nyom,True
231101,c7aee75b,Aiden-ONeill,Aiden O'Neill,0,Aiden,O'Neill,623,Aiden O'Neill,True
232062,caa1a7f0,Michael-Obafemi,Michael Obafemi,0,Michael,Obafemi,603,Michael Obafemi,True
232893,ba1e04b3,Pedro-Obiang,Pedro Mba Obiang Avomo,0,Pedro,Obiang,452,Pedro Obiang,True
233533,74b2cd7e,Angelo-Ogbonna,Angelo Obinze Ogbonna,0,Angelo,Ogbonna,444,Angelo Ogbonna,True
234126,601ef102,Stefano-Okaka,Stefano Okaka Chuka,0,Stefano,Okaka,418,Stefano Okaka,True
235343,2f72f79e,Martin-Olsson,Martin Tony Waikwa Olsson,0,Martin,Olsson,358,Martin Olsson,True
235821,43a166b4,Divock-Origi,Divock Okoth Origi,0,Divock,Origi,238,Divock Origi,True
236155,82b1198a,David-Ospina,David Ospina Ramírez,0,David,Ospina,1,David Ospina,True
237129,0d267745,Nicolas-Otamendi,Nicolás Hernán Otamendi,0,Nicolás,Otamendi,245,Nicolás Otamendi,True
238090,8b6e0db2,Reece-Oxford,Reece Oxford,0,Reece,Oxford,611,Reece Oxford,True
238385,38c7feef,Alex-Oxlade-Chamberlain,Alexander Mark David Oxlade-Chamberlain,0,Alex,Oxlade-Chamberlain,19,Alex Oxlade-Chamberlain,True
238755,16380240,Mesut-Ozil,Mesut Özil,0,Mesut,Özil,16,Mesut Özil,True
239532,453f566a,Kasey-Palmer,Kasey Palmer,0,Kasey,Palmer,183,Kasey Palmer,True
240192,e0bc6fdc,Emerson-Palmieri,Emerson Palmieri dos Santos,0,Emerson,Palmieri dos Santos,614,Emerson Palmieri dos Santos,True
241887,75f2c59f,Roberto-Pereyra,Roberto Maximiliano Pereyra,0,Roberto,Pereyra,415,Roberto Pereyra,True
242374,819aa8e7,Ayoze-Perez,Ayoze Pérez Gutiérrez,0,Ayoze,Pérez,302,Ayoze Pérez,True
243214,7bb5f40e,Matt-Phillips,Matthew Phillips,0,Matt,Phillips,432,Matt Phillips,True
243468,4806ec67,Jordan-Pickford,Jordan Lee Pickford,0,Jordan,Pickford,135,Jordan Pickford,True
244336,a634b9d2,Jeremy-Pied,Jérémy Pied,0,Jérémy,Pied,312,Jérémy Pied,True
245009,1ef37668,Erik-Pieters,Erik Pieters,0,Erik,Pieters,332,Erik Pieters,True
245585,867239d3,Paul-Pogba,Paul Labile Pogba,0,Paul,Pogba,282,Paul Pogba,True
246765,ff9fcd4d,Alex-Pritchard,Alex David Pritchard,0,Alex,Pritchard,593,Alex Pritchard,True
247695,f5e6d08d,Sebastian-Prodl,Sebastian Prödl,0,Sebastian,Prödl,400,Sebastian Prödl,True
248493,9aacb284,Marc-Pugh,Marc Anthony Pugh,0,Marc,Pugh,40,Marc Pugh,True
249263,fd3f57ce,Jason-Puncheon,Jason David Ian Puncheon,0,Jason,Puncheon,125,Jason Puncheon,True
249992,19b8b0b9,Collin-Quaner,Collin Quaner,0,Collin,Quaner,186,Collin Quaner,True
250607,833fb62e,Sandro-Ramirez,Sandro Ramírez Castillo,0,Sandro,Ramírez,160,Sandro Ramírez,True
251050,ef619b0b,Aaron-Ramsey,Aaron James Ramsey,0,Aaron,Ramsey,18,Aaron Ramsey,True
252704,a1d5bd30,Marcus-Rashford,Marcus Rashford,0,Marcus,Rashford,284,Marcus Rashford,True
253406,ab651565,Nathan-Redmond,Nathan Daniel Jerome Redmond,0,Nathan,Redmond,324,Nathan Redmond,True
254235,562eed5c,Winston-Reid,Winston Wiremu Reid,0,Winston,Reid,442,Winston Reid,True
254902,1c7012b8,Declan-Rice,Declan Rice,0,Declan,Rice,510,Declan Rice,True
255481,fa031b34,Richarlison,Richarlison,0,Richarlison,de Andrade,501,Richarlison de Andrade,True
256601,71ef519e,Matt-Ritchie,Matthew Thomas Ritchie,0,Matt,Ritchie,295,Matt Ritchie,True
257363,24fae784,Connor-Roberts,Connor Roberts,0,Connor,Roberts,598,Connor Roberts,True
257822,2e4f5f03,Andrew-Robertson,Andrew Robertson,0,Andrew,Robertson,475,Andrew Robertson,True
259394,4ab53cdb,Jay-Rodriguez,Jay Enrique Rodriguez,0,Jay,Rodriguez,437,Jay Rodriguez,True
259805,e0991c04,Marcos-Rojo,Faustino Marcos Alberto Rojo,0,Marcos,Rojo,266,Marcos Rojo,True
260447,1e26e376,Sergio-Romero,Sergio Germán Romero,0,Sergio,Romero,261,Sergio Romero,True
261166,4b511457,Oriol-Romeu,Oriol Romeu Vidal,0,Oriol,Romeu Vidal,320,Oriol Romeu Vidal,True
261980,b318a643,Salomon-Rondon,José Salomón Rondón,0,Salomón,Rondón,435,Salomón Rondón,True
262254,f07be45a,Wayne-Rooney,Wayne Mark Rooney,0,Wayne,Rooney,161,Wayne Rooney,True
263400,8b0d6fe9,Liam-Rosenior,Liam James Rosenior,0,Liam,Rosenior,60,Liam Rosenior,True
264459,1d387eee,Wayne-Routledge,Wayne Neville Anthony Routledge,0,Wayne,Routledge,360,Wayne Routledge,True
264756,18b896d6,Antonio-Rudiger,Antonio Rüdiger,0,Antonio,Rüdiger,103,Antonio Rüdiger,True
265335,4535e4bb,Mathew-Ryan,Mathew David Ryan,0,Mathew,Ryan,54,Mathew Ryan,True
266172,4830e0af,Abdelhamid-Sabiri,Abdelhamid Sabiri,0,Abdelhamid,Sabiri,522,Abdelhamid Sabiri,True
266972,f3709655,Henri-Saivet,Henri Saivet,0,Henri,Saivet,516,Henri Saivet,True
267837,57c433c8,Diafra-Sakho,Diafra Sakho,0,Diafra,Sakho,458,Diafra Sakho,True
268036,87935cf3,Mamadou-Sakho,Mamadou Sakho,0,Mamadou,Sakho,221,Mamadou Sakho,True
268678,381d7d54,Bakary-Sako,Bakary Sako,0,Bakary,Sako,130,Bakary Sako,True
269652,032f894e,Renato-Sanches,Renato Júnior Luz Sanches,0,Renato,Sanches,535,Renato Sanches,True
270149,2c0f8e9e,Alexis-Sanchez,Alexis Alejandro Sánchez Sánchez,0,Alexis,Sánchez,14,Alexis Sánchez,True
270972,da7b447d,Davinson-Sanchez,Davinson Sánchez,0,Davinson,Sánchez,520,Davinson Sánchez,True
271430,2b114be3,Leroy-Sane,Leroy Sané,0,Leroy,Sané,255,Leroy Sané,True
271830,a6e316c1,Ezequiel-Schelotto,Ezequiel Matías Schelotto,0,Ezequiel,Schelotto,538,Ezequiel Schelotto,True
272617,8ae9869d,Christopher-Schindler,Christopher Wolfgang Georg August Schindler,0,Christopher,Schindler,164,Christopher Schindler,True
273200,3312f911,Jeffrey-Schlupp,Jeffrey Schlupp,0,Jeffrey,Schlupp,123,Jeffrey Schlupp,True
273940,53af52f3,Kasper-Schmeichel,Kasper Peter Schmeichel,0,Kasper,Schmeichel,189,Kasper Schmeichel,True
274540,51b41c5c,Morgan-Schneiderlin,Morgan Schneiderlin,0,Morgan,Schneiderlin,154,Morgan Schneiderlin,True
275426,6421ec64,Xherdan-Shaqiri,Xherdan Shaqiri,0,Xherdan,Shaqiri,342,Xherdan Shaqiri,True
275979,9c94165b,Luke-Shaw,Luke Paul Hoare Shaw,0,Luke,Shaw,265,Luke Shaw,True
276710,285a3d44,Ryan-Shawcross,Ryan James Shawcross,0,Ryan,Shawcross,330,Ryan Shawcross,True
277306,3727dd3c,Jonjo-Shelvey,Jonjo Shelvey,0,Jonjo,Shelvey,296,Jonjo Shelvey,True
278494,d6f88a1d,Adrien-Silva,Adrien Sebastian Perruchet Silva,0,Adrien Sebastian,Perruchet Silva,589,Adrien Sebastian Perruchet Silva,True
279195,3eb22ec9,Bernardo-Silva,Bernardo Mota Veiga de Carvalho e Silva,0,Bernardo Mota,Veiga de Carvalho e Silva,256,Bernardo Mota Veiga de Carvalho e Silva,True
279834,e2716bd0,David-Silva,David Josué Jiménez Silva,0,David,Silva,248,David Silva,True
280857,76fa5f80,Jack-Simpson,Jack Benjamin Simpson,0,Jack,Simpson,570,Jack Simpson,True
281873,6d6f09dc,Josh-Sims,Josh Sims,0,Joshua,Sims,323,Joshua Sims,True
282654,1695c659,Jerome-Sinclair,Jerome Terence Sinclair,0,Jerome,Sinclair,499,Jerome Sinclair,True
283260,2acd49b9,Moussa-Sissoko,Moussa Sissoko,0,Moussa,Sissoko,393,Moussa Sissoko,True
284388,b6964eb6,Chris-Smalling,Christopher Lloyd Smalling,0,Chris,Smalling,263,Chris Smalling,True
284720,20b104bc,Adam-Smith,Adam James Smith,0,Adam,Smith,35,Adam Smith,True
285610,e9208654,Tommy-Smith,Thomas George Smith,0,George,Thomas,587,George Thomas,True
286390,839c14e1,Cedric-Soares,Cédric Ricardo Alves Soares,0,Cédric,Soares,310,Cédric Soares,True
287582,e77dc3b2,Dominic-Solanke,Dominic Ayodele Solanke-Mitchell,0,Dominic,Solanke,239,Dominic Solanke,True
288080,46b5375e,Pape-Souare,Pape N'Diaye Souaré,0,Pape,Souaré,122,Pape Souaré,True
289678,861e0116,Kostas-Stafylidis,Konstantinos Stafylidis,0,Konstantinos,Stafylidis,599,Konstantinos Stafylidis,True
289903,6992791d,Junior-Stanislas,Felix Junior Stanislas,0,Junior,Stanislas,42,Junior Stanislas,True
290577,653ee42d,Dale-Stephens,Dale Christopher Stephens,0,Dale,Stephens,63,Dale Stephens,True
291568,6adbc307,Jack-Stephens,Jack Stephens,0,Jack,Stephens,313,Jack Stephens,True
292126,b400bde0,Raheem-Sterling,Raheem Shaquille Sterling,0,Raheem,Sterling,247,Raheem Sterling,True
292768,5eecec3d,John-Stones,John Stones,0,John,Stones,242,John Stones,True
293667,1b7ec703,Daniel-Sturridge,Daniel Andre Sturridge,0,Daniel,Sturridge,236,Daniel Sturridge,True
294431,7d41b619,Andrew-Surman,Andrew Ronald Edward Surman,0,Andrew,Surman,41,Andrew Surman,True
295118,7391c2d9,Markus-Suttner,Markus Suttner,0,Markus,Suttner,461,Markus Suttner,True
296517,e92cd3f7,Alexander-Sorloth,Alexander Sørloth,0,Alexander,Sørloth,620,Alexander Sørloth,True
298035,e514ab62,Matt-Targett,Matthew Robert Targett,0,Matt,Targett,309,Matt Targett,True
298366,15ea812b,James-Tarkowski,James Alan Tarkowski,0,James,Tarkowski,79,James Tarkowski,True
299721,e7ca0439,James-Tomkins,James Oliver Charles Tomkins,0,James,Tomkins,117,James Tomkins,True
300434,9a104dee,Cenk-Tosun,Cenk Tosun,0,Cenk,Tosun,592,Cenk Tosun,True
301676,b28bbd58,Andros-Townsend,Andros Darryl Townsend,0,Andros,Townsend,131,Andros Townsend,True
302661,21512407,Kieran-Trippier,Kieran John Trippier,0,Kieran,Trippier,382,Kieran Trippier,True
303159,2baec6ce,Axel-Tuanzebe,Axel Tuanzebe,0,Axel,Tuanzebe,272,Axel Tuanzebe,True
303889,efe6f6ac,Josh-Tymon,Josh Tymon,0,Josh,Tymon,336,Josh Tymon,True
304175,eed56f6c,Leonardo-Ulloa,José Leonardo Ulloa,0,Leonardo,Ulloa,210,Leonardo Ulloa,True
305096,08aa17d0,Antonio-Valencia,Luis Antonio Valencia Mosquera,0,Antonio,Valencia,267,Antonio Valencia,True
305699,e06683ca,Virgil-van-Dijk,Virgil van Dijk,0,Virgil,van Dijk,311,Virgil van Dijk,True
306307,45963054,Jamie-Vardy,Jamie Richard Vardy,0,Jamie,Vardy,209,Jamie Vardy,True
307188,ba23a904,Jan-Vertonghen,Jan Bert Lieve Vertonghen,0,Jan,Vertonghen,380,Jan Vertonghen,True
308083,1d6ac165,Sam-Vokes,Samuel Michael Vokes,0,Sam,Vokes,91,Sam Vokes,True
309126,1bebde9d,Michel-Vorm,Michel Armand Vorm,0,Michel,Vorm,376,Michel Vorm,True
309802,a440d8ca,Molla-Wague,Molla Wagué,0,Molla,Wagué,197,Molla Wagué,True
310108,1ecb65be,Theo-Walcott,Theo James Walcott,0,Theo,Walcott,15,Theo Walcott,True
310901,86dd77d1,Kyle-Walker,Kyle Andrew Walker,0,Kyle,Walker,379,Kyle Walker,True
311548,984a5a64,Kyle-Walker-Peters,Kyle Walker-Peters,0,Kyle,Walker,379,Kyle Walker,True
311731,984a5a64,Kyle-Walker-Peters,Kyle Walker-Peters,0,Kyle,Walker-Peters,498,Kyle Walker-Peters,True
311963,0356cf4f,Jonathan-Walters,Jonathan Ronald Walters,0,Jonathan,Walters,89,Jonathan Walters,True
312689,9e525177,Aaron-Wan-Bissaka,Aaron Wan-Bissaka,0,Aaron,Wan-Bissaka,579,Aaron Wan-Bissaka,True
313666,e0900238,Victor-Wanyama,Victor Mugabe Wanyama,0,Victor,Wanyama,389,Victor Wanyama,True
313957,8a7ff278,Joel-Ward,Joel Edward Philip Ward,0,Joel,Ward,119,Joel Ward,True
314540,3831b9fe,Stephen-Ward,Stephen Robert Ward,0,Stephen,Ward,78,Stephen Ward,True
315511,3515d404,James-Ward-Prowse,James Michael Edward Ward-Prowse,0,James,Ward-Prowse,317,James Ward-Prowse,True
316297,df540668,Ben-Watson,Ben Watson,0,Ben,Watson,486,Ben Watson,True
317785,495945ef,Ashley-Westwood,Ashley Roy Westwood,0,Ashley,Westwood,88,Ashley Westwood,True
318568,a32204c9,Dean-Whitehead,Dean Whitehead,0,Dean,Whitehead,178,Dean Whitehead,True
319279,eb58eef0,Georginio-Wijnaldum,Georginio Gregion Emile Wijnaldum,0,Georginio,Wijnaldum,232,Georginio Wijnaldum,True
319822,a498e276,Ashley-Williams,Ashley Errol Williams,0,Ashley,Williams,143,Ashley Williams,True
322225,9c318325,Jack-Wilshere,Jack Andrew Garry Wilshere,0,Jack,Wilshere,24,Jack Wilshere,True
322906,c596fcb0,Callum-Wilson,Callum Eddie Graham Wilson,0,Callum,Wilson,48,Callum Wilson,True
323959,faf55ce4,Kevin-Wimmer,Kevin Wimmer,0,Kevin,Wimmer,383,Kevin Wimmer,True
324667,2f7acede,Harry-Winks,Harry Winks,0,Harry,Winks,391,Harry Winks,True
324912,4e9a0555,Chris-Wood,Christopher Grant Wood,0,Chris,Wood,518,Chris Wood,True
325750,8aadeaef,Ben-Woodburn,Ben Woodburn,0,Ben,Woodburn,233,Ben Woodburn,True
326106,e61b8aee,Granit-Xhaka,Granit Xhaka,0,Granit,Xhaka,23,Granit Xhaka,True
327321,bda6ffd4,Claudio-Yacob,Claudio Ariel Yacob,0,Claudio,Yacob,429,Claudio Yacob,True
327764,ae0a7ddf,DeAndre-Yedlin,DeAndre Roselle Yedlin,0,DeAndre,Yedlin,288,DeAndre Yedlin,True
329044,be927d03,Ashley-Young,Ashley Simon Young,0,Ashley,Young,277,Ashley Young,True
329939,6813ac34,Pablo-Zabaleta,Pablo Javier Zabaleta Girod,0,Pablo,Zabaleta,447,Pablo Zabaleta,True
330139,b2bc3b1f,Wilfried-Zaha,Dazet Wilfried Armel Zaha,0,Wilfried,Zaha,126,Wilfried Zaha,True
330768,7fe90ccd,Davide-Zappacosta,Davide Zappacosta,0,Davide,Zappacosta,543,Davide Zappacosta,True
332996,ce4246f5,Kurt-Zouma,Kurt Happy Zouma,0,Kurt,Zouma,99,Kurt Zouma,True
