,url_id,tag,fbref_name,key,first_name,second_name,id,full_name,keep
280771,7fcc71d8,Daniel-Podence,Daniel Castelo Podence,0,Daniel,Castelo Podence,438,Daniel Castelo Podence,True
281240,867239d3,Paul-Pogba,Paul Labile Pogba,0,Paul,Pogba,272,Paul Pogba,True
282572,b9403c99,Isaac-Price,Isaac Price,0,Isaac,Price,718,Isaac Price,True
283520,0745b37d,Teemu-Pukki,Teemu Pukki,0,Teemu,Pukki,315,Teemu Pukki,True
283957,1bf33a9a,Christian-Pulisic,Christian Mate Pulisic,0,Christian,Pulisic,137,Christian Pulisic,True
285988,466fb2c5,Aaron-Ramsdale,Aaron Ramsdale,0,Aaron,Ramsdale,559,Aaron Ramsdale,True
286760,1544f145,Jacob-Ramsey,Jacob Ramsey,0,Jacob,Ramsey,51,Jacob Ramsey,True
287778,3423f250,Raphinha,Raphael Dias Belloli,0,Raphael,Dias Belloli,196,Raphael Dias Belloli,True
288619,a1d5bd30,Marcus-Rashford,Marcus Rashford,0,Marcus,Rashford,281,Marcus Rashford,True
289434,6c6a3300,Milot-Rashica,Milot Rashica,0,Milot,Rashica,449,Milot Rashica,True
290928,ab651565,Nathan-Redmond,Nathan Daniel Jerome Redmond,0,Nathan,Redmond,336,Nathan Redmond,True
291709,3353737a,Sergio-Reguilon,Sergio Reguilón,0,Sergio,Reguilón,370,Sergio Reguilón,True
292534,1c7012b8,Declan-Rice,Declan Rice,0,Declan,Rice,421,Declan Rice,True
293602,fa031b34,Richarlison,Richarlison,0,Richarlison,de Andrade,180,Richarlison de Andrade,True
295279,71ef519e,Matt-Ritchie,Matthew Thomas Ritchie,0,Matt,Ritchie,292,Matt Ritchie,True
295726,24fae784,Connor-Roberts,Connor Roberts,0,Connor,Roberts,585,Connor Roberts,True
296619,6c17e046,Tyler-Roberts,Tyler Roberts,0,Tyler,Roberts,193,Tyler Roberts,True
297394,2e4f5f03,Andrew-Robertson,Andrew Robertson,0,Andrew,Robertson,234,Andrew Robertson,True
298346,8d62d31a,Joe-Rodon,Joe Rodon,0,Joe,Rodon,374,Joe Rodon,True
299561,1fb1c435,Rodrigo,Rodrigo Moreno Machado,0,Rodrigo,Moreno,187,Rodrigo Moreno,True
300127,4ab53cdb,Jay-Rodriguez,Jay Enrique Rodriguez,0,Jay,Rodriguez,104,Jay Rodriguez,True
300795,57c94db2,Mads-Roerslev,Mads Roerslev,0,Mads,Roerslev Rasmussen,89,Mads Roerslev Rasmussen,True
302035,a3d94a58,Cristian-Romero,Cristian Romero,0,Cristian,Romero,494,Cristian Romero,True
302719,4b511457,Oriol-Romeu,Oriol Romeu Vidal,0,Oriol,Romeu Vidal,335,Oriol Romeu Vidal,True
303373,dea698d9,Cristiano-Ronaldo,Cristiano Ronaldo dos Santos Aveiro,0,Cristiano Ronaldo,dos Santos Aveiro,579,Cristiano Ronaldo dos Santos Aveiro,True
303935,b318a643,Salomon-Rondon,José Salomón Rondón,0,Salomón,Rondón,591,Salomón Rondón,True
305658,8c12f884,Jon-Rowe,Jon Rowe,0,Jonathan,Rowe,648,Jonathan Rowe,True
306575,da8b19e2,John-Ruddy,John Thomas Gordon Ruddy,0,John,Ruddy,452,John Ruddy,True
306795,18b896d6,Antonio-Rudiger,Antonio Rüdiger,0,Antonio,Rüdiger,127,Antonio Rüdiger,True
307843,3faa1780,Lukas-Rupp,Lukas Rupp,0,Lukas,Rupp,317,Lukas Rupp,True
308789,903b6e8b,Jose-Sa,José Pedro Malheiro de Sá,0,José,Malheiro de Sá,475,José Malheiro de Sá,True
309297,2b16cb1a,Allan-Saint-Maximin,Allan Saint-Maximin,0,Allan,Saint-Maximin,307,Allan Saint-Maximin,True
310244,9fbbcf39,Romain-Saiss,Romain Ghannam Saïss,0,Romain,Saïss,431,Romain Saïss,True
310296,bc7dc64d,Bukayo-Saka,Bukayo Ayoyinka T.M. Saka,0,Bukayo,Saka,22,Bukayo Saka,True
311577,0b33f6ad,Mohammed-Salisu,Mohammed Salisu,0,Mohammed,Salisu,351,Mohammed Salisu,True
311778,1b4f1169,Albert-Sambi-Lokonga,Albert Sambi Lokonga,0,Albert,Sambi Lokonga,478,Albert Sambi Lokonga,True
313079,da7b447d,Davinson-Sanchez,Davinson Sánchez,0,Davinson,Sánchez,367,Davinson Sánchez,True
313363,6a713852,Robert-Sanchez,Robert Lynch Sánchez,0,Robert,Sánchez,69,Robert Sánchez,True
314422,dbf053da,Jadon-Sancho,Jadon Sancho,0,Jadon,Sancho,485,Jadon Sancho,True
314751,6e7f1353,Morgan-Sanson,Morgan Sanson,0,Morgan,Sanson,34,Morgan Sanson,True
316095,92b4758e,Samir-Santos,Samir Caetano de Souza Santos,0,Samir,Caetano de Souza Santos,677,Samir Caetano de Souza Santos,True
316708,a8d4428b,Josh-Sargent,Joshua Thomas Sargent,0,Joshua,Sargent,516,Joshua Sargent,True
317066,ac0d576d,Jeremy-Sarmiento,Jeremy Leonel Sarmiento Morante,0,Jeremy,Sarmiento,612,Jeremy Sarmiento,True
318285,bfdb33aa,Ismaila-Sarr,Ismaila Sarr,0,Ismaila,Sarr,399,Ismaila Sarr,True
318603,4315f30d,Malang-Sarr,Malang Sarr,0,Malang,Sarr,501,Malang Sarr,True
319724,21945a9e,Dane-Scarlett,Dane Scarlett,0,Dane,Scarlett,520,Dane Scarlett,True
320350,c8aa95da,Fabian-Schar,Fabian Lukas Schär,0,Fabian,Schär,305,Fabian Schär,True
320833,3312f911,Jeffrey-Schlupp,Jeffrey Schlupp,0,Jeffrey,Schlupp,155,Jeffrey Schlupp,True
321634,53af52f3,Kasper-Schmeichel,Kasper Peter Schmeichel,0,Kasper,Schmeichel,200,Kasper Schmeichel,True
322699,1770bd68,Ken-Sema,Ken Sema,0,Ken,Sema,391,Ken Sema,True
323516,d04b94db,Nelson-Semedo,Nélson Cabral Semedo,0,Nélson,Cabral Semedo,437,Nélson Cabral Semedo,True
324135,6aa3e78b,Ryan-Sessegnon,Ryan Sessegnon,0,Ryan,Sessegnon,368,Ryan Sessegnon,True
324629,8d03ca5a,Jamie-Shackleton,Jamie Stuart Shackleton,0,Jamie,Shackleton,197,Jamie Shackleton,True
325463,9c94165b,Luke-Shaw,Luke Paul Hoare Shaw,0,Luke,Shaw,275,Luke Shaw,True
326232,3727dd3c,Jonjo-Shelvey,Jonjo Shelvey,0,Jonjo,Shelvey,291,Jonjo Shelvey,True
326962,00f0482f,Shola-Shoretire,Shola Shoretire,0,Shola,Shoretire,727,Shola Shoretire,True
327863,0f933743,Francisco-Sierralta,Francisco Sierralta,0,Francisco,Sierralta,396,Francisco Sierralta,True
328385,3eb22ec9,Bernardo-Silva,Bernardo Mota Veiga de Carvalho e Silva,0,Bernardo Mota,Veiga de Carvalho e Silva,261,Bernardo Mota Veiga de Carvalho e Silva,True
329636,86e7deaf,Thiago-Silva,Thiago Emiliano da Silva,0,Thiago,Emiliano da Silva,121,Thiago Emiliano da Silva,True
330468,26d3b5be,Ellis-Simms,Ellis Simms,0,Ellis,Simms,602,Ellis Simms,True
331528,2acd49b9,Moussa-Sissoko,Moussa Sissoko,0,Moussa,Sissoko,354,Moussa Sissoko,True
332247,6250083a,Oliver-Skipp,Oliver William Skipp,0,Oliver,Skipp,373,Oliver Skipp,True
332946,5e105217,William-Smallbone,William Smallbone,0,William,Smallbone,347,William Smallbone,True
333142,17695062,Emile-Smith-Rowe,Emile Smith Rowe,0,Emile,Smith Rowe,21,Emile Smith Rowe,True
333865,839c14e1,Cedric-Soares,Cédric Ricardo Alves Soares,0,Cédric,Soares,5,Cédric Soares,True
335660,ae59b359,Boubakary-Soumare,Boubakary Soumaré,0,Boubakary,Soumaré,458,Boubakary Soumaré,True
337354,35be8087,Tony-Springett,Tony Springett,0,Tony,Springett,716,Tony Springett,True
337671,28300a16,Jason-Steele,Jason Sean Steele,0,Jason,Steele,54,Jason Steele,True
338330,a8a3d139,Jed-Steer,Jed John Steer,0,Jed,Steer,28,Jed Steer,True
339439,42130443,Zack-Steffen,Zack Steffen,0,Zack,Steffen,260,Zack Steffen,True
339923,653ee42d,Dale-Stephens,Dale Christopher Stephens,0,Dale,Stephens,102,Dale Stephens,True
341045,6adbc307,Jack-Stephens,Jack Stephens,0,Jack,Stephens,338,Jack Stephens,True
341645,b400bde0,Raheem-Sterling,Raheem Shaquille Sterling,0,Raheem,Sterling,255,Raheem Sterling,True
342082,7e003182,Finley-Stevens,Finley Stevens,0,Finley,Stevens,569,Finley Stevens,True
343116,5eecec3d,John-Stones,John Stones,0,John,Stones,252,John Stones,True
343792,f4d296e4,Pascal-Struijk,Pascal Struijk,0,Pascal,Struijk,198,Pascal Struijk,True
344536,df04eb4b,Crysencio-Summerville,Crysencio Summerville,0,Crysencio,Summerville,551,Crysencio Summerville,True
346248,e9971f2d,Japhet-Tanganga,Japhet Tanganga,0,Japhet,Tanganga,371,Japhet Tanganga,True
346865,e514ab62,Matt-Targett,Matthew Robert Targett,0,Matt,Targett,39,Matt Targett,True
347289,15ea812b,James-Tarkowski,James Alan Tarkowski,0,James,Tarkowski,98,James Tarkowski,True
347890,a65c844b,Nuno-Tavares,Nuno Albertino Varela Tavares,0,Nuno,Varela Tavares,466,Nuno Varela Tavares,True
349896,f1e94cd6,Nathan-Tella,Nathan Tella,0,Nathan,Tella,346,Nathan Tella,True
350525,e73c9bb2,Alex-Telles,Alex Nicolao Telles,0,Alex Nicolao,Telles,279,Alex Nicolao Telles,True
351133,fc027d02,Luke-Thomas,Luke Jonathan Thomas,0,Luke,Thomas,219,Luke Thomas,True
352598,56f7a928,Youri-Tielemans,Youri Tielemans,0,Youri,Tielemans,210,Youri Tielemans,True
353037,fce2302c,Kieran-Tierney,Kieran Tierney,0,Kieran,Tierney,16,Kieran Tierney,True
354727,e7ca0439,James-Tomkins,James Oliver Charles Tomkins,0,James,Tomkins,147,James Tomkins,True
355322,e09f279b,Ivan-Toney,Ivan Benjamin Elijah Toney,0,Ivan,Toney,78,Ivan Toney,True
357004,9a104dee,Cenk-Tosun,Cenk Tosun,0,Cenk,Tosun,622,Cenk Tosun,True
357726,b28bbd58,Andros-Townsend,Andros Darryl Townsend,0,Andros,Townsend,482,Andros Townsend,True
358890,9a28eba4,Adama-Traore,Adama Traoré Diarra,0,Adama,Traoré,435,Adama Traoré,True
358970,c47541e0,Bertrand-Traore,Bertrand Isidore Traoré,0,Bertrand,Traoré,32,Bertrand Traoré,True
359711,3ae14ed1,Trezeguet,Mahmoud Ibrahim Hassan,0,Mahmoud Ahmed,Ibrahim Hassan,37,Mahmoud Ahmed Ibrahim Hassan,True
361114,77e39b04,Francisco-Trincao,Francisco Trincão,0,Francisco,Machado Mota de Castro Trincão,461,Francisco Machado Mota de Castro Trincão,True
361635,21512407,Kieran-Trippier,Kieran John Trippier,0,Kieran,Trippier,678,Kieran Trippier,True
362493,7ed4921e,William-Troost-Ekong,William Paul Troost-Ekong,0,William,Troost-Ekong,387,William Troost-Ekong,True
362738,38ceb24a,Leandro-Trossard,Leandro Trossard,0,Leandro,Trossard,64,Leandro Trossard,True
363735,f315ca93,Kostas-Tsimikas,Konstantinos Tsimikas,0,Konstantinos,Tsimikas,245,Konstantinos Tsimikas,True
364531,2baec6ce,Axel-Tuanzebe,Axel Tuanzebe,0,Axel,Tuanzebe,283,Axel Tuanzebe,True
365467,17d45fb2,Ozan-Tufan,Ozan Tufan,0,Ozan,Tufan,557,Ozan Tufan,True
366088,9f333379,Christos-Tzolis,Christos Tzolis,0,Christos,Tzolis,528,Christos Tzolis,True
366859,531a4aa8,Yan-Valery,Yan Valery,0,Yan,Valery,546,Yan Valery,True
367404,e06683ca,Virgil-van-Dijk,Virgil van Dijk,0,Virgil,van Dijk,229,Virgil van Dijk,True
368228,9f8e9423,Raphael-Varane,Raphaël Xavier Varane,0,Raphaël,Varane,555,Raphaël Varane,True
368807,45963054,Jamie-Vardy,Jamie Richard Vardy,0,Jamie,Vardy,205,Jamie Vardy,True
369369,dad4b285,Joel-Veltman,Joël Ivo Veltman,0,Joël,Veltman,62,Joël Veltman,True
370297,1900032e,Jannik-Vestergaard,Jannik Vestergaard,0,Jannik,Vestergaard,340,Jannik Vestergaard,True
372731,1ecb65be,Theo-Walcott,Theo James Walcott,0,Theo,Walcott,332,Theo Walcott,True
373330,86dd77d1,Kyle-Walker,Kyle Andrew Walker,0,Kyle,Walker,249,Kyle Walker,True
374067,984a5a64,Kyle-Walker-Peters,Kyle Walker-Peters,0,Kyle,Walker,249,Kyle Walker,True
374213,984a5a64,Kyle-Walker-Peters,Kyle Walker-Peters,0,Kyle,Walker-Peters,342,Kyle Walker-Peters,True
374853,9e525177,Aaron-Wan-Bissaka,Aaron Wan-Bissaka,0,Aaron,Wan-Bissaka,288,Aaron Wan-Bissaka,True
375439,d3ce0e89,Danny-Ward,Danny Ward,0,Danny,Ward,204,Danny Ward,True
376118,8a7ff278,Joel-Ward,Joel Edward Philip Ward,0,Joel,Ward,474,Joel Ward,True
377160,3515d404,James-Ward-Prowse,James Michael Edward Ward-Prowse,0,James,Ward-Prowse,341,James Ward-Prowse,True
378212,c40b6180,Adam-Webster,Adam Harry Webster,0,Adam,Webster,61,Adam Webster,True
379008,c4e87b8b,Wout-Weghorst,Wout François Maria Weghorst,0,Wout,Weghorst,700,Wout Weghorst,True
380501,49fe9070,Timo-Werner,Timo Werner,0,Timo,Werner,134,Timo Werner,True
381200,495945ef,Ashley-Westwood,Ashley Roy Westwood,0,Ashley,Westwood,107,Ashley Westwood,True
381791,35e413f1,Ben-White,Ben White,0,Ben,White,67,Ben White,True
383012,5e74d6c8,Brandon-Williams,Brandon Williams,0,Brandon,Williams,290,Brandon Williams,True
383635,dd323728,Neco-Williams,Neco Shay Williams,0,Neco,Williams,246,Neco Williams,True
385197,c596fcb0,Callum-Wilson,Callum Eddie Graham Wilson,0,Callum,Wilson,296,Callum Wilson,True
386041,2f7acede,Harry-Winks,Harry Winks,0,Harry,Winks,366,Harry Winks,True
386300,2500cef9,Yoane-Wissa,Yoane Wissa,0,Yoane,Wissa,524,Yoane Wissa,True
387402,4e9a0555,Chris-Wood,Christopher Grant Wood,0,Chris,Wood,109,Chris Wood,True
388163,19e50035,Freddie-Woodman,Freddie Woodman,0,Freddie,Woodman,513,Freddie Woodman,True
388405,e61b8aee,Granit-Xhaka,Granit Xhaka,0,Granit,Xhaka,7,Granit Xhaka,True
389809,849c826a,Andriy-Yarmolenko,Andriy Mykolaiovich Yarmolenko,0,Andriy,Yarmolenko,412,Andriy Yarmolenko,True
389941,be927d03,Ashley-Young,Ashley Simon Young,0,Ashley,Young,52,Ashley Young,True
390729,f9682888,Nathan-Young-Coombes,Nathan Young-Coombes,0,Nathan,Young-Coombes,640,Nathan Young-Coombes,True
391584,b2bc3b1f,Wilfried-Zaha,Dazet Wilfried Armel Zaha,0,Wilfried,Zaha,154,Wilfried Zaha,True
392605,2d5f03bf,Christoph-Zimmermann,Christoph Zimmermann,0,Christoph,Zimmermann,324,Christoph Zimmermann,True
393764,6622454d,Hakim-Ziyech,'Hakim Ziyech',0,Hakim,Ziyech,131,Hakim Ziyech,True
394961,ce4246f5,Kurt-Zouma,Kurt Happy Zouma,0,Kurt,Zouma,128,Kurt Zouma,True
395063,79300479,Martin-Odegaard,Martin Ødegaard,0,Martin,Ødegaard,558,Martin Ødegaard,True
