,url_id,tag,fbref_name,key,first_name,second_name,id,full_name,keep
26250,3ea50f67,Harvey-Barnes,Harvey Barnes,0,Harvey,Barnes,172,Harvey Barnes,True
27114,1aa84968,Chris-Basham,Christopher Paul Basham,0,Chris,Basham,423,Chris Basham,True
27374,8c44e37b,Borja-Baston,Borja González,0,Borja,González Tomás,623,Borja González Tomás,True
28161,2973d8ff,Michy-Batshuayi,Michy Batshuayi Tunga,0,Michy,Batshuayi,461,Michy Batshuayi,True
29132,4115ce4e,Jan-Bednarek,Jan Bednarek,0,Jan,Bednarek,307,Jan Bednarek,True
29305,f874dd44,Hector-Bellerin,Héctor Bellerín Moruno,0,Héctor,Bellerín,2,Héctor Bellerín,True
30256,0bad4516,Ryan-Bennett,Ryan Bennett,0,Ryan,Bennett,404,Ryan Bennett,True
31060,3189f61a,Nabil-Bentaleb,Nabil Bentaleb,0,Nabil,Bentaleb,612,Nabil Bentaleb,True
31507,ab070c55,Christian-Benteke,Christian Benteke Liolo,0,Christian,Benteke,129,Christian Benteke,True
33122,d0b6129f,Sander-Berge,Sander Berge,0,Sander,Berge,621,Sander Berge,True
33861,a29b1131,Steven-Bergwijn,Steven Charles Bergwijn,0,Steven,Bergwijn,615,Steven Bergwijn,True
34209,ab4b3e35,Bernard,Bernard Anício Caldeira Duarte,0,Bernard,Anício Caldeira Duarte,152,Bernard Anício Caldeira Duarte,True
34736,17370b95,Bernardo,Bernardo Fernandes da Silva Junior,0,Bernardo,Fernandes da Silva Junior,39,Bernardo Fernandes da Silva Junior,True
35790,01226327,Ryan-Bertrand,Ryan Dominic Bertrand,0,Ryan,Bertrand,305,Ryan Bertrand,True
36448,7ca9f0f0,Muhamed-Besic,Muhamed Bešić,0,Muhamed,Bešić,522,Muhamed Bešić,True
36725,d328a254,Philip-Billing,Philip Anyabwu Billing,0,Philip,Billing,476,Philip Billing,True
37414,6c203af0,Yves-Bissouma,Yves Bissouma,0,Yves,Bissouma,53,Yves Bissouma,True
38600,a4ac4b8f,Willy-Boly,Willy Boly,0,Willy,Boly,405,Willy Boly,True
38734,cfd5e123,Gaetan-Bong,Thomas Gaëtan Bong,0,Gaëtan,Bong,41,Gaëtan Bong,True
39813,b0c71810,Sofiane-Boufal,Sofiane Boufal,0,Sofiane,Boufal,508,Sofiane Boufal,True
40592,79c84d1c,Jarrod-Bowen,Jarrod Bowen,0,Jarrod,Bowen,626,Jarrod Bowen,True
41554,c1949191,Jarrad-Branthwaite,Jarrad Paul Branthwaite,0,Jarrad,Branthwaite,637,Jarrad Branthwaite,True
42294,10072610,Claudio-Bravo,Claudio Andrés Bravo Muñoz,0,Claudio,Bravo,213,Claudio Bravo,True
42821,97220da2,Armando-Broja,Armando Broja,0,Armando,Broja,631,Armando Broja,True
43377,dc4cae05,David-Brooks,David Brooks,0,David,Brooks,76,David Brooks,True
44117,47369df8,Josh-Brownhill,Joshua Brownhill,0,Josh,Brownhill,620,Josh Brownhill,True
45060,66b76d44,Emi-Buendia,Emiliano Buendía Stati,0,Emiliano,Buendía,283,Emiliano Buendía,True
45412,b2d31e83,Dan-Burn,Daniel Johnson Burn,0,Dan,Burn,475,Dan Burn,True
46403,1bf811d4,Sam-Byram,Samuel Mark Byram,0,Sam,Byram,454,Sam Byram,True
47505,7914b9fe,Gary-Cahill,Gary James Cahill,0,Gary,Cahill,503,Gary Cahill,True
48190,59e6e5bf,Dominic-Calvert-Lewin,Dominic Nathaniel Calvert-Lewin,0,Dominic,Calvert-Lewin,147,Dominic Calvert-Lewin,True
48838,b2d03887,Victor-Camarasa,Víctor Camarasa Ferrando,0,Víctor,Camarasa,510,Víctor Camarasa,True
49632,bd6351cd,Joao-Cancelo,João Pedro Cavaco Cancelo,0,João Pedro Cavaco,Cancelo,518,João Pedro Cavaco Cancelo,True
50392,f63d8a4b,Todd-Cantwell,Todd Cantwell,0,Todd,Cantwell,287,Todd Cantwell,True
52584,e28868f3,Jonny-Castro,Jonathan Castro Otto,0,Jonathan,Castro Otto,402,Jonathan Castro Otto,True
53183,89e4b358,Craig-Cathcart,Craig George Cathcart,0,Craig,Cathcart,358,Craig Cathcart,True
53303,c0617e2b,Dani-Ceballos,Daniel Ceballos Fernández,0,Daniel,Ceballos Fernández,469,Daniel Ceballos Fernández,True
54531,422862ea,Nathaniel-Chalobah,Nathaniel Nyakie Chalobah,0,Nathaniel,Chalobah,374,Nathaniel Chalobah,True
54634,dc6f5bdd,Calum-Chambers,Calum Chambers,0,Calum,Chambers,467,Calum Chambers,True
55543,d2424d1b,Ben-Chilwell,Ben Chilwell,0,Benjamin,Chilwell,161,Benjamin Chilwell,True
56326,2696b6a9,Tahith-Chong,Tahith Chong,0,Tahith,Chong,249,Tahith Chong,True
56894,7d2d3329,Hamza-Choudhury,Hamza Choudhury,0,Hamza,Choudhury,180,Hamza Choudhury,True
57448,1cb49278,Andreas-Christensen,Andreas Bodtker Christensen,0,Andreas,Christensen,108,Andreas Christensen,True
58339,2b91cf8e,Ciaran-Clark,Ciaran Clark,0,Ciaran,Clark,259,Ciaran Clark,True
59093,91c975a0,Leon-Clarke,Leon Marvin Clarke,0,Leon,Clarke,547,Leon Clarke,True
60577,2928dca2,Conor-Coady,Conor David Coady,0,Conor,Coady,403,Conor Coady,True
61400,27c01749,Aaron-Connolly,Aaron Anthony Connolly,0,Aaron,Connolly,534,Aaron Connolly,True
62028,2afc7272,Lewis-Cook,Lewis John Cook,0,Lewis,Cook,79,Lewis Cook,True
62674,3e5e4e63,Steve-Cook,Steve Anthony Cook,0,Steve,Cook,58,Steve Cook,True
63423,74e12f1e,Jack-Cork,Jack Frank Porteous Cork,0,Jack,Cork,102,Jack Cork,True
64532,4f974391,Aaron-Cresswell,Aaron William Cresswell,0,Aaron,Cresswell,376,Aaron Cresswell,True
65257,a4fe8cda,Patrick-Cutrone,Patrick Cutrone,0,Patrick,Cutrone,487,Patrick Cutrone,True
65630,d9565625,Diogo-Dalot,Diogo Dalot,0,José Diogo,Dalot Teixeira,229,José Diogo Dalot Teixeira,True
66696,f08490a6,Arnaut-Danjuma,Arnaut Danjuma Groeneveld,0,Arnaut,Danjuma Groeneveld,492,Arnaut Danjuma Groeneveld,True
67469,52105203,Scott-Dann,Scott Dann,0,Scott,Dann,127,Scott Dann,True
68452,6e33125f,Kevin-Danso,Kevin Danso,0,Kevin,Danso,532,Kevin Danso,True
69127,44781702,Ben-Davies,Benjamin Thomas Davies,0,Ben,Davies,329,Ben Davies,True
69509,9228b07c,Tom-Davies,Tom Davies,0,Tom,Davies,154,Tom Davies,True
69979,9deaf2c8,Keinan-Davis,Keinan Davis,0,Keinan,Davis,34,Keinan Davis,True
71183,3e9e06cb,Craig-Dawson,Craig Dawson,0,Craig,Dawson,439,Craig Dawson,True
71835,82e34b69,Troy-Deeney,Troy Matthew Deeney,0,Troy,Deeney,362,Troy Deeney,True
72177,111c3236,Fabian-Delph,Fabian Delph,0,Fabian,Delph,205,Fabian Delph,True
73247,5a7301ae,Leander-Dendoncker,Leander Dendoncker,0,Leander,Dendoncker,420,Leander Dendoncker,True
73834,39583cfd,Gerard-Deulofeu,Gerard Deulofeu Lázaro,0,Gerard,Deulofeu,363,Gerard Deulofeu,True
74474,ac861941,Eric-Dier,Eric Jeremy Edgar Dier,0,Eric,Dier,350,Eric Dier,True
74824,1b84dbe1,Lucas-Digne,Lucas Digne,0,Lucas,Digne,141,Lucas Digne,True
75859,a712ca2b,Issa-Diop,Issa Diop,0,Issa,Diop,381,Issa Diop,True
76441,254147d4,Moussa-Djenepo,Moussa Djenepo,0,Moussa,Djenepo,438,Moussa Djenepo,True
77225,d557d734,Matt-Doherty,Matthew James Doherty,0,Matt,Doherty,401,Matt Doherty,True
77835,02b29014,Abdoulaye-Doucoure,Abdoulaye Doucouré,0,Abdoulaye,Doucouré,368,Abdoulaye Doucouré,True
78275,5526deb1,Tommy-Doyle,Tommy Doyle,0,Tommy,Doyle,644,Tommy Doyle,True
78641,2649ff32,Danny-Drinkwater,Daniel Noel Drinkwater,0,Daniel,Drinkwater,120,Daniel Drinkwater,True
81041,79ca3e23,Ondrej-Duda,Ondrej Duda,0,Ondrej,Duda,601,Ondrej Duda,True
81354,7314bba4,Shane-Duffy,Shane Patrick Michael Duffy,0,Shane,Duffy,37,Shane Duffy,True
82311,3fe6bd8c,Paul-Dummett,Paul Dummett,0,Paul,Dummett,255,Paul Dummett,True
82691,282f75f3,Lewis-Dunk,Lewis Carl Dunk,0,Lewis,Dunk,42,Lewis Dunk,True
83715,debe38a0,John-Egan,John Egan,0,John,Egan,295,John Egan,True
84236,b9e1436c,Harvey-Elliott,Harvey Daniel James Elliott,0,Harvey,Elliott,550,Harvey Elliott,True
84292,b9e1436c,Harvey-Elliott,Harvey Daniel James Elliott,0,Daniel,James,243,Daniel James,True
86455,980522ec,Christian-Eriksen,Christian Dannemann Eriksen,0,Christian,Eriksen,343,Christian Eriksen,True
89698,9d9a71c1,Akin-Famewo,Akin Famewo,0,Akin,Famewo,552,Akin Famewo,True
90478,e5d01ecf,Kiko-Femenia,Francisco Femenía Far,0,Francisco,Femenía Far,357,Francisco Femenía Far,True
90962,507c7bdf,Bruno-Fernandes,Bruno Miguel Borges Fernandes,0,Bruno Miguel,Borges Fernandes,618,Bruno Miguel Borges Fernandes,True
91802,e2dde94c,Gedson-Fernandes,Gedson Fernandes,0,Gedson,Carvalho Fernandes,605,Gedson Carvalho Fernandes,True
92300,f25b010f,Federico-Fernandez,Federico Fernández,0,Federico,Fernández,254,Federico Fernández,True
92918,101da2b5,Fernandinho,Fernando Luiz Rosa,0,Fernando,Luiz Rosa,221,Fernando Luiz Rosa,True
93541,4c370d81,Roberto-Firmino,Roberto Firmino Barbosa de Oliveira,0,Roberto,Firmino,187,Roberto Firmino,True
94377,b63e789d,John-Fleck,John Alexander Fleck,0,John,Fleck,301,John Fleck,True
94915,ed1e53f3,Phil-Foden,Phil Foden,0,Phil,Foden,220,Phil Foden,True
95857,82927de4,Pablo-Fornals,Pablo Fornals,0,Pablo,Fornals,399,Pablo Fornals,True
96481,d0b3ceb9,Ben-Foster,Ben Anthony Foster,0,Ben,Foster,366,Ben Foster,True
96958,a9142dc3,Timothy-Fosu-Mensah,Timothy Fosu-Mensah,0,Timothy,Fosu-Mensah,658,Timothy Fosu-Mensah,True
97827,45e17712,Dimitri-Foulquier,Dimitri Foulquier,0,Dimitri,Foulquier,542,Dimitri Foulquier,True
98436,6c7762c3,Juan-Foyth,Juan Foyth,0,Juan,Foyth,335,Juan Foyth,True
98642,1e0b6a73,Simon-Francis,Simon Charles Francis,0,Simon,Francis,62,Simon Francis,True
99320,d56543a0,Ryan-Fraser,Ryan Fraser,0,Ryan,Fraser,75,Ryan Fraser,True
100277,b853e0ad,Fred,Frederico Rodrigues Santos,0,Frederico,Rodrigues de Paula Santos,244,Frederico Rodrigues de Paula Santos,True
101694,c13c24c8,Kieron-Freeman,Kieron Samuel Freeman,0,Kieron,Freeman,292,Kieron Freeman,True
102831,a67a09fb,Christian-Fuchs,Christian Fuchs,0,Christian,Fuchs,163,Christian Fuchs,True
104279,4e015693,James-Garner,James Garner,0,James,Garner,250,James Garner,True
104981,e58a03c6,Dwight-Gayle,Dwight Devon Boyd Gayle,0,Dwight,Gayle,554,Dwight Gayle,True
105767,63d17038,Paulo-Gazzaniga,Paulo Dino Gazzaniga,0,Paulo,Gazzaniga,341,Paulo Gazzaniga,True
106149,6bd603db,Jean-Philippe-Gbamin,Jean-Philippe Gbamin,0,Jean-Philippe,Gbamin,497,Jean-Philippe Gbamin,True
106928,7ba6d84e,David-de-Gea,David de Gea Quintana,0,David,de Gea,235,David de Gea,True
107271,ffa90327,Anwar-El-Ghazi,Anwar El Ghazi,0,Anwar,El Ghazi,30,Anwar El Ghazi,True
108541,32f60ed8,Morgan-Gibbs-White,Morgan Gibbs-White,0,Morgan,Gibbs-White,416,Morgan Gibbs-White,True
108752,df10e27c,Billy-Gilmour,Billy Gilmour,0,Billy,Gilmour,533,Billy Gilmour,True
109398,16ceb862,Olivier-Giroud,Olivier Giroud,0,Olivier,Giroud,110,Olivier Giroud,True
110318,9f7c837d,Ben-Godfrey,Benjamin Matthew Godfrey,0,Ben,Godfrey,273,Ben Godfrey,True
110806,1961b2aa,Andre-Gomes,André Filipe Tavares Gomes,0,André Filipe,Tavares Gomes,422,André Filipe Tavares Gomes,True
111600,645a3363,Angel-Gomes,Angel Gomes,0,Angel,Gomes,245,Angel Gomes,True
112186,7a11550b,Joe-Gomez,Joseph Dave Gomez,0,Joseph,Gomez,184,Joseph Gomez,True
112812,2bd83368,Anthony-Gordon,Anthony Gordon,0,Anthony,Gordon,561,Anthony Gordon,True
113312,7fec31a0,Dan-Gosling,Daniel Gosling,0,Dan,Gosling,81,Dan Gosling,True
114461,c24dba2a,Andre-Gray,Andre Anthony Gray,0,Andre,Gray,364,Andre Gray,True
114831,4468ec10,Demarai-Gray,Demarai Ramelle Gray,0,Demarai,Gray,175,Demarai Gray,True
115262,b0b4fd3e,Jack-Grealish,Jack Grealish,0,Jack,Grealish,29,Jack Grealish,True
116251,58eee997,Mason-Greenwood,Mason Greenwood,0,Mason,Greenwood,234,Mason Greenwood,True
116664,8aec0537,Pascal-Gross,Pascal Groß,0,Pascal,Groß,49,Pascal Groß,True
117423,ab13a5aa,Vicente-Guaita,Vicente Guaita Panadero,0,Vicente,Guaita,131,Vicente Guaita,True
120385,e082af5b,Angus-Gunn,Angus Fraser James Gunn,0,Angus,Gunn,319,Angus Gunn,True
121168,ba115a40,Sebastien-Haller,Sébastien Haller,0,Sébastien,Haller,457,Sébastien Haller,True
121644,e9254eec,Grant-Hanley,Grant Campbell Hanley,0,Grant,Hanley,277,Grant Hanley,True
121918,bf8fad51,Kortney-Hause,Kortney Hause,0,Kortney,Hause,25,Kortney Hause,True
122952,c951a6df,Isaac-Hayden,Isaac Scot Hayden,0,Isaac,Hayden,271,Isaac Hayden,True
124356,e5a76dfe,Dean-Henderson,Dean Henderson,0,Dean,Henderson,471,Dean Henderson,True
124854,935e6b8f,Jordan-Henderson,Jordan Brian Henderson,0,Jordan,Henderson,198,Jordan Henderson,True
125359,989d5705,Jeff-Hendrick,Jeffrey Patrick Hendrick,0,Jeff,Hendrick,100,Jeff Hendrick,True
126082,76eca7e2,Wayne-Hennessey,Wayne Robert Hennessey,0,Wayne,Hennessey,132,Wayne Hennessey,True
127146,189cee7b,Javier-Hernandez,Javier Hernández Balcázar,0,Javier,Hernández Balcázar,386,Javier Hernández Balcázar,True
127645,007b39a5,Onel-Hernandez,Onel Lázaro Hernández Mayea,0,Onel,Hernández,284,Onel Hernández,True
128831,78e87179,George-Hirst,George Hirst,0,George,Hirst,661,George Hirst,True
129213,d79a8c87,Rob-Holding,Rob Holding,0,Rob,Holding,10,Rob Holding,True
130434,12aa7661,Jose-Holebas,José LIoyd Holebas,0,José,Holebas,353,José Holebas,True
130788,d0042ab9,Mason-Holgate,Mason Holgate,0,Mason,Holgate,478,Mason Holgate,True
131827,45ab2170,Nathan-Holland,Nathan Holland,0,Nathan,Holland,568,Nathan Holland,True
131911,fcab00a0,Conor-Hourihane,Conor Hourihane,0,Conor,Hourihane,28,Conor Hourihane,True
132714,15f3ec41,Callum-Hudson-Odoi,Callum Hudson-Odoi,0,Callum,Hudson-Odoi,116,Callum Hudson-Odoi,True
133781,a0666d3e,Will-Hughes,William James Hughes,0,Will,Hughes,370,Will Hughes,True
134377,8b04d6c1,Pierre-Hojbjerg,Pierre-Emile Højbjerg,0,Pierre-Emile,Højbjerg,325,Pierre-Emile Højbjerg,True
134621,9f736ed2,Jordon-Ibe,Jordon Femi Ashley Ibe,0,Jordon,Ibe,78,Jordon Ibe,True
135650,291e3ec3,Adam-Idah,Adam Uche Idah,0,Adam,Idah,538,Adam Idah,True
136251,03622183,Odion-Ighalo,Odion Jude Ighalo,0,Odion,Ighalo,624,Odion Ighalo,True
136801,c92e1a31,Kelechi-Iheanacho,Kelechi Promise Iheanacho,0,Kelechi,Iheanacho,167,Kelechi Iheanacho,True
138093,6ca5ec4b,Alex-Iwobi,Alex Iwobi,0,Alex,Iwobi,17,Alex Iwobi,True
139005,3233eefd,Phil-Jagielka,Philip Nikodem Jagielka,0,Phil,Jagielka,444,Phil Jagielka,True
139309,08452314,Alireza-Jahanbakhsh,Alireza Jahanbakhsh Jirandeh,0,Alireza,Jahanbakhsh,50,Alireza Jahanbakhsh,True
140236,c931d9f9,Daniel-James,Daniel Owen James,0,Daniel,James,243,Daniel James,True
141384,1265a93a,Reece-James,Reece James,0,Reece,James,506,Reece James,True
142428,45da6694,Daryl-Janmaat,Daryl Janmaat,0,Daryl,Janmaat,359,Daryl Janmaat,True
142858,b66315ae,Gabriel-Jesus,Gabriel Fernando de Jesus,0,Gabriel Fernando,de Jesus,211,Gabriel Fernando de Jesus,True
143832,b561db50,Raul-Jimenez,Raúl Alonso Jiménez Rodríguez,0,Raúl,Jiménez,409,Raúl Jiménez,True
144449,e8832875,Joao-Pedro,João Pedro Junqueira de Jesus,0,João Pedro,Junqueira de Jesus,592,João Pedro Junqueira de Jesus,True
145792,9319781b,Ben-Johnson,Benjamin Johnson,0,Ben,Johnson,384,Ben Johnson,True
146175,4fb9c88f,Curtis-Jones,Curtis Jones,0,Curtis,Jones,569,Curtis Jones,True
146884,def899bd,Phil-Jones,Philip Anthony Jones,0,Phil,Jones,231,Phil Jones,True
148034,45db685d,Jorginho,Jorge Luiz Frello Filho,0,Jorge Luiz,Frello Filho,118,Jorge Luiz Frello Filho,True
149827,178ae8f8,Diogo-Jota,Diogo Jota,0,Diogo,Jota,410,Diogo Jota,True
150137,fb614c44,James-Justin,James Justin,0,James,Justin,433,James Justin,True
151081,914ab9a1,Christian-Kabasele,Christian Kabasele,0,Christian,Kabasele,354,Christian Kabasele,True
151718,21a66f6a,Harry-Kane,Harry Edward Kane,0,Harry,Kane,338,Harry Kane,True
152031,b9fbae28,NGolo-Kante,N'Golo Kanté,0,N'Golo,Kanté,119,N'Golo Kanté,True
152768,3d50bcdb,Moise-Kean,Moise Kean,0,Moise,Kean,496,Moise Kean,True
153414,c5b7c315,Michael-Keane,Michael Vincent Keane,0,Michael,Keane,143,Michael Keane,True
154588,f31def1e,Lloyd-Kelly,Lloyd Kelly,0,Lloyd,Kelly,64,Lloyd Kelly,True
155382,d7492450,Martin-Kelly,Martin Ronald Kelly,0,Martin,Kelly,128,Martin Kelly,True
156485,d0f72bf1,Max-Kilman,Max Kilman,0,Max,Kilman,408,Max Kilman,True
156590,43458538,Joshua-King,Joshua Christian Kojo King,0,Joshua,King,68,Joshua King,True
157603,5f1d07f6,Timm-Klose,Timm Klose,0,Timm,Klose,272,Timm Klose,True
157883,ecf44e09,Jonathan-Kodjia,Jonathan Kodjia,0,Jonathan,Kodjia,26,Jonathan Kodjia,True
159232,0313a347,Ezri-Konsa,Ezri Konsa Ngoyo,0,Ezri,Konsa Ngoyo,452,Ezri Konsa Ngoyo,True
160055,8d3c902d,Cheikhou-Kouyate,Cheikhou Kouyaté,0,Cheikhou,Kouyaté,139,Cheikhou Kouyaté,True
161588,77cf6852,Emil-Krafth,Emil Henry ­Kristoffer Krafth,0,Emil,Krafth,519,Emil Krafth,True
162273,f23f9d20,Tim-Krul,Timothy Krul,0,Tim,Krul,280,Tim Krul,True
162515,9dbb75ca,Alexandre-Lacazette,Alexandre Lacazette,0,Alexandre,Lacazette,12,Alexandre Lacazette,True
163479,99813635,Adam-Lallana,Adam David Lallana,0,Adam,Lallana,195,Adam Lallana,True
164380,abe66106,Erik-Lamela,Erik Manuel Lamela,0,Erik,Lamela,346,Erik Lamela,True
164634,f4e433d4,Tariq-Lamptey,Tariq Lamptey,0,Tariq,Lamptey,586,Tariq Lamptey,True
165218,fe8e6fa1,Henri-Lansbury,Henri George Lansbury,0,Henri,Lansbury,35,Henri Lansbury,True
166445,26f6dca8,Manuel-Lanzini,Manuel Lanzini,0,Manuel,Lanzini,391,Manuel Lanzini,True
166826,119b9a8e,Aymeric-Laporte,Aymeric Laporte,0,Aymeric,Laporte,202,Aymeric Laporte,True
167562,450ab6fc,Jamaal-Lascelles,Jamaal Lascelles,0,Jamaal,Lascelles,258,Jamaal Lascelles,True
168257,016ff750,Valentino-Lazaro,Valentino Lazaro,0,Valentino,Lazaro,614,Valentino Lazaro,True
168941,9460aaed,Moritz-Leitner,Moritz Leitner,0,Moritz,Leitner,288,Moritz Leitner,True
169559,6eaed4eb,Florian-Lejeune,Florian Gregoire Claude Lejeune,0,Florian,Lejeune,257,Florian Lejeune,True
169984,2ff964a0,Aaron-Lennon,Aaron Justin Lennon,0,Aaron,Lennon,430,Aaron Lennon,True
170509,2628fd2b,Bernd-Leno,Bernd Leno,0,Bernd,Leno,14,Bernd Leno,True
171255,9b5ce51a,Jefferson-Lerma,Jefferson Andrés Lerma Solís,0,Jefferson,Lerma,82,Jefferson Lerma,True
172259,efb9215a,Jamal-Lewis,Jamal Lewis,0,Jamal,Lewis,276,Jamal Lewis,True
172852,f5deef4c,Victor-Lindelof,Victor Jörgen Nilsson Lindelöf,0,Victor,Lindelöf,225,Victor Lindelöf,True
173534,810e3c74,Jesse-Lingard,Jesse Ellis Lingard,0,Jesse,Lingard,241,Jesse Lingard,True
174364,8f62b6ee,Hugo-Lloris,Hugo Lloris,0,Hugo,Lloris,340,Hugo Lloris,True
175045,d7553721,Giovani-Lo-Celso,Giovani Lo Celso,0,Giovani,Lo Celso,523,Giovani Lo Celso,True
175268,6cc47ae1,Jurgen-Locadia,Jürgen Locadia,0,Jürgen,Locadia,45,Jürgen Locadia,True
176003,e97fd090,Ruben-Loftus-Cheek,Ruben Ira Loftus-Cheek,0,Ruben,Loftus-Cheek,115,Ruben Loftus-Cheek,True
176630,5a4280b1,Kevin-Long,Kevin Finbarr Long,0,Kevin,Long,88,Kevin Long,True
177657,9f472354,Shane-Long,Shane Patrick Long,0,Shane,Long,315,Shane Long,True
178240,c0027d2d,Matthew-Longstaff,Matthew Longstaff,0,Matthew,Longstaff,540,Matthew Longstaff,True
178895,a2b105e0,Sean-Longstaff,Sean Longstaff,0,Sean,Longstaff,270,Sean Longstaff,True
179454,1a2935f6,Dejan-Lovren,Dejan Lovren,0,Dejan,Lovren,186,Dejan Lovren,True
179957,9a9c05db,Matthew-Lowton,Matthew John Lowton,0,Matthew,Lowton,85,Matthew Lowton,True
180506,c0e27d1a,David-Luiz,David Luiz Moreira Marinho,0,David,Luiz Moreira Marinho,106,David Luiz Moreira Marinho,True
181214,6f7d826d,Douglas-Luiz,Douglas Luiz Soares de Paulo,0,Douglas Luiz,Soares de Paulo,470,Douglas Luiz Soares de Paulo,True
182285,0df2b165,John-Lundstram,John David Lundstram,0,John,Lundstram,297,John Lundstram,True
182617,83d074ff,Alexis-Mac-Allister,Alexis Mac Allister,0,Alexis,Mac Allister,627,Alexis Mac Allister,True
183425,ee38d9c5,James-Maddison,James Daniel Maddison,0,James,Maddison,171,James Maddison,True
183526,ee38d9c5,James-Maddison,James Daniel Maddison,0,Daniel,James,243,Daniel James,True
184171,d8931174,Harry-Maguire,Jacob Harry Maguire,0,Harry,Maguire,160,Harry Maguire,True
184822,892d5bb1,Riyad-Mahrez,Riyad Mahrez,0,Riyad,Mahrez,217,Riyad Mahrez,True
