,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2018-08-12,Sun,Matchweek 1,Away,L 0–4,West Ham,Liverpool,N,FW,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
1,2018-08-18,Sat,Matchweek 2,Home,L 1–2,West Ham,Bournemouth,Y,FW,66,3,2,0,0,0,1,0,1,0,0,0,0,1,0,Match Report
2,2018-08-25,Sat,Matchweek 3,Away,L 1–3,West Ham,Arsenal,N,FW,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2018-09-01,Sat,Matchweek 4,Home,L 0–1,West Ham,Wolves,N,FW,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2018-10-20,Sat,Matchweek 9,Home,L 0–1,West Ham,Tottenham,N,FW,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
6,2018-10-27,Sat,Matchweek 10,Away,D 1–1,West Ham,Leicester City,Y,FW,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2018-11-03,Sat,Matchweek 11,Home,W 4–2,West Ham,Burnley,N,FW,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
8,2018-11-10,Sat,Matchweek 12,Away,D 1–1,West Ham,Huddersfield,N,FW,45,3,0,0,1,2,0,0,0,0,0,0,0,0,0,Match Report
9,2018-11-24,Sat,Matchweek 13,Home,L 0–4,West Ham,Manchester City,N,FW,36,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2018-12-01,Sat,Matchweek 14,Away,W 3–0,West Ham,Newcastle Utd,Y,FW,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2018-12-04,Tue,Matchweek 15,Home,W 3–1,West Ham,Cardiff City,Y,FW,63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
12,2018-12-08,Sat,Matchweek 16,Home,W 3–2,West Ham,Crystal Palace,Y,FW,74,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
13,2018-12-15,Sat,Matchweek 17,Away,W 2–0,West Ham,Fulham,Y,FW,72,1,1,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
14,2018-12-22,Sat,Matchweek 18,Home,L 0–2,West Ham,Watford,Y,FW,74,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
16,2019-01-19,Sat,Matchweek 23,Away,L 0–2,West Ham,Bournemouth,N,FW,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
17,2019-01-29,Tue,Matchweek 24,Away,L 0–3,West Ham,Wolves,N,FW,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
18,2019-02-04,Mon,Matchweek 25,Home,D 1–1,West Ham,Liverpool,Y,FW,78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
19,2019-02-09,Sat,Matchweek 26,Away,D 1–1,West Ham,Crystal Palace,Y,FW,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
20,2019-02-22,Fri,Matchweek 27,Home,W 3–1,West Ham,Fulham,Y,FW,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
21,2019-02-27,Wed,Matchweek 28,Away,L 0–1,West Ham,Manchester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
22,2019-03-02,Sat,Matchweek 29,Home,W 2–0,West Ham,Newcastle Utd,Y,FW,69,1,0,0,0,0,1,0,1,0,0,0,0,1,0,Match Report
23,2019-03-09,Sat,Matchweek 30,Away,L 0–2,West Ham,Cardiff City,Y,FW,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
24,2019-03-16,Sat,Matchweek 31,Home,W 4–3,West Ham,Huddersfield,N,FW,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
25,2019-03-30,Sat,Matchweek 32,Home,L 0–2,West Ham,Everton,N,FW,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
26,2019-04-08,Mon,Matchweek 33,Away,L 0–2,West Ham,Chelsea,Y,FW,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
27,2019-04-13,Sat,Matchweek 34,Away,L 1–2,West Ham,Manchester Utd,Y,FW,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
29,2019-04-27,Sat,Matchweek 36,Away,W 1–0,West Ham,Tottenham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
30,2019-05-04,Sat,Matchweek 37,Home,W 3–0,West Ham,Southampton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
31,2019-05-12,Sun,Matchweek 38,Away,W 4–1,West Ham,Watford,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
