,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2018-08-12,Sun,Matchweek 1,Away,L 0–4,West Ham,Liverpool,Y,CB,90,34,37,91.9,528,267,16,16,100.0,15,17,88.2,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Match Report
1,2018-08-18,Sat,Matchweek 2,Home,L 1–2,West Ham,Bournemouth,Y,CB,90,43,54,79.6,845,396,11,11,100.0,27,33,81.8,5,6,83.3,0,0.0,0.0,0,3,0,0,2,Match Report
2,2018-08-25,Sat,Matchweek 3,Away,L 1–3,West Ham,Arsenal,Y,CB,90,16,22,72.7,323,120,4,5,80.0,9,11,81.8,2,5,40.0,0,0.0,0.0,0,1,0,0,1,Match Report
3,2018-09-01,Sat,Matchweek 4,Home,L 0–1,West Ham,Wolves,Y,CB,90,41,49,83.7,699,371,21,24,87.5,15,19,78.9,4,5,80.0,0,0.0,0.0,0,0,0,0,4,Match Report
4,2018-09-16,Sun,Matchweek 5,Away,W 3–1,West Ham,Everton,Y,CB,90,20,27,74.1,384,132,9,9,100.0,7,9,77.8,3,8,37.5,0,0.0,0.0,0,0,0,0,0,Match Report
5,2018-09-23,Sun,Matchweek 6,Home,D 0–0,West Ham,Chelsea,Y,CB,90,20,27,74.1,387,163,8,8,100.0,10,14,71.4,2,5,40.0,0,0.0,0.0,1,0,0,0,0,Match Report
6,2018-09-29,Sat,Matchweek 7,Home,W 3–1,West Ham,Manchester Utd,Y,CB,90,26,30,86.7,491,250,9,9,100.0,14,14,100.0,2,6,33.3,0,0.0,0.0,0,1,0,0,2,Match Report
7,2018-10-05,Fri,Matchweek 8,Away,L 0–1,West Ham,Brighton,Y,CB,90,47,52,90.4,865,350,20,21,95.2,23,23,100.0,4,8,50.0,0,0.1,0.0,1,5,0,0,2,Match Report
8,2018-10-20,Sat,Matchweek 9,Home,L 0–1,West Ham,Tottenham,Y,CB,90,39,47,83.0,760,254,15,17,88.2,21,24,87.5,3,4,75.0,0,0.0,0.0,1,3,0,0,2,Match Report
9,2018-10-27,Sat,Matchweek 10,Away,D 1–1,West Ham,Leicester City,Y,CB,90,29,39,74.4,617,343,9,12,75.0,14,17,82.4,6,10,60.0,0,0.0,0.0,0,3,0,0,2,Match Report
10,2018-11-03,Sat,Matchweek 11,Home,W 4–2,West Ham,Burnley,Y,CB,90,42,56,75.0,750,388,16,18,88.9,21,25,84.0,4,11,36.4,0,0.0,0.0,0,3,0,0,7,Match Report
11,2018-11-10,Sat,Matchweek 12,Away,D 1–1,West Ham,Huddersfield,Y,CB,90,49,58,84.5,936,407,19,20,95.0,23,24,95.8,5,10,50.0,0,0.0,0.0,0,1,0,0,2,Match Report
12,2018-11-24,Sat,Matchweek 13,Home,L 0–4,West Ham,Manchester City,Y,CB,90,31,40,77.5,764,250,4,6,66.7,18,21,85.7,8,10,80.0,0,0.0,0.0,0,2,0,0,2,Match Report
13,2018-12-01,Sat,Matchweek 14,Away,W 3–0,West Ham,Newcastle Utd,Y,CB,90,16,25,64.0,240,151,9,11,81.8,6,11,54.5,1,2,50.0,0,0.0,0.0,0,1,0,0,3,Match Report
14,2018-12-04,Tue,Matchweek 15,Home,W 3–1,West Ham,Cardiff City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
15,2018-12-08,Sat,Matchweek 16,Home,W 3–2,West Ham,Crystal Palace,Y,CB,90,29,37,78.4,705,240,8,10,80.0,15,17,88.2,6,9,66.7,0,0.0,0.0,0,2,0,0,5,Match Report
16,2018-12-15,Sat,Matchweek 17,Away,W 2–0,West Ham,Fulham,Y,CB,90,18,25,72.0,347,142,6,7,85.7,12,14,85.7,0,4,0.0,0,0.0,0.0,0,0,0,0,1,Match Report
17,2018-12-22,Sat,Matchweek 18,Home,L 0–2,West Ham,Watford,Y,CB,33,6,11,54.5,147,54,1,2,50.0,4,6,66.7,1,2,50.0,0,0.0,0.0,0,0,0,0,0,Match Report
19,2019-03-09,Sat,Matchweek 30,Away,L 0–2,West Ham,Cardiff City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
