,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2018-08-12,Sun,Matchweek 1,Away,W 2–0,Manchester City,Arsenal,Y*,DM,90.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
1,2018-08-19,Sun,Matchweek 2,Home,W 6–1,Manchester City,Huddersfield,Y,"DM,CM",90.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
2,2018-08-25,Sat,Matchweek 3,Away,D 1–1,Manchester City,Wolves,Y,"CM,DM",90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
3,2018-09-01,Sat,Matchweek 4,Home,W 2–1,Manchester City,Newcastle Utd,Y,"DM,CM",90.0,6.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
4,2018-09-15,Sat,Matchweek 5,Home,W 3–0,Manchester City,Fulham,Y,"CM,RB",90.0,9.0,6.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,Match Report
5,2018-09-22,Sat,Matchweek 6,Away,W 5–0,Manchester City,Cardiff City,Y*,CM,73.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
6,2018-09-29,Sat,Matchweek 7,Home,W 2–0,Manchester City,Brighton,Y,CM,90.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
7,2018-10-07,Sun,Matchweek 8,Away,D 0–0,Manchester City,Liverpool,Y,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
8,2018-10-20,Sat,Matchweek 9,Home,W 5–0,Manchester City,Burnley,Y,CM,90.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report
9,2018-10-29,Mon,Matchweek 10,Away,W 1–0,Manchester City,Tottenham,Y,CM,90.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
10,2018-11-04,Sun,Matchweek 11,Home,W 6–1,Manchester City,Southampton,Y,CM,78.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Match Report
11,2018-11-11,Sun,Matchweek 12,Home,W 3–1,Manchester City,Manchester Utd,Y,CM,90.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
12,2018-11-24,Sat,Matchweek 13,Away,W 4–0,Manchester City,West Ham,Y,CM,90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Match Report
13,2018-12-01,Sat,Matchweek 14,Home,W 3–1,Manchester City,Bournemouth,Y*,CM,90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
14,2018-12-04,Tue,Matchweek 15,Away,W 2–1,Manchester City,Watford,Y,CM,90.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
15,2018-12-08,Sat,Matchweek 16,Away,L 0–2,Manchester City,Chelsea,Y,CM,90.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
16,2018-12-15,Sat,Matchweek 17,Home,W 3–1,Manchester City,Everton,Y*,CM,90.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Match Report
18,2018-12-30,Sun,Matchweek 20,Away,W 3–1,Manchester City,Southampton,Y,CM,85.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
19,2019-01-03,Thu,Matchweek 21,Home,W 2–1,Manchester City,Liverpool,Y,"CM,DM",90.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Match Report
20,2019-01-14,Mon,Matchweek 22,Home,W 3–0,Manchester City,Wolves,Y,CM,90.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
21,2019-01-20,Sun,Matchweek 23,Away,W 3–0,Manchester City,Huddersfield,Y*,CM,58.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
22,2019-01-29,Tue,Matchweek 24,Away,L 1–2,Manchester City,Newcastle Utd,Y,"CM,DM",90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
23,2019-02-03,Sun,Matchweek 25,Home,W 3–1,Manchester City,Arsenal,Y,CB,90.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
24,2019-02-06,Wed,Matchweek 27,Away,W 2–0,Manchester City,Everton,Y,"CM,DM",90.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Match Report
25,2019-02-10,Sun,Matchweek 26,Home,W 6–0,Manchester City,Chelsea,Y*,CM,74.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Match Report
27,2019-03-30,Sat,Matchweek 32,Away,W 2–0,Manchester City,Fulham,N,CM,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
28,2019-04-03,Wed,Matchweek 33,Home,W 2–0,Manchester City,Cardiff City,Y*,CM,90.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
30,2019-04-20,Sat,Matchweek 35,Home,W 1–0,Manchester City,Tottenham,N,CM,53.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
31,2019-04-24,Wed,Matchweek 31,Away,W 2–0,Manchester City,Manchester Utd,Y,CM,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
