,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
1,2018-08-19,Sun,Matchweek 2,Away,L 2–3,Manchester Utd,Brighton,Y,RB,90,0,0,0,0,0,0,0,0,90,2,0,3,0.0,0.0,0.1,1,0,57,77,74.0,7,47,3,1,1,0,1,0,0,0,0,0,0,0,0,0,960,376,28,90.3,21,28,75.0,6,11,54.5,0.1,1,2,0,0
4,2018-09-15,Sat,Matchweek 5,Away,W 2–1,Manchester Utd,Watford,Y,LB,90,0,0,0,0,0,0,0,0,81,0,2,0,0.0,0.0,0.1,6,2,52,74,70.3,7,38,2,2,1,3,3,0,0,0,0,2,0,0,0,0,1022,571,21,95.5,22,30,73.3,9,16,56.3,0.1,3,4,1,0
6,2018-09-29,Sat,Matchweek 7,Away,L 1–3,Manchester Utd,West Ham,Y*,RB,90,0,0,0,0,0,0,1,0,76,0,1,2,0.0,0.0,0.3,3,0,43,65,66.2,5,33,4,5,1,3,0,0,0,0,0,0,0,0,0,0,634,250,25,92.6,14,20,70.0,3,11,27.3,0.2,3,2,4,2
7,2018-10-06,Sat,Matchweek 8,Home,W 3–2,Manchester Utd,Newcastle Utd,Y*,RB,90,0,1,0,0,0,0,0,0,94,2,2,0,0.0,0.0,0.4,6,2,52,82,63.4,4,42,6,0,0,2,4,0,0,0,2,0,0,0,0,0,944,364,24,88.9,17,23,73.9,8,20,40.0,0.2,2,4,2,2
8,2018-10-20,Sat,Matchweek 9,Away,D 2–2,Manchester Utd,Chelsea,Y*,RB,90,0,0,0,0,1,0,1,0,56,4,6,0,0.0,0.0,0.0,2,1,29,42,69.0,2,17,1,0,0,0,1,0,0,0,0,0,0,1,0,0,554,252,11,100.0,11,13,84.6,5,14,35.7,0.0,0,1,0,0
9,2018-10-28,Sun,Matchweek 10,Home,W 2–1,Manchester Utd,Everton,Y*,RB,90,0,0,0,0,0,0,0,0,66,2,2,0,0.0,0.0,0.0,1,0,34,59,57.6,4,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,689,291,15,83.3,13,22,59.1,5,12,41.7,0.0,0,4,1,0
10,2018-11-03,Sat,Matchweek 11,Away,W 2–1,Manchester Utd,Bournemouth,Y*,RB,90,0,0,0,0,1,0,1,0,64,0,1,2,0.1,0.1,0.0,5,1,42,55,76.4,4,23,3,1,1,2,1,0,1,0,1,0,0,0,0,0,751,366,19,90.5,17,24,70.8,4,6,66.7,0.0,0,1,2,0
11,2018-11-11,Sun,Matchweek 12,Away,L 1–3,Manchester Utd,Manchester City,Y*,RB,90,0,0,0,0,0,0,0,0,54,2,1,2,0.0,0.0,0.0,1,0,31,44,70.5,0,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,609,311,13,100.0,11,15,73.3,7,14,50.0,0.0,0,0,0,0
12,2018-11-24,Sat,Matchweek 13,Home,D 0–0,Manchester Utd,Crystal Palace,Y*,LB,90,0,0,0,0,1,1,1,0,105,3,1,1,0.0,0.0,0.0,2,0,68,94,72.3,17,69,5,2,1,1,1,0,0,0,0,0,0,0,0,0,1206,405,38,86.4,22,30,73.3,7,15,46.7,0.1,0,8,1,0
13,2018-12-01,Sat,Matchweek 14,Away,D 2–2,Manchester Utd,Southampton,Y*,"RB,LB",90,0,0,0,0,1,0,1,0,80,1,3,1,0.0,0.0,0.2,3,0,49,72,68.1,2,34,2,0,0,2,1,0,0,0,0,0,0,0,0,0,698,279,33,94.3,11,22,50.0,4,10,40.0,0.4,2,4,3,3
14,2018-12-08,Sat,Matchweek 16,Home,W 4–1,Manchester Utd,Fulham,Y*,LB,90,1,1,0,0,3,1,0,0,109,0,4,1,0.1,0.1,0.1,3,2,78,97,80.4,12,67,5,2,2,2,0,1,0,0,1,0,1,0,0,0,1116,497,50,89.3,22,26,84.6,5,11,45.5,0.0,2,4,0,0
15,2018-12-16,Sun,Matchweek 17,Away,L 1–3,Manchester Utd,Liverpool,Y*,LB,90,0,0,0,0,0,0,0,0,72,4,4,4,0.0,0.0,0.0,1,0,38,56,67.9,4,28,3,2,1,0,1,0,0,0,0,0,0,0,0,0,635,340,24,88.9,8,16,50.0,6,12,50.0,0.0,1,3,0,0
16,2018-12-22,Sat,Matchweek 18,Away,W 5–1,Manchester Utd,Cardiff City,Y*,RB,90,0,0,0,0,0,0,0,0,53,1,0,0,0.0,0.0,0.1,2,0,33,48,68.8,3,19,2,1,0,0,2,0,0,0,0,0,0,0,0,0,503,211,12,85.7,13,19,68.4,3,8,37.5,0.2,2,0,0,0
