,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2018-08-10,Fri,Matchweek 1,Home,W 2–1,Manchester Utd,Leicester City,Y,"LW,LM",90,24,41,58.5,338,126,17,21,81.0,2,5,40.0,3,5,60.0,0,0.5,0.2,4,1,0,0,1,Match Report
2,2018-08-27,Mon,Matchweek 3,Home,L 0–3,Manchester Utd,Tottenham,N,LW,36,8,14,57.1,143,50,5,7,71.4,1,4,25.0,2,3,66.7,0,0.0,0.0,0,2,0,0,3,Match Report
3,2018-09-02,Sun,Matchweek 4,Away,W 2–0,Manchester Utd,Burnley,Y,LW,60,31,42,73.8,498,130,17,20,85.0,8,10,80.0,4,9,44.4,1,0.8,0.5,4,1,6,1,8,Match Report
4,2018-09-15,Sat,Matchweek 5,Away,W 2–1,Manchester Utd,Watford,Y,LW,83,26,34,76.5,439,160,15,17,88.2,8,9,88.9,3,5,60.0,0,0.0,0.2,1,3,2,0,4,Match Report
5,2018-09-22,Sat,Matchweek 6,Home,D 1–1,Manchester Utd,Wolves,Y,LW,62,23,36,63.9,321,115,12,18,66.7,10,15,66.7,0,2,0.0,0,0.1,0.1,2,2,2,0,5,Match Report
7,2018-10-06,Sat,Matchweek 8,Home,W 3–2,Manchester Utd,Newcastle Utd,N,RW,24,14,18,77.8,240,62,7,7,100.0,5,7,71.4,1,2,50.0,0,0.1,0.1,1,5,1,1,4,Match Report
8,2018-10-20,Sat,Matchweek 9,Away,D 2–2,Manchester Utd,Chelsea,N,LM,6,4,6,66.7,61,35,3,3,100.0,0,1,0.0,1,1,100.0,0,0.0,0.0,0,0,1,0,1,Match Report
9,2018-10-28,Sun,Matchweek 10,Home,W 2–1,Manchester Utd,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
10,2018-11-03,Sat,Matchweek 11,Away,W 2–1,Manchester Utd,Bournemouth,Y,"FW,RW",77,18,25,72.0,194,77,10,12,83.3,4,7,57.1,0,1,0.0,1,0.4,0.2,2,2,2,0,4,Match Report
12,2018-11-24,Sat,Matchweek 13,Home,D 0–0,Manchester Utd,Crystal Palace,N,AM,23,14,22,63.6,266,89,8,9,88.9,4,8,50.0,2,4,50.0,0,0.1,0.1,1,4,2,0,3,Match Report
14,2019-01-02,Wed,Matchweek 21,Away,W 2–0,Manchester Utd,Newcastle Utd,N,LW,28,9,10,90.0,188,61,5,5,100.0,1,2,50.0,3,3,100.0,1,0.5,0.1,2,1,1,0,2,Match Report
