,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
1,2018-08-26,Sun,Matchweek 3,Home,L 1–2,Newcastle Utd,Chelsea,Y,CB,90,0,0,0,0,0,0,1,0,27,1,1,1,0.0,0.0,0.1,2,0,7,16,43.8,2,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,236,149,1,25.0,3,3,100.0,3,5,60.0,0.1,1,3,1,1
2,2018-09-01,Sat,Matchweek 4,Away,L 1–2,Newcastle Utd,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,27,1,0,3,0.0,0.0,0.0,0,0,11,18,61.1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,122,2,66.7,4,8,50.0,5,6,83.3,0.0,0,2,0,0
3,2018-09-15,Sat,Matchweek 5,Home,L 1–2,Newcastle Utd,Arsenal,Y,CB,90,0,1,0,0,1,0,0,0,51,1,3,2,0.0,0.0,0.2,1,1,24,37,64.9,6,15,1,0,0,1,0,0,0,0,1,0,0,0,0,0,537,323,6,75.0,13,16,81.3,5,12,41.7,0.1,1,2,2,1
4,2018-09-22,Sat,Matchweek 6,Away,D 0–0,Newcastle Utd,Crystal Palace,Y,CB,90,0,0,0,0,0,0,0,0,51,2,4,0,0.0,0.0,0.0,1,0,21,32,65.6,3,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,455,206,8,88.9,11,13,84.6,2,10,20.0,0.0,0,1,0,0
5,2018-10-06,Sat,Matchweek 8,Away,L 2–3,Newcastle Utd,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,21,0,2,1,0.0,0.0,0.0,0,0,5,10,50.0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,45,2,100.0,3,5,60.0,0,3,0.0,0.0,0,0,0,0
6,2018-10-20,Sat,Matchweek 9,Home,L 0–1,Newcastle Utd,Brighton,Y,CB,90,0,0,0,0,1,0,0,0,70,0,2,2,0.1,0.1,0.0,1,0,55,59,93.2,6,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1128,381,17,94.4,29,29,100.0,9,12,75.0,0.0,0,6,0,0
7,2018-10-27,Sat,Matchweek 10,Away,D 0–0,Newcastle Utd,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,62,2,0,1,0.0,0.0,0.1,0,0,34,43,79.1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,142,7,70.0,23,25,92.0,3,6,50.0,0.0,1,0,0,0
8,2018-11-03,Sat,Matchweek 11,Home,W 1–0,Newcastle Utd,Watford,Y,CB,90,0,0,0,0,0,0,0,0,40,2,1,1,0.0,0.0,0.0,0,0,25,28,89.3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,124,4,100.0,15,17,88.2,6,7,85.7,0.0,0,0,0,0
9,2018-11-10,Sat,Matchweek 12,Home,W 2–1,Newcastle Utd,Bournemouth,Y,CB,90,0,0,0,0,0,0,0,0,39,1,3,2,0.0,0.0,0.0,1,0,18,24,75.0,3,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,522,202,1,50.0,9,10,90.0,8,12,66.7,0.0,0,3,0,0
10,2018-11-26,Mon,Matchweek 13,Away,W 2–1,Newcastle Utd,Burnley,Y,CB,90,0,0,0,0,1,0,0,0,81,0,2,0,0.0,0.0,0.0,0,0,59,67,88.1,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,603,21,87.5,26,28,92.9,12,14,85.7,0.0,0,2,0,0
11,2018-12-01,Sat,Matchweek 14,Home,L 0–3,Newcastle Utd,West Ham,Y*,CB,90,0,0,0,0,0,0,0,0,66,1,1,2,0.0,0.0,0.0,0,0,53,62,85.5,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,362,24,92.3,20,21,95.2,5,11,45.5,0.0,0,1,0,0
12,2018-12-05,Wed,Matchweek 15,Away,D 1–1,Newcastle Utd,Everton,Y,CB,90,0,0,0,0,0,0,1,0,38,0,2,1,0.0,0.0,0.0,2,1,13,23,56.5,2,9,0,0,0,2,0,0,0,0,1,0,0,0,0,0,339,133,5,100.0,4,6,66.7,4,12,33.3,0.0,0,2,0,0
13,2018-12-09,Sun,Matchweek 16,Home,L 1–2,Newcastle Utd,Wolves,Y,CB,45,0,0,0,0,1,1,0,0,48,0,1,0,0.0,0.0,0.0,0,0,33,41,80.5,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,226,8,100.0,18,21,85.7,6,10,60.0,0.0,0,2,0,0
15,2018-12-26,Wed,Matchweek 19,Away,L 0–4,Newcastle Utd,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,27,2,2,1,0.0,0.0,0.0,0,0,11,20,55.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,215,2,100.0,5,7,71.4,4,10,40.0,0.0,0,2,0,0
16,2018-12-29,Sat,Matchweek 20,Away,D 1–1,Newcastle Utd,Watford,Y,CB,45,0,0,0,0,0,0,0,0,23,1,0,1,0.0,0.0,0.0,1,0,12,17,70.6,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,311,97,4,80.0,4,4,100.0,4,8,50.0,0.0,1,0,0,0
21,2019-03-16,Sat,Matchweek 31,Away,D 2–2,Newcastle Utd,Bournemouth,Y,CB,90,0,0,0,0,0,0,0,0,54,0,1,0,0.0,0.0,0.0,0,0,35,47,74.5,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,266,6,100.0,14,17,82.4,15,24,62.5,0.0,0,2,0,0
25,2019-04-20,Sat,Matchweek 35,Home,W 3–1,Newcastle Utd,Southampton,N,CB,22,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.1,1,0,4,8,50.0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63,48,3,60.0,1,1,100.0,0,1,0.0,0.2,1,0,0,0
26,2019-04-27,Sat,Matchweek 36,Away,D 1–1,Newcastle Utd,Brighton,Y,CB,90,0,0,0,0,0,0,0,0,60,1,0,0,0.0,0.0,0.0,1,0,50,52,96.2,0,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1020,291,12,100.0,30,31,96.8,7,8,87.5,0.0,0,0,0,0
