,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2018-08-12,Sun,Matchweek 1,Home,L 0–2,Arsenal,Manchester City,Y,LB,34,0,0,0,0,0,0,0,0,22,1,0,0,0.0,0.0,0.1,1,0,13,16,81.3,0,10,1,2,2,1,0,0,0,0,0,0,0,0,0,0,257,119,9,81.8,2,2,100.0,2,3,66.7,0.0,1,1,0,0
6,2018-12-16,Sun,Matchweek 17,Away,L 2–3,Arsenal,Southampton,N,RB,17,0,0,0,0,0,0,0,0,21,2,1,1,0.0,0.0,0.0,1,0,11,15,73.3,3,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,196,49,4,80.0,6,7,85.7,1,1,100.0,0.0,0,0,0,0
7,2018-12-22,Sat,Matchweek 18,Home,W 3–1,Arsenal,Burnley,Y,"WB,RB",90,0,0,0,0,2,2,0,0,71,2,0,4,0.1,0.1,0.0,1,0,53,58,91.4,7,32,1,2,2,0,0,0,0,0,0,0,0,0,0,0,902,252,21,91.3,26,26,100.0,5,5,100.0,0.0,0,4,0,0
8,2018-12-26,Wed,Matchweek 19,Away,D 1–1,Arsenal,Brighton,N,WB,21,0,0,0,0,0,0,0,0,19,1,1,1,0.0,0.0,0.0,0,0,8,11,72.7,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,120,16,5,71.4,2,3,66.7,1,1,100.0,0.0,0,0,0,0
9,2018-12-29,Sat,Matchweek 20,Away,L 1–5,Arsenal,Liverpool,Y,"RW,LB",90,1,0,0,0,2,1,0,0,49,2,0,1,0.7,0.7,0.0,1,0,27,38,71.1,3,23,3,1,0,1,0,0,0,0,0,0,0,0,0,0,368,82,19,82.6,6,9,66.7,2,5,40.0,0.0,1,1,1,1
10,2019-01-01,Tue,Matchweek 21,Home,W 4–1,Arsenal,Fulham,Y,"RB,WB",90,0,0,0,0,0,0,0,0,74,1,0,1,0.0,0.0,0.0,0,0,58,68,85.3,6,29,3,4,3,0,0,0,0,0,0,0,0,0,0,0,905,340,33,89.2,19,21,90.5,5,7,71.4,0.0,0,1,1,0
11,2019-01-12,Sat,Matchweek 22,Away,L 0–1,Arsenal,West Ham,Y,"WB,RB",68,0,0,0,0,0,0,0,0,36,1,3,1,0.0,0.0,0.0,3,0,20,27,74.1,1,17,1,3,2,3,0,0,0,0,0,0,0,0,0,0,284,69,11,100.0,8,10,80.0,0,2,0.0,0.0,0,2,1,0
12,2019-02-09,Sat,Matchweek 26,Away,W 2–1,Arsenal,Huddersfield,Y,RM,90,0,1,0,0,0,0,1,0,86,6,2,2,0.0,0.0,0.7,4,1,44,65,67.7,5,45,4,8,5,4,0,0,0,0,1,0,0,0,0,0,664,196,22,81.5,17,24,70.8,2,5,40.0,0.6,3,1,2,0
14,2019-03-10,Sun,Matchweek 30,Home,W 2–0,Arsenal,Manchester Utd,Y,"WB,RB,RM",90,0,0,0,0,0,0,0,0,57,4,4,1,0.0,0.0,0.1,3,1,32,41,78.0,4,22,1,3,1,3,0,0,0,0,1,0,0,0,0,0,457,217,19,90.5,12,14,85.7,1,5,20.0,0.1,1,0,2,0
15,2019-04-01,Mon,Matchweek 32,Home,W 2–0,Arsenal,Newcastle Utd,Y,WB,90,0,0,0,0,0,0,0,0,53,2,1,1,0.0,0.0,0.0,1,0,38,46,82.6,7,28,3,2,0,1,0,0,0,0,0,0,0,0,0,0,598,210,22,100.0,13,16,81.3,2,5,40.0,0.0,0,1,4,0
