,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
1,2018-08-19,Sun,Matchweek 2,Home,W 6–1,Manchester City,Huddersfield,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
2,2018-08-25,Sat,Matchweek 3,Away,D 1–1,Manchester City,Wolves,Y,"LW,RW,RM",84,22,26,84.6,250,75,12,12,100.0,3,3,100.0,2,2,100.0,0,0.1,0.1,1,2,3,0,4,Match Report
3,2018-09-01,Sat,Matchweek 4,Home,W 2–1,Manchester City,Newcastle Utd,Y,"LM,LW",90,54,66,81.8,608,134,33,40,82.5,10,14,71.4,2,3,66.7,0,0.1,0.1,2,1,2,0,6,Match Report
4,2018-09-15,Sat,Matchweek 5,Home,W 3–0,Manchester City,Fulham,Y,RW,73,31,40,77.5,406,91,19,21,90.5,8,11,72.7,1,3,33.3,0,0.4,0.2,3,0,2,1,1,Match Report
5,2018-09-22,Sat,Matchweek 6,Away,W 5–0,Manchester City,Cardiff City,Y,"RW,FW",90,48,54,88.9,550,79,32,34,94.1,11,14,78.6,0,1,0.0,1,0.2,0.4,3,0,1,0,3,Match Report
6,2018-09-29,Sat,Matchweek 7,Home,W 2–0,Manchester City,Brighton,Y,"RW,LW",90,75,82,91.5,821,154,59,59,100.0,10,12,83.3,0,4,0.0,1,0.5,0.6,4,1,6,1,6,Match Report
7,2018-10-07,Sun,Matchweek 8,Away,D 0–0,Manchester City,Liverpool,Y,LW,75,24,28,85.7,193,55,14,14,100.0,3,4,75.0,0,2,0.0,0,0.1,0.1,1,0,1,0,1,Match Report
8,2018-10-20,Sat,Matchweek 9,Home,W 5–0,Manchester City,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
9,2018-10-29,Mon,Matchweek 10,Away,W 1–0,Manchester City,Tottenham,Y,LW,90,29,38,76.3,365,112,19,22,86.4,8,11,72.7,1,2,50.0,1,0.6,0.4,3,1,1,0,3,Match Report
10,2018-11-04,Sun,Matchweek 11,Home,W 6–1,Manchester City,Southampton,Y,RW,90,37,49,75.5,366,71,26,32,81.3,7,10,70.0,0,1,0.0,2,1.0,1.1,3,0,1,0,1,Match Report
11,2018-11-11,Sun,Matchweek 12,Home,W 3–1,Manchester City,Manchester Utd,Y,"LW,FW,RW",90,41,50,82.0,482,84,24,27,88.9,6,8,75.0,3,3,100.0,0,0.1,0.2,2,3,2,1,2,Match Report
12,2018-11-24,Sat,Matchweek 13,Away,W 4–0,Manchester City,West Ham,Y,RW,73,33,40,82.5,407,76,20,21,95.2,9,9,100.0,0,1,0.0,1,0.9,0.3,2,1,0,0,2,Match Report
13,2018-12-01,Sat,Matchweek 14,Home,W 3–1,Manchester City,Bournemouth,Y,"RW,FW",90,27,36,75.0,312,58,18,22,81.8,6,7,85.7,0,3,0.0,0,0.1,0.0,2,1,1,0,3,Match Report
