,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2018-08-10,Fri,Matchweek 1,Away,L 1–2,Leicester City,Manchester Utd,N,RW,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
1,2018-08-18,Sat,Matchweek 2,Home,W 2–0,Leicester City,Wolves,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
2,2018-08-25,Sat,Matchweek 3,Away,W 2–1,Leicester City,Southampton,N,AM,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2018-09-01,Sat,Matchweek 4,Home,L 1–2,Leicester City,Liverpool,Y,"RW,LW",90,4,3,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
4,2018-09-15,Sat,Matchweek 5,Away,L 2–4,Leicester City,Bournemouth,Y,RW,60,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2018-09-22,Sat,Matchweek 6,Home,W 3–1,Leicester City,Huddersfield,Y,RW,45,2,1,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
6,2018-09-29,Sat,Matchweek 7,Away,W 2–0,Leicester City,Newcastle Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
7,2018-10-06,Sat,Matchweek 8,Home,L 1–2,Leicester City,Everton,N,"WB,LW",11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
8,2018-10-22,Mon,Matchweek 9,Away,L 1–3,Leicester City,Arsenal,N,RM,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
9,2018-10-27,Sat,Matchweek 10,Home,D 1–1,Leicester City,West Ham,Y,RW,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
