,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2018-08-26,Sun,Matchweek 3,Home,W 4–2,Fulham,Burnley,Y,CB,90,0,0,0,0,0,0,0,0,60,0,0,2,0.0,0.0,0.0,0,0,48,54,88.9,3,24,0,0,0,Match Report
1,2018-09-01,Sat,Matchweek 4,Away,D 2–2,Fulham,Brighton,Y,CB,90,0,0,0,0,0,0,0,0,76,0,1,1,0.0,0.0,0.0,2,0,58,65,89.2,4,40,3,1,1,Match Report
2,2018-09-15,Sat,Matchweek 5,Away,L 0–3,Fulham,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,53,1,2,5,0.0,0.0,0.0,0,0,36,42,85.7,0,28,0,0,0,Match Report
3,2018-09-22,Sat,Matchweek 6,Home,D 1–1,Fulham,Watford,N,CB,45,0,0,0,0,0,0,0,0,36,0,1,1,0.0,0.0,0.0,0,0,24,27,88.9,3,12,2,0,0,Match Report
4,2018-09-29,Sat,Matchweek 7,Away,L 0–3,Fulham,Everton,Y,CB,90,0,0,0,0,0,0,1,0,57,2,1,2,0.0,0.0,0.0,0,0,40,44,90.9,3,25,0,0,0,Match Report
5,2018-10-07,Sun,Matchweek 8,Home,L 1–5,Fulham,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,71,3,2,1,0.0,0.0,0.0,1,0,46,61,75.4,7,27,1,2,1,Match Report
6,2018-10-20,Sat,Matchweek 9,Away,L 2–4,Fulham,Cardiff City,Y,"RB,CB",90,0,0,0,0,1,0,0,0,82,1,1,3,0.0,0.0,0.0,2,0,50,66,75.8,4,35,1,0,0,Match Report
7,2018-10-27,Sat,Matchweek 10,Home,L 0–3,Fulham,Bournemouth,Y,CB,90,0,0,0,0,1,0,0,0,86,0,4,0,0.1,0.1,0.0,5,0,61,69,88.4,5,38,0,1,0,Match Report
8,2018-11-05,Mon,Matchweek 11,Away,L 0–1,Fulham,Huddersfield,Y,CB,90,0,0,0,0,0,0,0,0,47,2,1,2,0.0,0.0,0.1,2,0,33,38,86.8,2,21,0,2,2,Match Report
9,2018-11-11,Sun,Matchweek 12,Away,L 0–2,Fulham,Liverpool,Y,CB,90,0,0,0,0,1,0,0,0,38,1,2,0,0.0,0.0,0.0,0,0,14,21,66.7,1,16,1,1,1,Match Report
10,2018-11-24,Sat,Matchweek 13,Home,W 3–2,Fulham,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,46,1,0,1,0.0,0.0,0.1,1,0,33,38,86.8,2,14,0,0,0,Match Report
11,2018-12-02,Sun,Matchweek 14,Away,L 0–2,Fulham,Chelsea,Y,CB,90,0,0,0,0,0,0,1,0,42,1,1,3,0.0,0.0,0.0,0,0,25,32,78.1,1,19,0,0,0,Match Report
12,2018-12-05,Wed,Matchweek 15,Home,D 1–1,Fulham,Leicester City,Y,"CB,RB",90,0,0,0,0,2,0,0,0,38,0,2,0,0.2,0.2,0.1,2,0,19,30,63.3,3,10,0,2,2,Match Report
13,2018-12-08,Sat,Matchweek 16,Away,L 1–4,Fulham,Manchester Utd,Y,RB,90,0,0,0,0,0,0,0,0,65,8,0,0,0.0,0.0,0.0,0,0,31,47,66.0,2,12,1,2,1,Match Report
14,2018-12-15,Sat,Matchweek 17,Home,L 0–2,Fulham,West Ham,Y,"CB,RB",90,0,0,0,0,0,0,0,0,87,0,0,1,0.0,0.0,0.2,3,0,57,76,75.0,7,41,5,3,2,Match Report
15,2018-12-22,Sat,Matchweek 18,Away,D 0–0,Fulham,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,64,0,0,1,0.0,0.0,0.0,0,0,41,52,78.8,1,20,1,0,0,Match Report
16,2018-12-26,Wed,Matchweek 19,Home,D 1–1,Fulham,Wolves,Y,CB,90,0,0,0,0,0,0,0,0,34,3,2,0,0.0,0.0,0.0,0,0,14,18,77.8,0,11,1,0,0,Match Report
17,2018-12-29,Sat,Matchweek 20,Home,W 1–0,Fulham,Huddersfield,Y,CB,90,0,0,0,0,0,0,1,0,53,3,0,1,0.0,0.0,0.0,2,0,32,44,72.7,6,24,2,1,1,Match Report
18,2019-01-01,Tue,Matchweek 21,Away,L 1–4,Fulham,Arsenal,Y,"CB,RB",90,0,0,0,0,0,0,0,0,51,3,3,3,0.0,0.0,0.0,0,0,28,40,70.0,0,18,0,0,0,Match Report
19,2019-01-12,Sat,Matchweek 22,Away,L 1–2,Fulham,Burnley,Y,CB,90,0,1,0,0,0,0,0,0,88,0,0,2,0.0,0.0,0.0,1,1,65,74,87.8,11,40,1,0,0,Match Report
20,2019-01-20,Sun,Matchweek 23,Home,L 1–2,Fulham,Tottenham,Y,CB,90,0,0,0,0,2,0,0,0,40,0,2,1,0.1,0.1,0.1,2,0,19,24,79.2,1,14,1,0,0,Match Report
21,2019-01-29,Tue,Matchweek 24,Home,W 4–2,Fulham,Brighton,Y,CB,90,0,0,0,0,1,0,0,0,81,0,1,2,0.1,0.1,0.0,1,0,61,68,89.7,3,37,4,1,1,Match Report
22,2019-02-02,Sat,Matchweek 25,Away,L 0–2,Fulham,Crystal Palace,Y,CB,90,0,0,0,0,0,0,1,0,89,2,1,2,0.0,0.0,0.0,1,0,70,78,89.7,5,52,3,0,0,Match Report
23,2019-02-09,Sat,Matchweek 26,Home,L 0–3,Fulham,Manchester Utd,Y,"RB,CB",90,0,0,0,0,0,0,0,0,78,5,2,2,0.0,0.0,0.0,0,0,47,65,72.3,8,33,2,0,0,Match Report
24,2019-02-22,Fri,Matchweek 27,Away,L 1–3,Fulham,West Ham,Y,RB,90,0,0,0,0,0,0,0,0,58,1,1,2,0.0,0.0,0.0,0,0,37,45,82.2,2,20,0,1,1,Match Report
25,2019-02-27,Wed,Matchweek 28,Away,L 0–2,Fulham,Southampton,Y,RB,90,0,0,0,0,0,0,0,0,84,2,4,1,0.0,0.0,0.0,4,0,60,71,84.5,7,37,6,0,0,Match Report
