,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2018-08-12,Sun,Matchweek 1,Home,L 0–2,Arsenal,Manchester City,Y,CB,90,0,0,0,0,1,1,0,0,54,4,1,2,0.0,0.0,0.0,1,0,36,40,90.0,2,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,683,195,15,100.0,17,18,94.4,4,7,57.1,0.0,0,1,0,0
1,2018-08-18,Sat,Matchweek 2,Away,L 2–3,Arsenal,Chelsea,Y,CB,90,0,0,0,0,0,0,1,0,77,2,1,4,0.0,0.0,0.0,1,0,56,64,87.5,2,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1259,461,13,86.7,26,27,96.3,14,19,73.7,0.0,1,4,0,0
2,2018-08-25,Sat,Matchweek 3,Home,W 3–1,Arsenal,West Ham,Y,CB,90,0,0,0,0,2,1,0,0,72,1,0,2,0.1,0.1,0.0,1,1,47,53,88.7,3,43,0,0,0,1,0,0,0,0,1,0,0,0,0,0,865,375,20,95.2,23,25,92.0,4,6,66.7,0.0,0,4,0,0
3,2018-09-02,Sun,Matchweek 4,Away,W 3–2,Arsenal,Cardiff City,Y,CB,90,1,0,0,0,3,2,0,0,82,1,2,0,0.2,0.2,0.4,2,0,55,69,79.7,5,36,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1050,264,20,90.9,25,28,89.3,8,14,57.1,0.1,1,3,1,1
4,2018-09-15,Sat,Matchweek 5,Away,W 2–1,Arsenal,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,71,2,0,0,0.0,0.0,0.0,0,0,52,62,83.9,3,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,312,15,88.2,28,31,90.3,9,13,69.2,0.0,0,5,0,0
5,2018-09-23,Sun,Matchweek 6,Home,W 2–0,Arsenal,Everton,Y,CB,90,0,0,0,0,0,0,0,0,76,1,3,1,0.0,0.0,0.0,0,0,59,68,86.8,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,387,18,100.0,30,35,85.7,11,12,91.7,0.0,0,4,0,0
6,2018-09-29,Sat,Matchweek 7,Home,W 2–0,Arsenal,Watford,Y,CB,90,0,0,0,0,1,0,1,0,63,0,2,1,0.2,0.2,0.0,0,0,40,53,75.5,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,296,15,88.2,21,25,84.0,4,10,40.0,0.0,0,4,0,0
7,2018-10-07,Sun,Matchweek 8,Away,W 5–1,Arsenal,Fulham,Y,CB,90,0,0,0,0,0,0,0,0,57,1,3,1,0.0,0.0,0.0,0,0,32,47,68.1,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,222,10,76.9,19,26,73.1,3,7,42.9,0.0,0,1,0,0
8,2018-10-22,Mon,Matchweek 9,Home,W 3–1,Arsenal,Leicester City,Y,CB,90,0,0,0,0,1,0,0,0,96,3,2,0,0.0,0.0,0.0,0,0,75,85,88.2,5,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,438,32,97.0,39,43,90.7,3,6,50.0,0.0,0,6,1,0
9,2018-10-28,Sun,Matchweek 10,Away,D 2–2,Arsenal,Crystal Palace,Y,CB,90,0,0,0,0,0,0,0,0,88,3,2,2,0.0,0.0,0.0,0,0,61,72,84.7,7,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,419,8,88.9,45,50,90.0,7,10,70.0,0.0,0,2,0,0
10,2018-11-03,Sat,Matchweek 11,Home,D 1–1,Arsenal,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,101,4,5,2,0.0,0.0,0.0,0,0,75,81,92.6,11,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,533,17,100.0,47,49,95.9,11,15,73.3,0.0,0,8,1,0
