,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
1,2018-08-18,Sat,Matchweek 2,Away,L 2–3,Arsenal,Chelsea,Y,LW,74,1,0,0,0,2,1,0,0,31,0,1,0,0.7,0.7,0.8,3,0,11,19,57.9,1,23,4,4,1,3,0,0,0,0,0,0,0,0,0,0,156,25,6,85.7,5,5,100.0,0,3,0.0,0.4,2,0,0,0
2,2018-09-29,Sat,Matchweek 7,Home,W 2–0,Arsenal,Watford,N,"RW,LW",28,0,0,0,0,1,0,0,0,24,0,0,1,0.0,0.0,0.0,1,1,12,18,66.7,3,16,2,2,1,1,0,0,0,0,1,0,0,0,0,0,135,45,8,100.0,4,6,66.7,0,3,0.0,0.0,0,1,1,0
3,2018-10-07,Sun,Matchweek 8,Away,W 5–1,Arsenal,Fulham,Y,LM,66,0,0,0,0,0,0,0,0,38,3,0,2,0.0,0.0,0.0,3,1,17,26,65.4,6,24,7,5,4,2,0,1,0,0,1,0,0,0,0,0,312,86,7,77.8,7,10,70.0,3,5,60.0,0.1,0,1,3,0
4,2018-10-22,Mon,Matchweek 9,Home,W 3–1,Arsenal,Leicester City,Y,"LW,RW,LM",90,0,0,0,0,1,1,0,0,64,4,0,0,0.0,0.0,0.2,5,0,40,50,80.0,5,51,9,4,3,4,0,0,0,0,0,0,0,0,0,0,554,128,26,89.7,13,19,68.4,1,1,100.0,0.4,2,2,3,0
5,2018-10-28,Sun,Matchweek 10,Away,D 2–2,Arsenal,Crystal Palace,Y,"RW,RM",90,0,0,0,0,2,0,0,0,54,0,3,2,0.1,0.1,0.0,1,0,24,35,68.6,3,41,4,3,1,1,0,0,0,0,0,0,0,0,0,0,331,53,13,81.3,10,16,62.5,0,1,0.0,0.0,0,0,2,0
6,2018-11-03,Sat,Matchweek 11,Home,D 1–1,Arsenal,Liverpool,N,"LB,LW,RW",23,0,1,0,0,0,0,0,0,28,0,0,3,0.0,0.0,0.1,2,1,18,24,75.0,5,17,1,2,2,2,0,0,0,0,1,0,0,0,0,0,365,123,8,88.9,7,9,77.8,3,5,60.0,0.2,1,1,3,1
7,2018-11-11,Sun,Matchweek 12,Home,D 1–1,Arsenal,Wolves,Y,RW,45,0,0,0,0,1,0,0,0,40,0,0,0,0.1,0.1,0.0,2,0,29,36,80.6,5,33,4,3,2,2,0,0,0,0,0,0,0,0,0,0,470,71,16,94.1,12,17,70.6,1,1,100.0,0.1,0,1,3,0
8,2018-11-25,Sun,Matchweek 13,Away,W 2–1,Arsenal,Bournemouth,Y,AM,81,0,0,0,0,3,2,0,0,52,0,0,0,0.1,0.1,0.1,3,1,32,46,69.6,10,38,2,0,0,3,0,0,0,0,1,0,0,0,0,0,424,136,21,84.0,8,11,72.7,2,4,50.0,0.1,1,3,6,0
9,2018-12-02,Sun,Matchweek 14,Home,W 4–2,Arsenal,Tottenham,Y,LW,45,0,0,0,0,3,1,0,0,24,0,1,1,0.2,0.2,0.0,1,0,14,18,77.8,3,18,2,1,0,1,0,0,0,0,0,0,0,0,0,0,227,116,6,100.0,4,4,100.0,2,5,40.0,0.0,0,4,1,0
10,2018-12-05,Wed,Matchweek 15,Away,D 2–2,Arsenal,Manchester Utd,Y,AM,64,0,0,0,0,0,0,0,0,49,1,0,0,0.0,0.0,0.0,0,0,28,39,71.8,5,34,3,2,2,0,0,0,0,0,0,0,0,0,0,0,478,88,12,85.7,13,16,81.3,2,5,40.0,0.0,0,1,2,0
11,2018-12-08,Sat,Matchweek 16,Home,W 1–0,Arsenal,Huddersfield,N,LW,45,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,3,0,13,21,61.9,2,26,2,5,1,3,0,0,0,0,0,0,0,0,0,0,160,34,10,76.9,3,4,75.0,0,1,0.0,0.0,1,0,0,0
12,2018-12-16,Sun,Matchweek 17,Away,L 2–3,Arsenal,Southampton,Y,"LW,AM",69,0,0,0,0,1,0,0,0,48,1,0,2,0.1,0.1,0.0,3,1,29,37,78.4,4,27,2,3,2,3,0,0,0,0,1,0,0,0,0,0,407,119,20,90.9,7,10,70.0,2,4,50.0,0.0,0,2,1,0
13,2018-12-22,Sat,Matchweek 18,Home,W 3–1,Arsenal,Burnley,N,AM,13,1,0,0,0,1,1,0,0,6,1,0,0,0.6,0.6,0.1,1,0,2,3,66.7,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,47,23,1,100.0,0,1,0.0,1,1,100.0,0.0,1,1,0,0
14,2018-12-26,Wed,Matchweek 19,Away,D 1–1,Arsenal,Brighton,N,"AM,LW",45,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,18,23,78.3,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,45,9,90.0,7,9,77.8,1,2,50.0,0.0,0,2,0,0
