,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2018-08-11,Sat,Matchweek 1,Away,W 3–0,Chelsea,Huddersfield,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,2018-08-18,Sat,Matchweek 2,Home,W 3–2,Chelsea,Arsenal,N,FW,16,0,0,0,0,2,2,0,0,9,0,0,0,0.2,0.2,0.1,1,0,6,6,100.0,1,4,0,0,0,Match Report
2,2018-08-26,Sun,Matchweek 3,Away,W 2–1,Chelsea,Newcastle Utd,N,FW,26,0,0,0,0,1,0,0,0,13,1,0,0,0.1,0.1,0.1,2,0,7,10,70.0,1,5,0,0,0,Match Report
3,2018-09-01,Sat,Matchweek 4,Home,W 2–0,Chelsea,Bournemouth,N,FW,30,0,1,0,0,1,0,0,0,16,0,0,0,0.0,0.0,0.1,3,1,7,13,53.8,1,4,2,0,0,Match Report
4,2018-09-15,Sat,Matchweek 5,Home,W 4–1,Chelsea,Cardiff City,Y,FW,90,0,2,0,0,3,0,0,0,56,1,1,2,0.2,0.2,1.0,7,2,35,45,77.8,2,17,0,0,0,Match Report
5,2018-09-23,Sun,Matchweek 6,Away,D 0–0,Chelsea,West Ham,Y,FW,64,0,0,0,0,3,1,0,0,22,0,1,0,0.3,0.3,0.0,0,0,11,17,64.7,0,6,0,0,0,Match Report
6,2018-09-29,Sat,Matchweek 7,Home,D 1–1,Chelsea,Liverpool,Y,FW,64,0,0,0,0,2,0,0,0,17,0,0,0,0.2,0.2,0.0,0,0,6,14,42.9,0,3,0,1,1,Match Report
7,2018-10-07,Sun,Matchweek 8,Away,W 3–0,Chelsea,Southampton,Y,FW,67,0,1,0,0,1,0,0,0,24,0,1,0,0.1,0.1,0.7,2,1,16,17,94.1,1,11,0,2,0,Match Report
8,2018-10-20,Sat,Matchweek 9,Home,D 2–2,Chelsea,Manchester Utd,N,FW,12,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,3,6,50.0,0,4,0,0,0,Match Report
9,2018-10-28,Sun,Matchweek 10,Away,W 4–0,Chelsea,Burnley,N,FW,17,0,0,0,0,3,1,0,0,15,0,0,0,0.3,0.3,0.0,1,0,6,8,75.0,0,9,0,2,1,Match Report
11,2018-11-11,Sun,Matchweek 12,Home,D 0–0,Chelsea,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2018-11-24,Sat,Matchweek 13,Away,L 1–3,Chelsea,Tottenham,N,FW,15,1,0,0,0,1,1,0,0,7,0,0,0,0.3,0.3,0.0,0,0,1,4,25.0,0,3,0,0,0,Match Report
13,2018-12-02,Sun,Matchweek 14,Home,W 2–0,Chelsea,Fulham,Y,FW,69,0,0,0,0,3,2,0,0,18,1,0,0,0.4,0.4,0.0,2,0,7,12,58.3,0,5,1,0,0,Match Report
14,2018-12-05,Wed,Matchweek 15,Away,L 1–2,Chelsea,Wolves,N,FW,26,0,0,0,0,2,0,1,0,10,0,0,0,0.1,0.1,0.0,1,0,5,6,83.3,1,6,0,0,0,Match Report
15,2018-12-08,Sat,Matchweek 16,Home,W 2–0,Chelsea,Manchester City,N,FW,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,Match Report
16,2018-12-16,Sun,Matchweek 17,Away,W 2–1,Chelsea,Brighton,N,FW,8,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,0,0,0,0,Match Report
17,2018-12-22,Sat,Matchweek 18,Home,L 0–1,Chelsea,Leicester City,N,FW,30,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,3,6,50.0,0,4,0,0,0,Match Report
18,2018-12-26,Wed,Matchweek 19,Away,W 2–1,Chelsea,Watford,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
19,2018-12-30,Sun,Matchweek 20,Away,W 1–0,Chelsea,Crystal Palace,Y,FW,75,0,0,0,0,0,0,0,0,33,0,0,1,0.0,0.0,0.1,3,0,19,31,61.3,0,16,0,0,0,Match Report
21,2019-01-12,Sat,Matchweek 22,Home,W 2–1,Chelsea,Newcastle Utd,N,FW,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,Match Report
22,2019-01-19,Sat,Matchweek 23,Away,L 0–2,Chelsea,Arsenal,N,FW,23,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,0,0,4,6,66.7,0,3,0,0,0,Match Report
23,2019-01-30,Wed,Matchweek 24,Away,L 0–4,Chelsea,Bournemouth,N,FW,26,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.1,2,0,7,7,100.0,0,4,0,0,0,Match Report
24,2019-02-02,Sat,Matchweek 25,Home,W 5–0,Chelsea,Huddersfield,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
25,2019-02-10,Sun,Matchweek 26,Away,L 0–6,Chelsea,Manchester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
26,2019-02-27,Wed,Matchweek 28,Home,W 2–0,Chelsea,Tottenham,N,FW,7,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,Match Report
