,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2018-08-11,Sat,Matchweek 1,Away,L 0–2,Brighton,Watford,Y,FW,90,0,0,0,0,1,0,0,0,29,1,0,0,0.0,0.0,0.0,0,0,10,16,62.5,1,14,0,1,0,Match Report
1,2018-08-19,Sun,Matchweek 2,Home,W 3–2,Brighton,Manchester Utd,Y,FW,89,1,0,0,0,1,1,1,0,33,1,0,2,0.6,0.6,0.0,0,0,14,25,56.0,4,18,0,0,0,Match Report
2,2018-08-25,Sat,Matchweek 3,Away,L 0–1,Brighton,Liverpool,Y,FW,90,0,0,0,0,0,0,0,0,30,1,0,2,0.0,0.0,0.0,1,0,15,20,75.0,1,11,1,2,1,Match Report
3,2018-09-01,Sat,Matchweek 4,Home,D 2–2,Brighton,Fulham,Y,FW,90,2,0,1,1,5,2,1,0,33,0,1,1,1.5,0.6,0.0,4,1,9,19,47.4,1,23,0,1,0,Match Report
4,2018-09-17,Mon,Matchweek 5,Away,D 2–2,Brighton,Southampton,Y,FW,90,1,0,1,1,0,0,0,0,32,1,0,1,0.8,0.0,0.0,2,0,18,24,75.0,1,19,0,0,0,Match Report
5,2018-09-22,Sat,Matchweek 6,Home,L 1–2,Brighton,Tottenham,Y,FW,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,1,0,11,23,47.8,0,18,0,1,1,Match Report
6,2018-09-29,Sat,Matchweek 7,Away,L 0–2,Brighton,Manchester City,N,FW,18,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,3,0,0,0,Match Report
7,2018-10-05,Fri,Matchweek 8,Home,W 1–0,Brighton,West Ham,Y,FW,90,1,0,0,0,4,1,0,0,43,1,1,2,1.0,1.0,0.1,2,0,13,31,41.9,3,21,0,1,0,Match Report
8,2018-10-20,Sat,Matchweek 9,Away,W 1–0,Brighton,Newcastle Utd,Y,FW,15,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,2,0,0,0,Match Report
9,2018-10-27,Sat,Matchweek 10,Home,W 1–0,Brighton,Wolves,Y,FW,90,1,0,0,0,1,1,0,0,39,0,0,1,0.4,0.4,0.1,2,0,15,29,51.7,2,25,0,2,2,Match Report
10,2018-11-03,Sat,Matchweek 11,Away,L 1–3,Brighton,Everton,Y,FW,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,2,0,12,23,52.2,2,23,0,1,1,Match Report
11,2018-11-10,Sat,Matchweek 12,Away,L 1–2,Brighton,Cardiff City,Y,FW,62,0,0,0,0,2,1,0,0,26,0,0,0,0.1,0.1,0.0,0,0,8,18,44.4,0,19,0,0,0,Match Report
12,2018-11-24,Sat,Matchweek 13,Home,D 1–1,Brighton,Leicester City,Y,FW,88,1,0,0,0,1,1,0,0,16,3,0,0,0.2,0.2,0.0,0,0,3,7,42.9,1,11,0,0,0,Match Report
13,2018-12-01,Sat,Matchweek 14,Away,W 2–1,Brighton,Huddersfield,N,FW,12,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,3,9,33.3,0,7,0,0,0,Match Report
14,2018-12-04,Tue,Matchweek 15,Home,W 3–1,Brighton,Crystal Palace,Y,FW,34,1,0,1,1,1,0,0,0,11,0,0,0,0.8,0.1,0.0,0,0,4,9,44.4,0,8,0,0,0,Match Report
15,2018-12-08,Sat,Matchweek 16,Away,L 0–1,Brighton,Burnley,N,FW,28,0,0,0,0,1,1,0,0,6,0,0,0,0.1,0.1,0.3,2,0,3,4,75.0,2,3,1,0,0,Match Report
16,2018-12-16,Sun,Matchweek 17,Home,L 1–2,Brighton,Chelsea,Y,FW,59,0,0,0,0,0,0,0,0,23,1,0,1,0.0,0.0,0.0,1,0,15,19,78.9,1,7,2,1,1,Match Report
17,2018-12-22,Sat,Matchweek 18,Away,L 0–2,Brighton,Bournemouth,N,FW,11,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,3,0,0,0,Match Report
18,2018-12-26,Wed,Matchweek 19,Home,D 1–1,Brighton,Arsenal,Y,FW,78,0,0,0,0,2,1,1,0,19,1,0,0,0.2,0.2,0.0,0,0,8,12,66.7,3,13,1,0,0,Match Report
19,2018-12-29,Sat,Matchweek 20,Home,W 1–0,Brighton,Everton,N,FW,17,0,0,0,0,1,0,0,0,10,0,0,0,0.1,0.1,0.0,0,0,3,6,50.0,0,4,0,0,0,Match Report
20,2019-01-02,Wed,Matchweek 21,Away,D 2–2,Brighton,West Ham,Y,FW,81,0,0,0,0,2,1,0,0,33,1,0,0,0.1,0.1,0.0,0,0,16,24,66.7,1,24,1,1,0,Match Report
21,2019-01-12,Sat,Matchweek 22,Home,L 0–1,Brighton,Liverpool,Y,FW,65,0,0,0,0,1,0,0,0,14,0,0,0,0.1,0.1,0.0,0,0,5,11,45.5,1,11,0,1,1,Match Report
22,2019-01-19,Sat,Matchweek 23,Away,L 1–2,Brighton,Manchester Utd,Y,FW,59,0,0,0,0,1,0,0,0,16,0,0,2,0.1,0.1,0.0,2,0,9,13,69.2,1,6,1,0,0,Match Report
23,2019-01-29,Tue,Matchweek 24,Away,L 2–4,Brighton,Fulham,Y,FW,90,2,0,0,0,6,4,0,0,39,0,0,0,1.9,1.9,0.0,2,0,11,22,50.0,2,10,0,0,0,Match Report
24,2019-02-02,Sat,Matchweek 25,Home,D 0–0,Brighton,Watford,Y,FW,71,0,0,0,0,1,0,0,0,22,1,0,1,0.2,0.2,0.0,2,0,9,15,60.0,2,13,0,1,0,Match Report
25,2019-02-09,Sat,Matchweek 26,Home,L 1–3,Brighton,Burnley,Y,FW,90,0,0,0,0,2,0,0,0,35,0,0,0,0.1,0.1,0.0,2,0,16,23,69.6,1,20,0,2,1,Match Report
26,2019-02-26,Tue,Matchweek 28,Away,L 1–2,Brighton,Leicester City,Y,FW,90,0,0,0,0,2,0,0,0,23,0,0,0,0.6,0.6,0.0,0,0,6,17,35.3,0,17,1,0,0,Match Report
27,2019-03-02,Sat,Matchweek 29,Home,W 1–0,Brighton,Huddersfield,Y,FW,56,0,0,0,0,1,0,1,0,26,0,0,0,0.3,0.3,0.0,1,0,6,13,46.2,0,16,0,1,0,Match Report
28,2019-03-09,Sat,Matchweek 30,Away,W 2–1,Brighton,Crystal Palace,Y,FW,90,1,0,0,0,1,1,1,0,36,1,0,0,0.1,0.1,0.0,0,0,16,26,61.5,1,22,0,2,0,Match Report
29,2019-03-30,Sat,Matchweek 32,Home,L 0–1,Brighton,Southampton,Y,FW,90,0,0,0,0,3,0,0,0,39,2,0,1,0.2,0.2,0.0,2,0,15,27,55.6,2,17,2,0,0,Match Report
30,2019-04-03,Wed,Matchweek 27,Away,L 0–3,Brighton,Chelsea,N,FW,21,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,4,4,100.0,1,7,1,0,0,Match Report
31,2019-04-13,Sat,Matchweek 34,Home,L 0–5,Brighton,Bournemouth,N,FW,33,0,0,0,0,0,0,0,0,20,0,0,1,0.0,0.0,0.0,0,0,10,15,66.7,0,8,0,1,0,Match Report
32,2019-04-16,Tue,Matchweek 31,Home,L 0–2,Brighton,Cardiff City,Y,FW,90,0,0,0,0,3,0,0,0,29,1,0,0,0.2,0.2,0.0,2,0,16,21,76.2,2,19,0,0,0,Match Report
33,2019-04-20,Sat,Matchweek 35,Away,D 0–0,Brighton,Wolves,Y,FW,90,0,0,0,0,0,0,0,0,29,0,0,2,0.0,0.0,0.0,0,0,8,17,47.1,2,8,0,0,0,Match Report
34,2019-04-23,Tue,Matchweek 33,Away,L 0–1,Brighton,Tottenham,N,FW,27,0,0,0,0,1,0,0,0,14,1,0,1,0.0,0.0,0.0,2,0,3,9,33.3,0,4,0,0,0,Match Report
35,2019-04-27,Sat,Matchweek 36,Home,D 1–1,Brighton,Newcastle Utd,Y,FW,90,0,1,0,0,3,0,0,0,31,0,0,0,0.5,0.5,0.6,2,1,18,24,75.0,2,19,0,1,0,Match Report
36,2019-05-05,Sun,Matchweek 37,Away,D 1–1,Brighton,Arsenal,Y,FW,77,1,0,1,1,2,1,0,0,21,0,0,0,0.9,0.1,0.1,1,0,6,16,37.5,0,10,1,0,0,Match Report
