,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2018-08-11,Sat,Matchweek 1,Away,D 2–2,Everton,Wolves,Y,"CM,DM",90,0,0,0,0,0,0,0,0,61,3,3,3,0.0,0.0,0.0,0,0,44,50,88.0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,196,28,90.3,10,12,83.3,5,6,83.3,0.0,0,3,0,0
1,2018-08-18,Sat,Matchweek 2,Home,W 2–1,Everton,Southampton,Y,DM,23,0,1,0,0,0,0,0,0,16,1,0,1,0.0,0.0,0.2,2,1,13,13,100.0,2,12,0,0,0,2,0,0,0,0,1,0,0,0,0,0,197,60,5,100.0,4,4,100.0,2,2,100.0,0.4,2,1,0,0
2,2018-09-01,Sat,Matchweek 4,Home,D 1–1,Everton,Huddersfield,Y,"DM,CM",90,0,0,0,0,0,0,1,0,84,2,2,0,0.0,0.0,0.0,2,0,69,74,93.2,10,62,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1317,317,32,94.1,23,25,92.0,13,14,92.9,0.0,1,9,0,0
3,2018-09-16,Sun,Matchweek 5,Home,L 1–3,Everton,West Ham,Y,DM,43,0,0,0,0,0,0,0,0,38,1,0,0,0.0,0.0,0.0,1,0,33,35,94.3,3,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,567,135,16,100.0,12,12,100.0,4,5,80.0,0.0,1,2,0,0
6,2018-12-23,Sun,Matchweek 18,Home,L 2–6,Everton,Tottenham,N,"DM,CM",38,0,0,0,0,1,0,0,0,37,1,1,2,0.0,0.0,0.1,2,0,24,31,77.4,3,24,0,1,0,2,0,0,0,0,0,0,0,0,0,0,436,144,13,100.0,7,11,63.6,4,6,66.7,0.0,1,4,0,0
9,2019-02-26,Tue,Matchweek 28,Away,W 3–0,Everton,Cardiff City,Y,DM,90,0,0,0,0,0,0,0,0,75,1,1,2,0.0,0.0,0.0,2,1,57,66,86.4,6,42,1,0,0,2,0,0,0,0,1,0,0,0,0,0,799,258,27,93.1,17,20,85.0,4,7,57.1,0.0,1,6,2,0
10,2019-03-03,Sun,Matchweek 29,Home,D 0–0,Everton,Liverpool,Y,CM,75,0,0,0,0,1,0,0,0,56,3,1,2,0.1,0.1,0.0,2,0,30,43,69.8,4,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,386,72,16,72.7,12,14,85.7,0,2,0.0,0.0,1,2,0,0
12,2019-03-17,Sun,Matchweek 31,Home,W 2–0,Everton,Chelsea,N,DM,23,0,0,0,0,0,0,0,0,5,0,1,0,0.0,0.0,0.0,0,0,1,4,25.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,50.0,0,1,0.0,0,1,0.0,0.0,0,0,0,0
13,2019-04-21,Sun,Matchweek 35,Home,W 4–0,Everton,Manchester Utd,Y,DM,90,0,0,0,0,0,0,0,0,60,1,1,2,0.0,0.0,0.0,2,0,43,48,89.6,1,39,0,0,0,2,0,0,0,0,0,0,0,0,0,0,585,149,30,100.0,8,9,88.9,3,6,50.0,0.0,1,3,0,0
14,2019-04-27,Sat,Matchweek 36,Away,D 0–0,Everton,Crystal Palace,Y,"DM,CM",90,0,0,0,0,1,0,0,0,89,2,1,1,0.0,0.0,0.0,0,0,67,75,89.3,10,42,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1174,320,35,94.6,23,26,88.5,8,8,100.0,0.1,0,7,2,0
15,2019-05-03,Fri,Matchweek 37,Home,W 2–0,Everton,Burnley,Y,DM,90,0,0,0,0,0,0,0,0,70,8,2,1,0.0,0.0,0.0,1,0,55,59,93.2,2,48,2,1,0,1,0,0,0,0,0,0,0,0,0,0,915,184,28,93.3,18,20,90.0,6,6,100.0,0.0,0,4,0,0
16,2019-05-12,Sun,Matchweek 38,Away,D 2–2,Everton,Tottenham,Y,DM,90,0,0,0,0,0,0,1,0,53,1,1,2,0.0,0.0,0.0,1,0,43,44,97.7,3,40,0,2,1,1,0,0,0,0,0,0,0,0,0,0,668,178,21,100.0,18,18,100.0,2,2,100.0,0.0,0,2,0,0
