,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
1,2018-08-25,Sat,Matchweek 3,Away,D 1–1,Manchester City,Wolves,Y,"LW,RW,RM",84,0,0,0,0,2,1,0,0,40,0,1,2,0.1,0.1,0.1,3,1,22,26,84.6,4,38,4,4,4,2,0,0,1,0,0,0,0,0,1,0,250,75,12,100.0,3,3,100.0,2,2,100.0,0.1,1,2,3,0
2,2018-09-01,Sat,Matchweek 4,Home,W 2–1,Manchester City,Newcastle Utd,Y,"LM,LW",90,1,0,0,0,3,1,0,0,77,4,0,1,0.2,0.2,0.1,5,1,54,66,81.8,6,69,6,1,0,4,0,0,1,0,1,0,0,0,0,0,608,134,33,82.5,10,14,71.4,2,3,66.7,0.1,2,1,2,0
3,2018-09-15,Sat,Matchweek 5,Home,W 3–0,Manchester City,Fulham,Y,RW,73,1,0,0,0,5,3,0,0,53,0,1,1,1.5,1.5,0.4,8,1,31,40,77.5,1,44,7,3,2,5,0,1,0,0,1,0,0,0,0,0,406,91,19,90.5,8,11,72.7,1,3,33.3,0.2,3,0,2,1
4,2018-09-22,Sat,Matchweek 6,Away,W 5–0,Manchester City,Cardiff City,Y,"RW,FW",90,0,1,0,0,2,1,0,0,66,1,0,0,0.1,0.1,0.2,7,2,48,54,88.9,3,50,9,7,3,5,0,1,1,0,2,0,0,0,0,0,550,79,32,94.1,11,14,78.6,0,1,0.0,0.4,3,0,1,0
5,2018-09-29,Sat,Matchweek 7,Home,W 2–0,Manchester City,Brighton,Y,"RW,LW",90,1,1,0,0,3,2,0,0,95,2,0,0,0.8,0.8,0.5,10,1,75,82,91.5,6,75,5,4,3,7,1,1,1,0,1,0,0,0,0,0,821,154,59,100.0,10,12,83.3,0,4,0.0,0.6,4,1,6,1
6,2018-10-07,Sun,Matchweek 8,Away,D 0–0,Manchester City,Liverpool,Y,LW,75,0,0,0,0,0,0,0,0,34,1,2,3,0.0,0.0,0.1,2,0,24,28,85.7,1,25,2,1,0,2,0,0,0,0,0,0,0,0,0,0,193,55,14,100.0,3,4,75.0,0,2,0.0,0.1,1,0,1,0
8,2018-10-29,Mon,Matchweek 10,Away,W 1–0,Manchester City,Tottenham,Y,LW,90,0,1,0,0,2,0,0,0,50,1,0,0,0.5,0.5,0.6,5,2,29,38,76.3,3,35,3,3,1,3,0,1,0,0,1,0,1,0,0,0,365,112,19,86.4,8,11,72.7,1,2,50.0,0.4,3,1,1,0
9,2018-11-04,Sun,Matchweek 11,Home,W 6–1,Manchester City,Southampton,Y,RW,90,2,2,0,0,4,3,0,0,65,1,1,0,0.6,0.6,1.0,5,2,37,49,75.5,1,44,7,5,2,5,0,0,0,0,2,0,0,0,0,0,366,71,26,81.3,7,10,70.0,0,1,0.0,1.1,3,0,1,0
10,2018-11-11,Sun,Matchweek 12,Home,W 3–1,Manchester City,Manchester Utd,Y,"LW,FW,RW",90,0,0,0,0,3,0,0,0,60,1,0,1,0.1,0.1,0.1,6,2,41,50,82.0,2,48,7,1,0,6,0,0,0,0,2,0,0,0,0,0,482,84,24,88.9,6,8,75.0,3,3,100.0,0.2,2,3,2,1
11,2018-11-24,Sat,Matchweek 13,Away,W 4–0,Manchester City,West Ham,Y,RW,73,1,1,0,0,1,1,0,0,48,0,1,1,0.8,0.8,0.9,2,1,33,40,82.5,2,33,3,2,0,2,0,0,0,0,1,0,0,0,0,0,407,76,20,95.2,9,9,100.0,0,1,0.0,0.3,2,1,0,0
12,2018-12-01,Sat,Matchweek 14,Home,W 3–1,Manchester City,Bournemouth,Y,"RW,FW",90,1,0,0,0,2,1,0,0,47,1,0,1,0.7,0.7,0.1,5,0,27,36,75.0,3,40,7,7,5,2,0,2,0,0,0,0,0,0,0,0,312,58,18,81.8,6,7,85.7,0,3,0.0,0.0,2,1,1,0
14,2018-12-08,Sat,Matchweek 16,Away,L 0–2,Manchester City,Chelsea,Y,"LW,RW,FW",90,0,0,0,0,2,1,0,0,58,1,0,3,0.3,0.3,0.2,8,0,28,41,68.3,3,46,7,13,9,3,0,3,1,0,0,0,0,0,0,0,387,83,15,83.3,12,16,75.0,0,1,0.0,0.2,2,2,2,1
15,2018-12-22,Sat,Matchweek 18,Home,L 2–3,Manchester City,Crystal Palace,Y,"RW,RM,WB",68,0,0,0,0,1,0,0,0,48,1,0,1,0.1,0.1,0.2,3,0,30,35,85.7,3,37,5,5,2,2,0,0,0,0,0,0,0,0,0,0,489,69,16,100.0,10,12,83.3,3,3,100.0,0.0,2,1,0,0
16,2018-12-26,Wed,Matchweek 19,Away,L 1–2,Manchester City,Leicester City,Y,"RW,AM",90,0,0,0,0,0,0,0,0,59,1,1,0,0.0,0.0,0.2,4,0,37,50,74.0,5,44,3,7,4,3,0,1,0,0,0,0,0,0,0,0,431,128,24,88.9,10,16,62.5,0,2,0.0,0.2,3,1,3,0
17,2018-12-30,Sun,Matchweek 20,Away,W 3–1,Manchester City,Southampton,Y,"LW,RW",90,0,0,0,0,1,1,0,0,71,1,0,0,0.2,0.2,0.9,5,0,46,59,78.0,0,55,6,3,1,4,0,0,1,0,0,0,0,0,0,0,409,41,34,85.0,2,5,40.0,0,1,0.0,0.9,3,0,0,0
18,2019-01-14,Mon,Matchweek 22,Home,W 3–0,Manchester City,Wolves,Y,RW,90,0,0,0,0,3,2,0,0,61,0,1,0,0.6,0.6,0.3,8,2,41,49,83.7,3,33,4,8,5,5,0,2,1,0,1,0,0,0,1,0,437,85,31,91.2,6,9,66.7,0,1,0.0,0.4,3,0,3,0
19,2019-01-20,Sun,Matchweek 23,Away,W 3–0,Manchester City,Huddersfield,Y,"RW,LW",90,1,0,0,0,1,1,0,0,49,1,1,2,0.6,0.6,0.1,2,1,31,35,88.6,1,30,2,6,5,2,0,0,0,0,1,0,0,0,0,0,376,84,23,95.8,6,9,66.7,1,1,100.0,0.0,1,2,1,0
20,2019-01-29,Tue,Matchweek 24,Away,L 1–2,Manchester City,Newcastle Utd,Y,"RW,LW,LM",90,0,0,0,0,0,0,1,0,36,0,0,0,0.0,0.0,0.0,2,1,23,30,76.7,1,35,4,3,2,2,0,0,0,0,1,0,0,0,0,0,245,36,17,94.4,3,5,60.0,0,1,0.0,0.6,0,0,1,0
