,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2018-08-11,Sat,Matchweek 1,Home,L 0–3,Huddersfield,Chelsea,N,WB,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Match Report
1,2018-08-19,Sun,Matchweek 2,Away,L 1–6,Huddersfield,Manchester City,N,RM,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2018-08-25,Sat,Matchweek 3,Home,D 0–0,Huddersfield,Cardiff City,Y,RW,67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2018-09-01,Sat,Matchweek 4,Away,D 1–1,Huddersfield,Everton,Y,RM,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
4,2018-09-15,Sat,Matchweek 5,Home,L 0–1,Huddersfield,Crystal Palace,N,"AM,RW",23,2,1,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
5,2018-09-22,Sat,Matchweek 6,Away,L 1–3,Huddersfield,Leicester City,N,"RW,RM",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2018-10-06,Sat,Matchweek 8,Away,D 1–1,Huddersfield,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
8,2018-10-20,Sat,Matchweek 9,Home,L 0–1,Huddersfield,Liverpool,N,CM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2018-12-22,Sat,Matchweek 18,Home,L 1–3,Huddersfield,Southampton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2018-12-29,Sat,Matchweek 20,Away,L 0–1,Huddersfield,Fulham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
13,2019-01-02,Wed,Matchweek 21,Home,L 1–2,Huddersfield,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
15,2019-01-20,Sun,Matchweek 23,Home,L 0–3,Huddersfield,Manchester City,Y,FW,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
16,2019-01-29,Tue,Matchweek 24,Home,L 0–1,Huddersfield,Everton,Y,"LW,RW,FW",86,4,2,0,1,0,1,0,0,0,0,0,0,0,0,Match Report
17,2019-02-02,Sat,Matchweek 25,Away,L 0–5,Huddersfield,Chelsea,Y,"RW,RM",83,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
18,2019-02-09,Sat,Matchweek 26,Home,L 1–2,Huddersfield,Arsenal,Y,"FW,LW,RW",90,4,2,0,0,2,0,0,1,0,0,0,1,0,0,Match Report
20,2019-04-26,Fri,Matchweek 36,Away,L 0–5,Huddersfield,Liverpool,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
21,2019-05-05,Sun,Matchweek 37,Home,D 1–1,Huddersfield,Manchester Utd,N,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
22,2019-05-12,Sun,Matchweek 38,Away,D 1–1,Huddersfield,Southampton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
