,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2018-08-12,Sun,Matchweek 1,Home,L 0–2,Arsenal,Manchester City,Y,"RW,AM",90,0,0,0,0,0,0,0,0,52,1,0,1,0.0,0.0,0.1,2,0,29,42,69.0,2,29,3,2,1,Match Report
1,2018-08-18,Sat,Matchweek 2,Away,L 2–3,Arsenal,Chelsea,Y,AM,67,0,0,0,0,2,0,0,0,27,1,0,0,0.1,0.1,0.0,0,0,16,20,80.0,0,16,1,1,0,Match Report
3,2018-09-02,Sun,Matchweek 4,Away,W 3–2,Arsenal,Cardiff City,Y,RW,83,0,0,0,0,0,0,0,0,55,0,0,1,0.0,0.0,0.0,4,1,40,49,81.6,6,39,2,3,1,Match Report
4,2018-09-15,Sat,Matchweek 5,Away,W 2–1,Arsenal,Newcastle Utd,Y,"RW,LW",90,1,0,0,0,1,1,0,0,43,0,0,0,0.1,0.1,0.1,4,0,35,40,87.5,7,31,2,1,1,Match Report
5,2018-09-23,Sun,Matchweek 6,Home,W 2–0,Arsenal,Everton,Y,RW,90,0,0,0,0,0,0,0,0,54,4,1,2,0.0,0.0,0.1,5,1,30,38,78.9,6,31,3,2,1,Match Report
6,2018-09-29,Sat,Matchweek 7,Home,W 2–0,Arsenal,Watford,Y,"RW,AM",90,1,0,0,0,1,1,0,0,67,0,0,0,0.4,0.4,0.0,3,0,58,65,89.2,14,61,4,0,0,Match Report
8,2018-10-22,Mon,Matchweek 9,Home,W 3–1,Arsenal,Leicester City,Y*,"AM,LM",79,1,1,0,0,1,1,0,0,77,2,0,1,0.1,0.1,1.4,11,3,63,69,91.3,4,63,3,2,2,Match Report
9,2018-10-28,Sun,Matchweek 10,Away,D 2–2,Arsenal,Crystal Palace,Y*,AM,67,0,0,0,0,0,0,0,0,40,0,0,1,0.0,0.0,0.1,1,0,34,38,89.5,2,25,2,0,0,Match Report
10,2018-11-03,Sat,Matchweek 11,Home,D 1–1,Arsenal,Liverpool,Y*,"AM,RW",90,0,0,0,0,0,0,0,0,53,0,0,1,0.0,0.0,0.3,5,0,40,49,81.6,7,47,3,2,1,Match Report
11,2018-11-11,Sun,Matchweek 12,Home,D 1–1,Arsenal,Wolves,Y*,AM,74,0,0,0,0,0,0,1,0,86,0,0,0,0.0,0.0,0.1,3,0,75,83,90.4,17,72,5,3,3,Match Report
12,2018-11-25,Sun,Matchweek 13,Away,W 2–1,Arsenal,Bournemouth,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
14,2018-12-16,Sun,Matchweek 17,Away,L 2–3,Arsenal,Southampton,N,AM,21,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.1,2,0,13,14,92.9,2,9,1,0,0,Match Report
