,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2018-08-12,Sun,Matchweek 1,Home,D 0–0,Southampton,Burnley,Y,CM,90,0,0,0,0,1,0,0,0,59,3,0,1,0.0,0.0,0.0,1,0,42,49,85.7,3,25,1,0,0,Match Report
1,2018-08-18,Sat,Matchweek 2,Away,L 1–2,Southampton,Everton,Y,CM,71,0,0,0,0,1,0,1,0,29,1,0,1,0.0,0.0,0.0,2,0,17,27,63.0,3,15,0,0,0,Match Report
2,2018-08-25,Sat,Matchweek 3,Home,L 1–2,Southampton,Leicester City,N,CM,12,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,1,4,0,0,0,Match Report
3,2018-09-01,Sat,Matchweek 4,Away,W 2–0,Southampton,Crystal Palace,N,DM,13,0,0,0,0,0,0,0,0,7,0,0,1,0.0,0.0,0.0,0,0,4,5,80.0,1,4,0,1,0,Match Report
5,2018-09-22,Sat,Matchweek 6,Away,L 0–3,Southampton,Liverpool,Y,DM,54,0,0,0,0,0,0,1,0,40,4,5,1,0.0,0.0,0.0,0,0,22,28,78.6,2,15,1,0,0,Match Report
6,2018-09-29,Sat,Matchweek 7,Away,L 0–2,Southampton,Wolves,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
7,2018-10-07,Sun,Matchweek 8,Home,L 0–3,Southampton,Chelsea,N,DM,45,0,0,0,0,0,0,1,0,27,2,1,0,0.0,0.0,0.0,4,0,23,24,95.8,3,11,0,0,0,Match Report
9,2018-10-27,Sat,Matchweek 10,Home,D 0–0,Southampton,Newcastle Utd,Y,CM,77,0,0,0,0,0,0,0,0,43,2,3,2,0.0,0.0,0.0,1,0,27,35,77.1,6,19,1,1,1,Match Report
11,2018-12-01,Sat,Matchweek 14,Home,D 2–2,Southampton,Manchester Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2018-12-05,Wed,Matchweek 15,Away,L 1–3,Southampton,Tottenham,N,DM,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,2,0,0,0,Match Report
13,2018-12-08,Sat,Matchweek 16,Away,L 0–1,Southampton,Cardiff City,Y,CM,79,0,0,0,0,0,0,1,0,59,2,4,1,0.0,0.0,0.0,1,0,42,48,87.5,10,33,1,1,0,Match Report
14,2018-12-16,Sun,Matchweek 17,Home,W 3–2,Southampton,Arsenal,Y,CM,90,0,0,0,0,0,0,0,0,47,6,0,3,0.0,0.0,0.0,1,0,25,33,75.8,4,21,0,0,0,Match Report
15,2018-12-22,Sat,Matchweek 18,Away,W 3–1,Southampton,Huddersfield,Y,"CM,DM",90,0,0,0,0,1,1,0,0,55,3,3,1,0.0,0.0,0.3,1,1,31,41,75.6,3,20,1,1,1,Match Report
16,2018-12-27,Thu,Matchweek 19,Home,L 1–2,Southampton,West Ham,Y*,CM,90,0,0,0,0,2,1,0,0,75,6,3,3,0.7,0.7,0.4,2,1,43,51,84.3,9,36,2,5,4,Match Report
17,2018-12-30,Sun,Matchweek 20,Home,L 1–3,Southampton,Manchester City,Y,CM,58,0,0,0,0,0,0,0,0,35,3,2,2,0.0,0.0,0.0,0,0,19,25,76.0,3,8,0,0,0,Match Report
18,2019-01-02,Wed,Matchweek 21,Away,D 0–0,Southampton,Chelsea,Y*,CM,90,0,0,0,0,1,1,1,0,48,3,0,7,0.0,0.0,0.0,1,0,26,32,81.3,7,21,0,0,0,Match Report
19,2019-01-12,Sat,Matchweek 22,Away,W 2–1,Southampton,Leicester City,Y*,"CM,DM",90,0,0,0,0,0,0,0,0,50,3,1,2,0.0,0.0,0.0,0,0,25,36,69.4,7,14,1,0,0,Match Report
20,2019-01-19,Sat,Matchweek 23,Home,W 2–1,Southampton,Everton,Y,CM,90,0,0,0,0,0,0,0,0,35,3,3,1,0.0,0.0,0.0,0,0,21,26,80.8,7,16,0,0,0,Match Report
21,2019-01-30,Wed,Matchweek 24,Home,D 1–1,Southampton,Crystal Palace,Y,"CM,DM",90,0,0,0,0,1,0,0,0,87,3,2,0,0.0,0.0,0.1,3,0,63,77,81.8,16,44,3,0,0,Match Report
