,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
3,2018-09-01,Sat,Matchweek 4,Away,L 1–2,Newcastle Utd,Manchester City,Y,"LM,FW",90,12,15,80.0,178,78,8,8,100.0,2,2,100.0,2,3,66.7,0,0.0,0.0,0,1,0,0,1,Match Report
4,2018-09-15,Sat,Matchweek 5,Home,L 1–2,Newcastle Utd,Arsenal,Y,"FW,RM",90,14,17,82.4,175,55,7,7,100.0,4,6,66.7,1,1,100.0,0,0.0,0.1,1,1,3,1,3,Match Report
5,2018-09-22,Sat,Matchweek 6,Away,D 0–0,Newcastle Utd,Crystal Palace,Y,FW,80,12,15,80.0,177,18,6,6,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,2,Match Report
6,2018-09-29,Sat,Matchweek 7,Home,L 0–2,Newcastle Utd,Leicester City,Y,FW,68,17,19,89.5,228,37,5,7,71.4,7,7,100.0,1,1,100.0,0,0.0,0.1,0,0,0,0,2,Match Report
7,2018-10-06,Sat,Matchweek 8,Away,L 2–3,Newcastle Utd,Manchester Utd,Y,FW,87,12,21,57.1,238,56,5,7,71.4,4,7,57.1,3,4,75.0,1,0.1,0.0,1,2,0,0,2,Match Report
8,2018-10-20,Sat,Matchweek 9,Home,L 0–1,Newcastle Utd,Brighton,Y,FW,90,29,37,78.4,346,49,21,24,87.5,5,9,55.6,1,1,100.0,0,0.2,0.0,6,2,0,0,0,Match Report
10,2018-11-03,Sat,Matchweek 11,Home,W 1–0,Newcastle Utd,Watford,N,FW,46,13,20,65.0,135,26,9,10,90.0,3,4,75.0,0,2,0.0,0,0.0,0.0,0,0,0,0,1,Match Report
12,2018-11-26,Mon,Matchweek 13,Away,W 2–1,Newcastle Utd,Burnley,Y,LM,90,32,41,78.0,467,129,14,16,87.5,9,12,75.0,3,4,75.0,0,0.4,0.3,2,4,1,0,5,Match Report
14,2018-12-05,Wed,Matchweek 15,Away,D 1–1,Newcastle Utd,Everton,N,LM,27,2,5,40.0,20,20,0,1,0.0,1,1,100.0,0,1,0.0,0,0.4,0.3,1,0,1,0,1,Match Report
15,2018-12-09,Sun,Matchweek 16,Home,L 1–2,Newcastle Utd,Wolves,Y,"FW,RM",90,19,26,73.1,263,38,14,17,82.4,4,5,80.0,1,2,50.0,0,0.0,0.0,1,1,0,0,4,Match Report
17,2018-12-22,Sat,Matchweek 18,Home,D 0–0,Newcastle Utd,Fulham,Y,LM,90,15,22,68.2,199,23,9,12,75.0,3,6,50.0,1,2,50.0,0,0.0,0.0,0,0,1,0,2,Match Report
18,2018-12-26,Wed,Matchweek 19,Away,L 0–4,Newcastle Utd,Liverpool,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
19,2018-12-29,Sat,Matchweek 20,Away,D 1–1,Newcastle Utd,Watford,Y,RM,90,14,21,66.7,170,77,8,11,72.7,4,5,80.0,0,1,0.0,0,0.0,0.0,0,2,0,0,3,Match Report
21,2019-01-12,Sat,Matchweek 22,Away,L 1–2,Newcastle Utd,Chelsea,Y,RM,81,16,23,69.6,179,70,11,12,91.7,4,5,80.0,0,1,0.0,0,0.0,0.0,0,2,1,0,2,Match Report
22,2019-01-19,Sat,Matchweek 23,Home,W 3–0,Newcastle Utd,Cardiff City,Y,RM,90,24,35,68.6,342,181,10,12,83.3,9,11,81.8,1,3,33.3,0,0.1,0.0,1,2,2,0,7,Match Report
23,2019-01-29,Tue,Matchweek 24,Home,W 2–1,Newcastle Utd,Manchester City,Y,RM,89,16,20,80.0,223,125,9,9,100.0,3,6,50.0,2,3,66.7,0,0.0,0.0,0,1,0,0,2,Match Report
