,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
1,2018-10-20,Sat,Matchweek 9,Away,W 1–0,Brighton,Newcastle Utd,N,FW,75,0,0,0,0,1,0,0,0,27,0,0,1,0.0,0.0,0.5,2,0,10,15,66.7,1,20,0,1,1,2,0,0,0,0,0,0,0,0,0,0,141,45,8,72.7,1,1,100.0,1,1,100.0,0.0,2,1,1,0
6,2018-12-22,Sat,Matchweek 18,Away,L 0–2,Brighton,Bournemouth,Y,LM,69,0,0,0,0,1,1,0,0,22,1,0,0,0.0,0.0,0.0,1,0,10,17,58.8,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,277,51,3,42.9,4,6,66.7,3,4,75.0,0.0,0,1,0,0
7,2018-12-26,Wed,Matchweek 19,Home,D 1–1,Brighton,Arsenal,Y,LW,85,1,0,0,0,2,1,0,0,39,1,2,1,0.6,0.6,0.0,4,1,23,29,79.3,2,22,5,1,1,3,0,1,0,0,0,0,1,0,0,0,373,63,13,86.7,7,10,70.0,2,2,100.0,0.0,1,1,0,0
8,2018-12-29,Sat,Matchweek 20,Home,W 1–0,Brighton,Everton,Y,LW,90,1,0,0,0,3,1,0,0,35,1,1,0,0.5,0.5,0.1,2,0,21,26,80.8,0,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,342,85,13,100.0,6,9,66.7,2,4,50.0,0.1,1,0,0,0
9,2019-01-02,Wed,Matchweek 21,Away,D 2–2,Brighton,West Ham,Y,LW,90,0,0,0,0,1,0,0,0,33,2,0,0,0.1,0.1,0.0,1,0,21,24,87.5,1,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,344,82,14,82.4,3,3,100.0,3,3,100.0,0.0,0,1,0,0
10,2019-01-12,Sat,Matchweek 22,Home,L 0–1,Brighton,Liverpool,Y,LW,90,0,0,0,0,2,0,0,0,27,1,1,2,0.0,0.0,0.1,2,0,11,17,64.7,2,19,1,0,0,2,0,0,0,0,0,0,0,0,0,0,221,62,4,50.0,3,5,60.0,3,3,100.0,0.0,1,2,2,0
11,2019-01-19,Sat,Matchweek 23,Away,L 1–2,Brighton,Manchester Utd,Y,LW,90,0,0,0,0,1,1,0,0,35,0,0,0,0.0,0.0,0.0,2,1,21,28,75.0,0,23,0,0,0,2,0,0,0,0,1,0,0,0,0,0,336,27,11,78.6,6,8,75.0,3,4,75.0,0.0,1,0,0,0
12,2019-01-29,Tue,Matchweek 24,Away,L 2–4,Brighton,Fulham,Y,LW,70,0,0,0,0,2,0,0,0,28,2,0,1,0.1,0.1,0.0,1,0,13,20,65.0,2,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,154,32,10,83.3,3,6,50.0,0,1,0.0,0.1,0,0,2,0
13,2019-02-02,Sat,Matchweek 25,Home,D 0–0,Brighton,Watford,Y,LW,90,0,0,0,0,5,2,0,0,58,3,3,0,0.4,0.4,0.0,3,0,28,37,75.7,3,28,4,3,1,2,0,1,0,0,0,0,0,0,0,0,446,92,17,89.5,7,10,70.0,3,6,50.0,0.0,1,1,2,0
14,2019-02-09,Sat,Matchweek 26,Home,L 1–3,Brighton,Burnley,Y,LW,65,0,0,0,0,0,0,0,0,20,2,0,1,0.0,0.0,0.1,4,0,9,15,60.0,2,11,2,1,1,2,0,1,1,0,0,0,0,0,0,0,205,40,4,50.0,4,6,66.7,1,1,100.0,0.1,1,1,0,0
15,2019-04-13,Sat,Matchweek 34,Home,L 0–5,Brighton,Bournemouth,Y,"LW,RM,FW",90,0,0,0,0,2,0,0,0,40,0,1,0,0.1,0.1,0.0,0,0,25,34,73.5,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,76,16,84.2,7,10,70.0,2,2,100.0,0.1,0,1,2,1
18,2019-04-23,Tue,Matchweek 33,Away,L 0–1,Brighton,Tottenham,Y,LW,90,0,0,0,0,0,0,0,0,27,0,0,2,0.0,0.0,0.0,1,0,9,16,56.3,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91,21,7,63.6,2,3,66.7,0,1,0.0,0.0,1,1,0,0
