,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2018-08-11,Sat,Matchweek 1,Away,W 3–0,Chelsea,Huddersfield,N,LM,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2018-08-26,Sun,Matchweek 3,Away,W 2–1,Chelsea,Newcastle Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
3,2018-09-01,Sat,Matchweek 4,Home,W 2–0,Chelsea,Bournemouth,N,LM,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2018-10-28,Sun,Matchweek 10,Away,W 4–0,Chelsea,Burnley,N,LW,61,4,2,0,0,2,0,0,0,0,0,0,0,0,0,Match Report
6,2018-11-04,Sun,Matchweek 11,Home,W 3–1,Chelsea,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
8,2018-12-02,Sun,Matchweek 14,Home,W 2–0,Chelsea,Fulham,N,LM,24,3,2,0,0,0,0,1,1,1,0,0,0,0,0,Match Report
9,2018-12-05,Wed,Matchweek 15,Away,L 1–2,Chelsea,Wolves,Y,"LM,RM",90,4,4,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
10,2018-12-08,Sat,Matchweek 16,Home,W 2–0,Chelsea,Manchester City,N,LW,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2018-12-16,Sun,Matchweek 17,Away,W 2–1,Chelsea,Brighton,N,RW,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
12,2018-12-22,Sat,Matchweek 18,Home,L 0–1,Chelsea,Leicester City,N,LM,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
14,2019-01-02,Wed,Matchweek 21,Home,D 0–0,Chelsea,Southampton,N,RW,54,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
16,2019-01-30,Wed,Matchweek 24,Away,L 0–4,Chelsea,Bournemouth,N,LM,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
17,2019-02-02,Sat,Matchweek 25,Home,W 5–0,Chelsea,Huddersfield,N,RM,8,1,1,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
18,2019-02-10,Sun,Matchweek 26,Away,L 0–6,Chelsea,Manchester City,N,RW,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
19,2019-02-27,Wed,Matchweek 28,Home,W 2–0,Chelsea,Tottenham,N,LM,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
20,2019-03-03,Sun,Matchweek 29,Away,W 2–1,Chelsea,Fulham,N,LM,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
21,2019-03-10,Sun,Matchweek 30,Home,D 1–1,Chelsea,Wolves,N,"DM,LM",35,6,3,0,2,0,1,0,0,0,0,0,0,0,0,Match Report
22,2019-03-17,Sun,Matchweek 31,Away,L 0–2,Chelsea,Everton,N,"DM,LM",26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
23,2019-03-31,Sun,Matchweek 32,Away,W 2–1,Chelsea,Cardiff City,N,LM,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
24,2019-04-03,Wed,Matchweek 27,Home,W 3–0,Chelsea,Brighton,Y,LM,81,3,3,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
25,2019-04-08,Mon,Matchweek 33,Home,W 2–0,Chelsea,West Ham,Y,LM,69,7,4,0,3,0,0,0,0,0,0,0,0,0,0,Match Report
26,2019-04-14,Sun,Matchweek 34,Away,L 0–2,Chelsea,Liverpool,Y,LM,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
27,2019-04-22,Mon,Matchweek 35,Home,D 2–2,Chelsea,Burnley,Y,LM,90,2,2,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
28,2019-04-28,Sun,Matchweek 36,Away,D 1–1,Chelsea,Manchester Utd,N,LM,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
29,2019-05-05,Sun,Matchweek 37,Home,W 3–0,Chelsea,Watford,N,LM,81,4,3,0,0,0,0,1,0,0,0,0,0,0,0,Match Report
30,2019-05-12,Sun,Matchweek 38,Away,D 0–0,Chelsea,Leicester City,Y,LM,90,5,4,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
