,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2018-08-18,Sat,Matchweek 2,Away,D 0–0,Newcastle Utd,Cardiff City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,2018-08-26,Sun,Matchweek 3,Home,L 1–2,Newcastle Utd,Chelsea,Y,CB,90,7,16,43.8,236,149,1,4,25.0,3,3,100.0,3,5,60.0,0,0.1,0.1,1,3,1,1,2,Match Report
2,2018-09-01,Sat,Matchweek 4,Away,L 1–2,Newcastle Utd,Manchester City,Y,CB,90,11,18,61.1,321,122,2,3,66.7,4,8,50.0,5,6,83.3,0,0.0,0.0,0,2,0,0,2,Match Report
3,2018-09-15,Sat,Matchweek 5,Home,L 1–2,Newcastle Utd,Arsenal,Y,CB,90,24,37,64.9,537,323,6,8,75.0,13,16,81.3,5,12,41.7,1,0.2,0.1,1,2,2,1,6,Match Report
4,2018-09-22,Sat,Matchweek 6,Away,D 0–0,Newcastle Utd,Crystal Palace,Y,CB,90,21,32,65.6,455,206,8,9,88.9,11,13,84.6,2,10,20.0,0,0.0,0.0,0,1,0,0,3,Match Report
6,2018-10-06,Sat,Matchweek 8,Away,L 2–3,Newcastle Utd,Manchester Utd,Y,CB,90,5,10,50.0,80,45,2,2,100.0,3,5,60.0,0,3,0.0,0,0.0,0.0,0,0,0,0,2,Match Report
7,2018-10-20,Sat,Matchweek 9,Home,L 0–1,Newcastle Utd,Brighton,Y,CB,90,55,59,93.2,1128,381,17,18,94.4,29,29,100.0,9,12,75.0,0,0.0,0.0,0,6,0,0,6,Match Report
8,2018-10-27,Sat,Matchweek 10,Away,D 0–0,Newcastle Utd,Southampton,Y,CB,90,34,43,79.1,666,142,7,10,70.0,23,25,92.0,3,6,50.0,0,0.1,0.0,1,0,0,0,1,Match Report
9,2018-11-03,Sat,Matchweek 11,Home,W 1–0,Newcastle Utd,Watford,Y,CB,90,25,28,89.3,590,124,4,4,100.0,15,17,88.2,6,7,85.7,0,0.0,0.0,0,0,0,0,1,Match Report
10,2018-11-10,Sat,Matchweek 12,Home,W 2–1,Newcastle Utd,Bournemouth,Y,CB,90,18,24,75.0,522,202,1,2,50.0,9,10,90.0,8,12,66.7,0,0.0,0.0,0,3,0,0,3,Match Report
