,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
1,2018-08-25,Sat,Matchweek 3,Away,L 0–1,Brighton,Liverpool,Y,CM,79,0,0,0,0,1,0,0,0,42,1,7,0,0.1,0.1,0.0,1,0,28,33,84.8,3,25,1,1,1,1,0,0,0,0,0,0,0,0,0,0,478,82,13,86.7,12,12,100.0,3,6,50.0,0.1,1,2,0,0
2,2018-09-01,Sat,Matchweek 4,Home,D 2–2,Brighton,Fulham,N,"FW,CM",31,0,0,0,0,1,0,0,0,24,0,0,1,0.0,0.0,0.0,1,0,18,20,90.0,2,11,3,1,0,1,0,0,0,0,0,0,0,0,0,0,275,39,11,91.7,6,6,100.0,1,1,100.0,0.0,0,1,0,0
3,2018-09-17,Mon,Matchweek 5,Away,D 2–2,Brighton,Southampton,Y,CM,75,0,0,0,0,1,0,0,0,46,2,0,1,0.0,0.0,0.0,1,0,30,34,88.2,2,24,2,4,1,1,0,0,0,0,0,0,0,0,0,0,460,84,21,95.5,6,7,85.7,3,4,75.0,0.0,0,3,0,0
4,2018-09-22,Sat,Matchweek 6,Home,L 1–2,Brighton,Tottenham,Y,CM,78,0,0,0,0,0,0,1,0,28,3,2,0,0.0,0.0,0.0,1,0,20,24,83.3,4,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,308,116,11,91.7,8,10,80.0,1,1,100.0,0.0,0,4,0,0
5,2018-09-29,Sat,Matchweek 7,Away,L 0–2,Brighton,Manchester City,Y,CM,90,0,0,0,0,0,0,0,0,25,2,0,0,0.0,0.0,0.0,1,0,8,14,57.1,2,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,156,61,5,83.3,2,5,40.0,1,2,50.0,0.0,0,1,0,0
6,2018-11-03,Sat,Matchweek 11,Away,L 1–3,Brighton,Everton,N,"CM,FW",21,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,128,14,3,75.0,2,2,100.0,1,2,50.0,0.0,0,0,0,0
8,2018-12-01,Sat,Matchweek 14,Away,W 2–1,Brighton,Huddersfield,Y,"LM,DM",89,0,0,0,0,5,1,0,0,66,4,1,0,0.2,0.2,0.1,5,0,42,51,82.4,4,47,2,3,2,2,0,0,1,0,0,0,0,0,0,0,689,96,22,84.6,16,18,88.9,3,5,60.0,0.0,2,5,0,0
9,2018-12-04,Tue,Matchweek 15,Home,W 3–1,Brighton,Crystal Palace,Y,"CM,LM",90,0,0,0,0,1,0,1,0,46,9,1,1,0.0,0.0,0.1,3,0,22,25,88.0,4,13,1,1,1,1,0,1,1,0,0,0,0,0,0,0,350,96,12,92.3,9,9,100.0,1,2,50.0,0.0,1,2,0,0
10,2018-12-08,Sat,Matchweek 16,Away,L 0–1,Brighton,Burnley,Y,"LM,CM",90,0,0,0,0,1,0,0,0,51,1,2,1,0.0,0.0,0.0,4,0,29,40,72.5,5,33,7,6,4,4,0,0,0,0,0,0,0,0,0,0,459,51,15,83.3,12,15,80.0,2,5,40.0,0.0,0,4,0,0
11,2018-12-16,Sun,Matchweek 17,Home,L 1–2,Brighton,Chelsea,N,FW,10,0,0,0,0,0,0,0,0,11,2,0,0,0.0,0.0,0.0,2,0,7,8,87.5,2,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,109,9,4,100.0,2,3,66.7,1,1,100.0,0.0,0,1,0,0
