,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2018-08-11,Sat,Matchweek 1,Away,W 3–0,Chelsea,Huddersfield,Y*,RB,90,85,93,91.4,1175,377,52,53,98.1,27,30,90.0,3,4,75.0,0,0.0,0.0,0,6,1,1,1,Match Report
1,2018-08-18,Sat,Matchweek 2,Home,W 3–2,Chelsea,Arsenal,Y*,RB,90,70,79,88.6,976,372,40,41,97.6,25,31,80.6,1,1,100.0,1,0.2,0.2,3,5,1,0,4,Match Report
2,2018-08-26,Sun,Matchweek 3,Away,W 2–1,Chelsea,Newcastle Utd,Y*,RB,90,88,103,85.4,1011,301,66,72,91.7,17,22,77.3,1,3,33.3,0,0.0,0.1,0,8,2,0,4,Match Report
3,2018-09-01,Sat,Matchweek 4,Home,W 2–0,Chelsea,Bournemouth,Y*,RB,90,64,82,78.0,929,256,32,36,88.9,27,34,79.4,2,5,40.0,0,0.1,0.1,1,5,1,1,5,Match Report
4,2018-09-15,Sat,Matchweek 5,Home,W 4–1,Chelsea,Cardiff City,Y*,RB,90,79,90,87.8,1257,338,43,47,91.5,21,25,84.0,11,11,100.0,0,0.2,0.2,3,7,2,2,0,Match Report
5,2018-09-23,Sun,Matchweek 6,Away,D 0–0,Chelsea,West Ham,Y*,RB,90,83,91,91.2,1173,359,48,49,98.0,33,38,86.8,1,1,100.0,0,0.0,0.0,1,14,1,1,8,Match Report
6,2018-09-29,Sat,Matchweek 7,Home,D 1–1,Chelsea,Liverpool,Y*,RB,90,57,74,77.0,830,362,34,40,85.0,22,26,84.6,1,4,25.0,0,0.0,0.0,0,4,0,0,3,Match Report
7,2018-10-07,Sun,Matchweek 8,Away,W 3–0,Chelsea,Southampton,Y*,RB,90,56,68,82.4,816,226,32,35,91.4,17,22,77.3,3,4,75.0,0,0.0,0.1,0,5,2,1,5,Match Report
8,2018-10-20,Sat,Matchweek 9,Home,D 2–2,Chelsea,Manchester Utd,Y*,RB,90,52,63,82.5,709,265,36,38,94.7,12,16,75.0,3,7,42.9,0,0.0,0.1,1,1,1,1,1,Match Report
9,2018-10-28,Sun,Matchweek 10,Away,W 4–0,Chelsea,Burnley,Y*,RB,90,77,86,89.5,962,255,59,60,98.3,16,19,84.2,1,5,20.0,0,0.2,0.2,1,3,1,1,0,Match Report
10,2018-11-04,Sun,Matchweek 11,Home,W 3–1,Chelsea,Crystal Palace,Y*,RB,90,79,98,80.6,1081,281,48,56,85.7,29,33,87.9,0,1,0.0,0,0.0,0.0,0,3,1,0,3,Match Report
11,2018-11-11,Sun,Matchweek 12,Home,D 0–0,Chelsea,Everton,Y*,RB,90,65,75,86.7,865,272,43,47,91.5,19,21,90.5,2,3,66.7,0,0.0,0.0,0,5,1,0,6,Match Report
12,2018-11-24,Sat,Matchweek 13,Away,L 1–3,Chelsea,Tottenham,Y*,RB,90,60,69,87.0,850,368,38,38,100.0,18,22,81.8,2,4,50.0,1,0.4,0.2,3,4,2,2,3,Match Report
13,2018-12-02,Sun,Matchweek 14,Home,W 2–0,Chelsea,Fulham,Y*,"RB,LB",90,86,97,88.7,1131,380,59,60,98.3,21,24,87.5,4,6,66.7,0,0.3,0.5,1,1,0,0,6,Match Report
14,2018-12-05,Wed,Matchweek 15,Away,L 1–2,Chelsea,Wolves,Y*,RB,90,72,86,83.7,1017,387,42,46,91.3,22,27,81.5,4,5,80.0,0,0.1,0.1,1,3,2,2,4,Match Report
15,2018-12-08,Sat,Matchweek 16,Home,W 2–0,Chelsea,Manchester City,Y*,RB,90,59,68,86.8,856,337,42,44,95.5,15,15,100.0,2,7,28.6,0,0.0,0.0,0,2,1,0,2,Match Report
16,2018-12-16,Sun,Matchweek 17,Away,W 2–1,Chelsea,Brighton,Y*,RB,90,61,73,83.6,834,201,37,41,90.2,20,24,83.3,1,2,50.0,0,0.0,0.0,0,1,1,0,3,Match Report
17,2018-12-22,Sat,Matchweek 18,Home,L 0–1,Chelsea,Leicester City,Y*,RB,90,76,87,87.4,965,397,49,52,94.2,21,22,95.5,1,4,25.0,0,0.0,0.0,0,2,0,0,9,Match Report
18,2018-12-26,Wed,Matchweek 19,Away,W 2–1,Chelsea,Watford,Y*,RB,90,70,81,86.4,1018,304,42,44,95.5,22,25,88.0,3,4,75.0,0,0.0,0.0,0,3,0,0,4,Match Report
