,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2018-12-26,Wed,Matchweek 19,Away,W 2–1,Chelsea,Watford,N,"RW,LW",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2019-01-12,Sat,Matchweek 22,Home,W 2–1,Chelsea,Newcastle Utd,N,"RW,LW",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2019-01-19,Sat,Matchweek 23,Away,L 0–2,Chelsea,Arsenal,N,RW,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2019-02-02,Sat,Matchweek 25,Home,W 5–0,Chelsea,Huddersfield,N,LW,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2019-02-27,Wed,Matchweek 28,Home,W 2–0,Chelsea,Tottenham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
8,2019-03-03,Sun,Matchweek 29,Away,W 2–1,Chelsea,Fulham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
9,2019-03-10,Sun,Matchweek 30,Home,D 1–1,Chelsea,Wolves,N,RW,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2019-03-17,Sun,Matchweek 31,Away,L 0–2,Chelsea,Everton,N,LW,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2019-03-31,Sun,Matchweek 32,Away,W 2–1,Chelsea,Cardiff City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2019-04-03,Wed,Matchweek 27,Home,W 3–0,Chelsea,Brighton,Y,"RW,LW",90,8,6,0,1,1,0,0,2,1,0,1,0,0,0,Match Report
13,2019-04-08,Mon,Matchweek 33,Home,W 2–0,Chelsea,West Ham,Y,RW,84,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
14,2019-04-14,Sun,Matchweek 34,Away,L 0–2,Chelsea,Liverpool,Y,RW,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
15,2019-04-22,Mon,Matchweek 35,Home,D 2–2,Chelsea,Burnley,Y,RW,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
