,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2018-08-11,Sat,Matchweek 1,Home,L 0–3,Huddersfield,Chelsea,Y,WB,90,0,0,0,0,0,0,0,0,58,2,0,1,0.0,0.0,0.1,1,0,35,52,67.3,4,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,641,263,16,88.9,15,21,71.4,4,10,40.0,0.0,1,3,2,1
1,2018-08-19,Sun,Matchweek 2,Away,L 1–6,Huddersfield,Manchester City,Y,LM,90,0,0,0,0,1,0,0,0,17,1,0,0,0.0,0.0,0.0,1,0,10,14,71.4,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,219,74,4,100.0,4,4,100.0,2,5,40.0,0.0,0,1,0,0
2,2018-08-25,Sat,Matchweek 3,Home,D 0–0,Huddersfield,Cardiff City,Y,RB,90,0,0,0,0,0,0,0,0,43,3,1,1,0.0,0.0,0.0,1,0,21,34,61.8,1,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,335,95,11,84.6,5,12,41.7,4,6,66.7,0.0,0,1,0,0
3,2018-09-01,Sat,Matchweek 4,Away,D 1–1,Huddersfield,Everton,Y,RB,75,0,0,0,0,0,0,1,0,30,2,0,0,0.0,0.0,0.0,1,0,13,24,54.2,3,17,2,1,0,1,0,0,0,0,0,0,0,0,0,0,277,143,6,85.7,4,8,50.0,3,6,50.0,0.0,1,0,0,0
4,2018-09-15,Sat,Matchweek 5,Home,L 0–1,Huddersfield,Crystal Palace,Y,"RM,RB",90,0,0,0,0,1,1,0,0,56,2,0,0,0.1,0.1,0.0,1,0,38,51,74.5,3,36,4,1,0,1,0,0,0,0,0,0,0,0,0,0,579,220,24,96.0,11,18,61.1,3,8,37.5,0.0,0,3,0,0
6,2018-09-29,Sat,Matchweek 7,Home,L 0–2,Huddersfield,Tottenham,N,"WB,RB",62,0,0,0,0,0,0,0,0,25,0,0,1,0.0,0.0,0.0,3,0,12,23,52.2,0,13,2,1,1,2,0,1,0,0,0,0,0,0,0,0,196,53,5,100.0,5,7,71.4,1,5,20.0,0.0,1,0,1,1
7,2018-10-06,Sat,Matchweek 8,Away,D 1–1,Huddersfield,Burnley,N,RB,5,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,6,10,60.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,4,3,100.0,3,4,75.0,0,3,0.0,0.0,0,0,0,0
8,2018-10-20,Sat,Matchweek 9,Home,L 0–1,Huddersfield,Liverpool,Y,WB,68,0,0,0,0,0,0,0,0,62,1,0,1,0.0,0.0,0.1,3,0,36,56,64.3,2,29,2,0,0,3,0,0,0,0,0,0,0,0,0,0,640,207,14,82.4,17,25,68.0,4,10,40.0,0.1,2,0,2,2
10,2018-11-05,Mon,Matchweek 11,Home,W 1–0,Huddersfield,Fulham,Y,"WB,RB",90,0,0,0,0,0,0,0,0,75,2,3,1,0.0,0.0,0.0,1,0,36,61,59.0,2,35,3,3,2,1,0,0,0,0,0,0,0,0,0,0,482,184,22,68.8,5,13,38.5,3,7,42.9,0.0,1,2,1,0
11,2018-11-10,Sat,Matchweek 12,Home,D 1–1,Huddersfield,West Ham,Y,WB,90,0,0,0,0,0,0,0,0,44,1,0,1,0.0,0.0,0.3,2,0,24,35,68.6,4,18,0,1,1,2,0,0,0,0,0,0,0,0,0,0,358,151,17,81.0,5,9,55.6,2,2,100.0,0.2,1,3,1,1
12,2018-11-25,Sun,Matchweek 13,Away,W 2–0,Huddersfield,Wolves,Y,WB,90,0,0,0,0,0,0,0,0,81,3,2,2,0.0,0.0,0.0,3,0,51,63,81.0,6,32,2,2,1,2,0,0,0,1,0,0,0,0,0,0,802,316,24,88.9,22,25,88.0,3,9,33.3,0.0,1,1,0,0
13,2018-12-01,Sat,Matchweek 14,Home,L 1–2,Huddersfield,Brighton,Y,"WB,RW,CM",90,0,0,0,0,0,0,0,0,43,1,0,0,0.0,0.0,0.0,0,0,25,36,69.4,0,20,6,1,0,0,0,0,0,0,0,0,0,0,0,0,365,165,12,92.3,9,13,69.2,2,7,28.6,0.0,0,1,0,0
14,2018-12-04,Tue,Matchweek 15,Away,L 1–2,Huddersfield,Bournemouth,Y,RB,90,0,0,0,0,4,1,0,0,72,0,1,1,0.1,0.1,0.4,3,0,47,64,73.4,4,34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,683,232,28,80.0,9,14,64.3,7,11,63.6,0.1,2,3,2,2
15,2018-12-08,Sat,Matchweek 16,Away,L 0–1,Huddersfield,Arsenal,N,"CM,RB",31,0,0,0,0,0,0,0,0,23,1,1,1,0.0,0.0,0.0,1,0,10,15,66.7,0,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,211,133,5,83.3,2,4,50.0,3,4,75.0,0.0,1,1,1,1
16,2018-12-15,Sat,Matchweek 17,Home,L 0–1,Huddersfield,Newcastle Utd,Y,"RB,WB",90,0,0,0,0,0,0,0,0,82,0,0,1,0.0,0.0,0.1,4,0,54,77,70.1,3,39,4,1,1,4,0,0,0,0,0,0,0,0,0,0,808,221,33,78.6,17,22,77.3,3,9,33.3,0.2,3,3,2,2
17,2018-12-22,Sat,Matchweek 18,Home,L 1–3,Huddersfield,Southampton,Y,"WB,DM",90,0,0,0,0,0,0,0,0,55,1,4,3,0.0,0.0,0.0,0,0,33,46,71.7,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,461,181,19,86.4,10,15,66.7,1,4,25.0,0.0,0,2,0,0
18,2018-12-26,Wed,Matchweek 19,Away,L 1–3,Huddersfield,Manchester Utd,Y,DM,90,0,0,0,0,0,0,0,0,50,1,1,1,0.0,0.0,0.0,1,0,34,45,75.6,5,25,2,1,1,1,0,0,0,0,0,0,0,0,0,0,464,164,22,91.7,9,11,81.8,1,6,16.7,0.0,0,3,0,0
19,2018-12-29,Sat,Matchweek 20,Away,L 0–1,Huddersfield,Fulham,Y,DM,90,0,0,0,0,0,0,0,0,62,1,2,0,0.0,0.0,0.1,2,0,45,56,80.4,5,26,1,0,0,2,0,0,0,0,0,0,0,0,0,0,808,196,23,95.8,17,23,73.9,4,5,80.0,0.1,1,3,3,1
20,2019-01-02,Wed,Matchweek 21,Home,L 1–2,Huddersfield,Burnley,Y,RB,70,0,0,0,0,0,0,0,0,53,1,0,1,0.0,0.0,0.0,3,0,31,43,72.1,3,17,2,2,1,3,0,0,0,0,0,0,0,0,0,0,550,316,17,89.5,9,16,56.3,5,7,71.4,0.0,1,0,0,0
21,2019-01-12,Sat,Matchweek 22,Away,D 0–0,Huddersfield,Cardiff City,Y,RB,90,0,0,0,0,0,0,0,0,47,1,2,1,0.0,0.0,0.1,3,0,34,39,87.2,3,14,2,0,0,3,0,0,0,0,0,0,0,0,0,0,524,372,16,94.1,10,13,76.9,4,5,80.0,0.1,3,4,2,2
23,2019-01-29,Tue,Matchweek 24,Home,L 0–1,Huddersfield,Everton,Y,"RB,WB",90,0,0,0,0,0,0,0,0,66,5,1,0,0.0,0.0,0.1,5,0,45,60,75.0,4,30,6,2,1,4,0,0,0,1,0,0,0,0,0,0,758,237,26,89.7,14,16,87.5,4,10,40.0,0.1,2,3,3,3
25,2019-02-23,Sat,Matchweek 27,Away,L 0–2,Huddersfield,Newcastle Utd,N,RB,67,0,0,0,0,0,0,0,0,43,0,2,1,0.0,0.0,0.0,0,0,21,31,67.7,1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,306,159,9,81.8,9,13,69.2,1,5,20.0,0.0,0,3,0,0
26,2019-03-02,Sat,Matchweek 29,Away,L 0–1,Huddersfield,Brighton,N,RB,24,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.1,1,0,2,5,40.0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,43,15,1,100.0,0,1,0.0,1,2,50.0,0.0,1,0,1,1
