,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2018-08-19,Sun,Matchweek 2,Home,W 6–1,Manchester City,Huddersfield,Y,CM,63,9,7,0,2,0,0,0,1,1,0,0,0,0,0,Match Report
1,2018-08-25,Sat,Matchweek 3,Away,D 1–1,Manchester City,Wolves,Y,"RM,CM",90,6,6,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2018-09-01,Sat,Matchweek 4,Home,W 2–1,Manchester City,Newcastle Utd,Y*,"CM,RM",88,9,5,1,0,2,1,0,0,0,0,0,0,0,0,Match Report
3,2018-09-15,Sat,Matchweek 5,Home,W 3–0,Manchester City,Fulham,Y*,LM,90,5,5,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
4,2018-09-22,Sat,Matchweek 6,Away,W 5–0,Manchester City,Cardiff City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
5,2018-09-29,Sat,Matchweek 7,Home,W 2–0,Manchester City,Brighton,Y*,LM,87,7,5,1,0,1,0,0,0,0,0,0,0,0,0,Match Report
6,2018-10-07,Sun,Matchweek 8,Away,D 0–0,Manchester City,Liverpool,Y*,AM,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2018-10-20,Sat,Matchweek 9,Home,W 5–0,Manchester City,Burnley,Y,LM,74,8,7,0,0,1,0,0,2,2,0,0,0,0,0,Match Report
8,2018-10-29,Mon,Matchweek 10,Away,W 1–0,Manchester City,Tottenham,Y*,"LM,FW",88,7,6,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
9,2018-11-04,Sun,Matchweek 11,Home,W 6–1,Manchester City,Southampton,Y*,LM,71,5,5,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
10,2018-11-11,Sun,Matchweek 12,Home,W 3–1,Manchester City,Manchester Utd,Y*,LM,89,5,4,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2018-11-24,Sat,Matchweek 13,Away,W 4–0,Manchester City,West Ham,Y*,"RM,LM",90,3,2,0,0,1,0,0,1,1,0,0,0,0,0,Match Report
12,2018-12-01,Sat,Matchweek 14,Home,W 3–1,Manchester City,Bournemouth,N,RM,14,1,1,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
13,2018-12-04,Tue,Matchweek 15,Away,W 2–1,Manchester City,Watford,Y,LM,72,3,3,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
