,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2018-08-11,Sat,Matchweek 1,Home,L 1–2,Newcastle Utd,Tottenham,Y,CM,90,0,0,0,0,0,0,0,0,64,1,1,0,0.0,0.0,0.1,5,0,43,59,72.9,6,18,0,2,2,Match Report
1,2018-08-18,Sat,Matchweek 2,Away,D 0–0,Newcastle Utd,Cardiff City,Y,CM,90,0,0,0,0,2,1,0,0,71,1,0,2,0.1,0.1,0.5,5,0,38,61,62.3,5,21,1,0,0,Match Report
3,2018-09-15,Sat,Matchweek 5,Home,L 1–2,Newcastle Utd,Arsenal,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
4,2018-09-22,Sat,Matchweek 6,Away,D 0–0,Newcastle Utd,Crystal Palace,Y,CM,90,0,0,0,0,0,0,0,0,60,0,0,0,0.0,0.0,0.0,1,0,32,55,58.2,2,15,0,2,1,Match Report
5,2018-09-29,Sat,Matchweek 7,Home,L 0–2,Newcastle Utd,Leicester City,Y,CM,90,0,0,0,0,1,1,0,0,72,4,2,0,0.0,0.0,0.0,3,0,38,61,62.3,3,28,2,1,0,Match Report
6,2018-10-06,Sat,Matchweek 8,Away,L 2–3,Newcastle Utd,Manchester Utd,Y,CM,90,0,1,0,0,2,1,0,0,66,5,1,0,0.0,0.0,0.3,6,1,28,51,54.9,3,26,0,1,1,Match Report
7,2018-10-20,Sat,Matchweek 9,Home,L 0–1,Newcastle Utd,Brighton,Y,CM,90,0,0,0,0,6,3,0,0,110,5,0,2,0.3,0.3,0.4,12,0,74,98,75.5,16,69,5,2,2,Match Report
8,2018-10-27,Sat,Matchweek 10,Away,D 0–0,Newcastle Utd,Southampton,Y,CM,90,0,0,0,0,1,0,0,0,68,3,0,0,0.0,0.0,0.0,1,0,43,63,68.3,5,33,0,0,0,Match Report
9,2018-11-03,Sat,Matchweek 11,Home,W 1–0,Newcastle Utd,Watford,Y,CM,50,0,0,0,0,1,0,0,0,30,0,1,2,0.1,0.1,0.0,0,0,13,24,54.2,0,10,1,0,0,Match Report
11,2018-11-26,Mon,Matchweek 13,Away,W 2–1,Newcastle Utd,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2018-12-01,Sat,Matchweek 14,Home,L 0–3,Newcastle Utd,West Ham,N,LM,21,0,0,0,0,1,0,0,0,22,1,0,1,0.1,0.1,0.0,2,0,16,21,76.2,5,13,0,1,1,Match Report
13,2018-12-05,Wed,Matchweek 15,Away,D 1–1,Newcastle Utd,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
15,2018-12-29,Sat,Matchweek 20,Away,D 1–1,Newcastle Utd,Watford,N,CM,12,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,2,0,8,11,72.7,2,4,0,0,0,Match Report
16,2019-01-02,Wed,Matchweek 21,Home,L 0–2,Newcastle Utd,Manchester Utd,N,CM,38,0,0,0,0,4,1,0,0,30,0,1,0,0.1,0.1,0.1,4,0,16,25,64.0,2,16,1,1,1,Match Report
18,2019-03-09,Sat,Matchweek 30,Home,W 3–2,Newcastle Utd,Everton,N,CM,12,0,0,0,0,0,0,1,0,13,0,0,0,0.0,0.0,0.1,3,0,10,12,83.3,5,4,0,0,0,Match Report
19,2019-03-16,Sat,Matchweek 31,Away,D 2–2,Newcastle Utd,Bournemouth,N,CM,8,0,0,0,0,1,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,5,10,50.0,3,3,0,0,0,Match Report
20,2019-04-01,Mon,Matchweek 32,Away,L 0–2,Newcastle Utd,Arsenal,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
21,2019-04-06,Sat,Matchweek 33,Home,L 0–1,Newcastle Utd,Crystal Palace,N,CM,15,0,0,0,0,0,0,0,0,22,0,0,1,0.0,0.0,0.0,1,0,13,21,61.9,2,10,0,0,0,Match Report
