,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2018-08-12,Sun,Matchweek 1,Home,D 0–0,Southampton,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
4,2018-10-07,Sun,Matchweek 8,Home,L 0–3,Southampton,Chelsea,Y,CB,45,20,21,95.2,278,74,11,12,91.7,5,5,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1,Match Report
6,2018-12-08,Sat,Matchweek 16,Away,L 0–1,Southampton,Cardiff City,Y,CB,90,36,43,83.7,732,467,12,13,92.3,20,23,87.0,4,5,80.0,0,0.0,0.0,0,3,0,0,6,Match Report
7,2018-12-16,Sun,Matchweek 17,Home,W 3–2,Southampton,Arsenal,Y,CB,90,23,27,85.2,348,157,12,13,92.3,9,10,90.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1,Match Report
8,2018-12-22,Sat,Matchweek 18,Away,W 3–1,Southampton,Huddersfield,Y,CB,90,9,14,64.3,148,132,5,6,83.3,2,5,40.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1,Match Report
9,2018-12-27,Thu,Matchweek 19,Home,L 1–2,Southampton,West Ham,Y,CB,90,32,42,76.2,495,309,17,18,94.4,15,20,75.0,0,3,0.0,0,0.0,0.0,0,0,0,0,4,Match Report
10,2018-12-30,Sun,Matchweek 20,Home,L 1–3,Southampton,Manchester City,Y,CB,90,11,22,50.0,196,87,4,8,50.0,7,10,70.0,0,3,0.0,0,0.0,0.0,0,1,0,0,1,Match Report
11,2019-01-02,Wed,Matchweek 21,Away,D 0–0,Southampton,Chelsea,Y,CB,90,18,28,64.3,262,139,7,8,87.5,9,16,56.3,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Match Report
12,2019-01-12,Sat,Matchweek 22,Away,W 2–1,Southampton,Leicester City,Y,CB,90,14,25,56.0,244,136,7,8,87.5,6,12,50.0,1,5,20.0,0,0.0,0.0,0,1,0,0,1,Match Report
13,2019-01-19,Sat,Matchweek 23,Home,W 2–1,Southampton,Everton,Y,CB,90,12,31,38.7,169,133,7,10,70.0,4,15,26.7,0,3,0.0,0,0.1,0.2,1,3,0,0,3,Match Report
14,2019-01-30,Wed,Matchweek 24,Home,D 1–1,Southampton,Crystal Palace,Y,CB,90,53,60,88.3,958,285,24,28,85.7,25,26,96.2,4,5,80.0,0,0.0,0.0,0,4,0,0,5,Match Report
15,2019-02-02,Sat,Matchweek 25,Away,D 1–1,Southampton,Burnley,Y,CB,90,30,42,71.4,501,216,13,17,76.5,16,22,72.7,1,3,33.3,1,0.1,0.0,2,1,0,0,2,Match Report
16,2019-02-09,Sat,Matchweek 26,Home,L 1–2,Southampton,Cardiff City,Y,CB,90,44,55,80.0,762,337,19,20,95.0,22,26,84.6,3,9,33.3,0,0.0,0.0,1,4,0,0,6,Match Report
17,2019-02-24,Sun,Matchweek 27,Away,L 0–2,Southampton,Arsenal,Y,CB,90,32,46,69.6,537,239,17,21,81.0,12,18,66.7,3,5,60.0,0,0.4,0.2,1,3,0,0,5,Match Report
18,2019-02-27,Wed,Matchweek 28,Home,W 2–0,Southampton,Fulham,Y,CB,90,24,41,58.5,482,277,10,13,76.9,12,20,60.0,2,8,25.0,0,0.0,0.0,1,3,0,0,5,Match Report
19,2019-03-02,Sat,Matchweek 29,Away,L 2–3,Southampton,Manchester Utd,Y,CB,90,10,22,45.5,232,122,3,3,100.0,6,14,42.9,1,5,20.0,0,0.0,0.0,1,2,0,0,1,Match Report
20,2019-03-09,Sat,Matchweek 30,Home,W 2–1,Southampton,Tottenham,Y,CB,90,24,39,61.5,405,187,14,16,87.5,7,11,63.6,2,9,22.2,0,0.0,0.0,0,1,0,0,2,Match Report
21,2019-03-30,Sat,Matchweek 32,Away,W 1–0,Southampton,Brighton,Y,CB,90,27,50,54.0,458,212,12,15,80.0,13,23,56.5,2,12,16.7,0,0.0,0.0,0,2,0,0,4,Match Report
22,2019-04-05,Fri,Matchweek 33,Home,L 1–3,Southampton,Liverpool,Y,CB,90,10,22,45.5,252,175,5,6,83.3,2,8,25.0,3,8,37.5,0,0.0,0.0,0,2,0,0,3,Match Report
